carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
112528221.46093002,122917961.30463259,126334685.8285515,122246334.54638974,109196880.1396062,99591893.14425926,98524914.47223997,103733408.40949683
112528299.63822384,122918034.51262212,126334750.02186316,122246378.01392314,109196977.27549489,99591893.22743519,98524895.90515839,103733362.48573661
112528142.30115978,122917968.78521827,126334591.42545906,122246266.9244135,109196865.94758303,99591845.2190242,98524954.52548642,103733525.21820167
112528285.7297079,122917975.7467696,126334608.12101457,122246366.28142112,109196878.77321798,99591815.08483371,98524901.63926402,103733275.78307855
112528159.25126864,122917955.47686163,126334546.18357705,122246367.20655711,109196941.52912833,99591796.53716423,98524863.76703112,103733494.42687884
112528240.89602141,122917887.46369295,126334668.58259046,122246395.84953673,109196927.73839034,99591763.67224923,98524845.61176066,103733413.80335258
112528250.73078072,122917962.02396531,126334572.61905177,122246336.94137065,109196863.3878932,99591881.85424747,98524968.52232501,103733352.92902634
112528212.92931607,122917907.16102041,126334623.97467844,122246351.53087793,109196953.04350233,99591890.19694696,98525016.19410874,103733358.32154453
112528227.4931535,122917954.80844909,126334657.55429283,122246339.22967537,109196845.36929631,99591864.40725519,98524939.45824075,103733443.7076513
112528235.7183825,122917974.54864831,126334653.11266643,122246346.09426479,109196896.33820423,99591863.57035397,98524928.3098756,103733535.25614332
112528156.09960839,122917941.56574358,126334712.87400079,122246378.05954105,109197008.12972276,99591836.87296103,98525009.37391232,103733386.27729881
112528212.44827043,122917973.23954406,126334708.9040586,122246445.91672367,109196942.82410572,99591821.85499229,98524932.65729561,103733468.82037522
112528276.16837099,122917950.78380945,126334573.868399,122246361.93506908,109196913.70304403,99591824.93631831,98524771.90670706,103733334.30901673
112528171.2545061,122917927.97310778,126334650.77394763,122246303.16037618,109196803.47881171,99591832.24586208,98524876.50021796,103733431.04359856
112528182.36779222,122918018.03868565,126334669.47463627,122246448.94412073,109196984.64446315,99591809.86198673,98524898.24170847,103733373.93822077
112528173.05108048,122917925.71932223,126334658.21945846,122246362.9399701,109196758.75641073,99591782.87350127,98524933.25917058,103733480.41708384
112528188.06361583,122917906.74326532,126334608.39730223,122246337.69827753,109196921.43733716,99591838.9885221,98524950.88770989,103733416.21890074
112528146.49563444,122917863.78489085,126334722.32312562,122246434.38576302,109196954.89712676,99591890.66659054,98524827.65533802,103733483.35368186
112528211.76450883,122917977.63663198,126334627.42732644,122246334.78101818,109196921.74971493,99591783.7856182,98524894.74321418,103733458.56601445
112528336.85274214,122917871.56694792,126334641.85834117,122246300.1669663,109197003.8924699,99591973.6403033,98524854.2663827,103733453.66867036
112528276.0761758,122917965.36952429,126334557.446617,122246302.85883708,109196865.37783271,99591854.6817611,98524872.72188884,103733356.6031726
112528188.10568571,122917876.0425025,126334618.92646752,122246406.4517693,109196888.83138967,99591767.58371466,98524830.30029665,103733464.56176092
112528209.63891949,122917971.11860518,126334636.37416463,122246280.8896359,109196837.04462513,99591848.61422496,98524903.00446454,103733459.4573228
112528169.20126678,122918006.63958064,126334662.53269885,122246272.46823658,109196832.49195445,99591884.53842995,98524872.05721845,103733448.65692933
112528197.0431865,122917924.08943564,126334664.7119099,122246425.95042829,109196862.35388252,99591837.3460098,98524939.56116042,103733492.77852109
112528212.61388458,122917990.0415347,126334670.51242808,122246403.31591445,109196807.74724,99591870.17525357,98524848.4555038,103733406.9969031
112528145.9364423,122917863.1106607,126334576.79712775,122246320.02944547,109196887.12488523,99591802.34745203,98524929.04321407,103733397.42211953
112528217.32863379,122917974.38748118,126334598.6605028,122246358.20229413,109196828.68266506,99591802.2445384,98524895.93911673,103733391.3991339
112528222.41467081,122917918.98637348,126334673.6975882,122246319.44937728,109196821.82672031,99591849.6187344,98524869.30517456,103733461.91745429
112528269.09748326,122918008.18615034,126334702.0480305,122246379.60719633,109196853.48388565,99591851.18078633,98524914.27370435,103733481.67312269
112528248.82159753,122917855.08179204,126334665.74061516,122246347.92772298,109196885.10292257,99591804.05742174,98524931.08567767,103733388.62319846
112528212.00806034,122917852.88425946,126334533.16723412,122246486.55523922,109196849.77203636,99591722.46704037,98524889.87118824,103733396.68922706
112528250.95710781,122917855.77867788,126334546.3033173,122246317.92017236,109196901.27070428,99591809.0614807,98524911.1851417,103733425.27901503
112528267.7481296,122917932.70427042,126334563.48347035,122246294.44456351,109196863.41028212,99591935.12400837,98524899.56551999,103733452.12058598
112528066.18214296,122917980.10314232,126334521.73609516,122246226.27205873,109196872.88079742,99591944.59412211,98524888.51377054,103733447.36724225
112528229.93316534,122917865.85468169,126334546.89734524,122246384.26354201,109196866.44953099,99591894.18008919,98524936.20367327,103733403.17338644
112528231.46731818,122917874.9196819,126334664.66086207,122246388.18513833,109196949.6336237,99591911.68876036,98524845.69707961,103733496.80740528
112528194.48612374,122917848.70502332,126334559.48552732,122246288.19726264,109196920.15575157,99591926.10227041,98524849.76470563,103733485.34053381
112528237.31651594,122917839.21247855,126334600.94495781,122246326.43022494,109196862.81878206,99591768.90882583,98524904.4452139,103733571.92506376
112528231.00415185,122917946.12331541,126334609.22294147,122246263.37466052,109196889.30951665,99591800.57956557,98524923.39512244,103733395.41759787
112528123.71584795,122917852.35741717,126334632.66105285,122246382.2989422,109196771.51000318,99591858.24098994,98524885.11368594,103733383.88363698
112528162.29459403,122917864.46699211,126334583.60610445,122246351.65231726,109196910.28354856,99591861.02760188,98524898.5907762,103733399.17920299
112528138.37643844,122917914.74483271,126334680.67044398,122246360.37788767,109196863.73459531,99591889.07981159,98524876.6474571,103733403.10843538
112528229.9374444,122917822.37909837,126334614.07267576,122246367.77406964,109196846.01704495,99591903.41847241,98524982.15246524,103733435.95008385
112528190.49404283,122917918.80451916,126334494.07800163,122246433.35044402,109196841.68774162,99591818.35619076,98524803.12761499,103733369.61657827
112528223.79053338,122917921.22977594,126334577.10558155,122246350.08881214,109196911.04826465,99591694.48895821,98524830.56134823,103733541.40863311
112528144.68967707,122917993.20520732,126334684.25688088,122246290.23707457,109196894.9977763,99591801.39673503,98524907.41937305,103733392.54048657
112528148.38675658,122918006.43718927,126334491.58470716,122246371.30863427,109196839.8883534,99591859.66509207,98525051.18274015,103733455.09722346
112528234.29703999,122917960.09096518,126334583.19661273,122246350.81427743,109196837.02010813,99591798.50885837,98524871.29706682,103733397.33163047
112528163.01466753,122917877.04988118,126334693.49886006,122246284.40499865,109196791.08321902,99591873.67633538,98524946.4070635,103733396.4898288
112528165.99801607,122917883.31450564,126334547.61589569,122246319.22584027,109196918.1156739,99591846.41588482,98524891.22750701,103733385.20333827
112528143.54187697,122917891.67150454,126334622.62750268,122246280.05686322,109196792.43419537,99591785.58069715,98524856.589506,103733512.70790075
112528185.35835013,122917850.49714376,126334674.17851141,122246336.69537203,109196819.98971811,99591795.90676728,98524923.75262466,103733405.43569893
112528222.61626318,122917850.73485261,126334610.13927837,122246390.64656176,109196903.82115822,99591847.26884212,98524917.58969235,103733368.47847635
112528231.18871106,122917930.89556941,126334592.4471893,122246259.17277737,109196866.87096392,99591773.76159403,98524894.5677133,103733336.5252421
112528242.64508022,122917964.59521173,126334663.0065782,122246241.60528158,109196888.93351556,99591910.89499263,98524888.34343196,103733358.12668367
112528222.62063141,122917965.8038175,126334525.59363325,122246473.28604807,109196797.92434762,99591802.56794739,98524871.27377607,103733501.1314856
112528215.50400932,122917900.78128827,126334697.67290445,122246330.80863218,109196959.07938641,99591854.8504847,98524916.10428059,103733366.69116685
112528118.87311317,122917933.68499514,126334500.65035991,122246307.73332402,109196878.77576867,99591819.55184576,98524887.77804825,103733358.9248167
112528198.12289968,122917973.23182708,126334675.69993481,122246372.1566979,109196839.35947934,99591878.28685208,98524827.647888,103733473.29540443
112528112.56488864,122917974.93271169,126334659.04051822,122246405.13676818,109196881.7107643,99591910.52022085,98524936.19044863,103733425.58709463
112528230.03805052,122917965.90571064,126334764.13555834,122246330.66000412,109196842.38472196,99591897.33648902,98524943.51995909,103733440.33781253
112528111.37458062,122918020.35560906,126334668.72496098,122246414.76465093,109196760.69603972,99591847.74323441,98524977.2752744,103733540.42660704
112528181.14832217,122917909.37746464,126334639.43404736,122246366.42490134,109196802.45460656,99591876.43264262,98524982.64696771,103733376.87968066
112528288.74671023,122917946.13779818,126334695.06427716,122246194.96507575,109196814.37659068,99591887.13200124,98524976.42466497,103733373.03880206
112528250.49531685,122917923.51578328,126334616.15471415,122246268.76718391,109196924.43558508,99591809.61621377,98525001.06835584,103733411.001342
112528279.98489483,122917880.23933733,126334615.06462102,122246301.38747557,109196865.35974999,99591855.93557951,98524947.03751132,103733409.4317337
112528271.41208334,122917913.37908861,126334679.19280386,122246379.62994449,109196940.53678298,99591873.68306139,98525015.86000463,103733527.98421298
112528215.64168192,122917943.72266255,126334681.90212813,122246412.30885155,109196962.95059995,99591847.18606211,98524892.30875342,103733410.50277275
112528188.09572358,122917975.11917986,126334627.96713802,122246392.63893947,109196860.75382419,99591840.81841375,98524995.72403063,103733386.42017075
112528183.77941605,122917992.61190492,126334628.97176102,122246337.3285611,109196886.55638607,99591900.45471694,98524871.96706866,103733426.05858575
112528168.592743,122917881.29800235,126334649.73434873,122246390.25307547,109196870.15386604,99591847.77717856,98524919.32540683,103733464.2710663
112528172.99192128,122917894.30066757,126334605.99695143,122246295.46576028,109196847.86782861,99591777.1622211,98524935.2021046,103733432.31650296
112528267.57898787,122917936.5909714,126334539.07241563,122246288.4823168,109196977.1647695,99591858.68307465,98524955.16994806,103733415.22105768
112528158.82360819,122917919.23878485,126334656.46711977,122246409.25818364,109196943.87805843,99591881.49126476,98524954.41472483,103733403.77266254
112528134.9422738,122917961.77818096,126334635.17284666,122246306.97450992,109196844.02162077,99591802.31952277,98524930.68787587,103733403.67482293
112528165.55280323,122918052.02308811,126334659.4346971,122246334.35743362,109196838.19875214,99591839.74425553,98524881.77121927,103733431.47803712
112528161.09422202,122918047.42370018,126334607.81356588,122246262.91420415,109196880.4880378,99591855.98858468,98524950.98311245,103733341.40599334
112528237.67244713,122917955.40631083,126334650.1154468,122246379.52207461,109196910.94262077,99591806.38457832,98524916.32675806,103733549.06294501
112528271.28086896,122917983.19588262,126334638.33587009,122246368.6045142,109196793.05598077,99591886.62107809,98524799.17561668,103733399.25478125
112528214.6666719,122917961.87583779,126334697.59334622,122246343.48697531,109196866.67610475,99591819.76972978,98524898.67529756,103733463.15762964
112528135.55432804,122918033.23798123,126334635.0081135,122246411.79549445,109196857.31450787,99591835.02648747,98524893.05740623,103733460.46261583
112528157.54799968,122917942.73503965,126334591.92908475,122246386.38528323,109196899.58721401,99591969.30211972,98524914.84451719,103733429.31328116
112528237.77562404,122917958.50364451,126334709.89499278,122246318.68320246,109196873.56040487,99591824.19744194,98524921.2764838,103733529.31449431
112528215.19103965,122918024.13331674,126334609.13667673,122246332.58527553,109196932.25770691,99591791.72567591,98524936.75332977,103733556.869525
112528251.56033656,122918027.0283503,126334476.52936321,122246387.87584814,109196804.86221853,99591883.67049116,98524910.80847259,103733465.36581625
112528289.75187182,122917958.34406269,126334685.24326411,122246344.686793,109196802.7530318,99591834.56256409,98524990.98072231,103733452.81468235
112528117.15031846,122917996.31131057,126334680.80201454,122246327.95559353,109196834.00663418,99591917.59560016,98524889.47899525,103733357.26953119
112528191.2645606,122917975.36936033,126334611.17494635,122246376.66226722,109196911.01432393,99591882.0147281,98524923.84192096,103733352.00082381
112528134.17416516,122917911.4438002,126334671.52606925,122246420.43762547,109196841.85719703,99591786.54818165,98524877.40407008,103733369.51102178
112528248.93215984,122917875.12148432,126334666.55862343,122246307.80157484,109196895.70606719,99591892.29877865,98524860.11149065,103733339.440186
112528200.61600447,122917953.86950739,126334623.29789858,122246424.32321493,109196904.53062257,99591782.75856638,98524868.98687845,103733375.88705918
112528213.22439873,122917925.43838325,126334615.90723571,122246282.6567155,109196966.80206025,99591810.17136958,98524869.54596722,103733455.11669667
112528259.41633084,122917910.77940056,126334600.47624636,122246294.75876272,109196918.67036639,99591831.82421641,98525026.82474115,103733483.9806464
112528238.1185287,122917938.20632531,126334699.82450977,122246389.44948255,109196874.43329205,99591835.82344054,98524906.83453913,103733395.2819501
112528265.04660875,122917933.60056075,126334624.71561551,122246287.85503188,109196864.40645233,99591845.45678543,98525046.91925494,103733355.3663348
112528300.50422882,122917931.78976786,126334648.06229244,122246438.91155781,109196835.42183733,99591893.12640715,98524964.62416989,103733434.93935773
112528274.51322517,122917940.35364667,126334590.50411126,122246383.95229237,109196856.8664003,99591913.00350907,98524919.48651884,103733380.42427783
112528190.52005479,122917973.13638233,126334706.26855916,122246386.47611237,109196924.20096181,99591851.84983669,98525023.99869117,103733437.7851243
112528187.47362104,122917902.74027783,126334606.01784422,122246381.48257948,109196853.42892295,99591881.54589637,98524917.92964137,103733522.91329421
112528296.58793922,122917967.53258167,126334530.98318228,122246321.44956735,109196835.77324218,99591769.61536486,98524966.27746473,103733394.95495683
112528274.6687537,122918008.4563317,126334669.12262152,122246256.04450363,109196931.20102231,99591798.15341826,98524865.26333961,103733459.80732574
112528232.07292536,122917938.8715999,126334589.12561156,122246355.87563069,109196900.21952875,99591762.54173179,98524884.97273366,103733497.81356543
112528230.0126825,122917950.96489865,126334589.1893418,122246367.24998593,109196835.80343008,99591940.08852072,98524942.6941803,103733400.85900775
112528170.34504497,122917881.45211045,126334543.3358829,122246374.99530824,109196803.04924549,99591868.59323107,98524910.02689035,103733394.48117338
112528239.87702958,122917958.46706715,126334688.96315525,122246370.36351159,109197051.45150091,99591810.32221417,98524899.24725203,103733422.06500533
112528135.23413713,122918049.64897339,126334703.57910313,122246236.56584427,109196884.82839848,99591843.02337694,98524830.52700871,103733386.82405692
112528150.28068927,122917921.11628908,126334639.76873899,122246347.33656448,109196779.39178264,99591861.52216645,98524994.96659544,103733409.28729625
112528182.98232207,122917847.69887526,126334506.09527446,122246365.80580397,109196890.34084605,99591948.49435078,98525017.13334619,103733391.1618233
112528131.18922202,122917937.48184192,126334654.01489688,122246285.92706457,109196862.20007575,99591876.32977559,98524867.0067027,103733479.6776472
112528200.69562519,122917950.46397805,126334712.78816596,122246439.64931022,109196856.4683589,99591785.37873624,98524890.70721878,103733344.36717364
112528254.62067294,122917916.74432917,126334559.85400997,122246412.18632233,109196891.85261355,99591837.26699595,98524880.32742313,103733369.06948823
112528224.14646532,122917902.70911299,126334639.07531017,122246411.37826556,109196819.91331775,99591828.31477885,98524857.59661719,103733439.80484383
112528245.37130268,122917871.3536202,126334685.89205505,122246344.31075837,109196897.34465231,99591839.20195742,98524903.36361349,103733483.91008878
112528206.25972763,122917951.15830153,126334686.91229089,122246398.72481905,109196879.08262567,99591872.3878547,98524869.57043076,103733364.72228841
112528204.61879802,122917894.3659006,126334632.7839639,122246330.18114913,109196830.68714947,99591926.68644589,98524934.5060863,103733439.97067417
112528110.90292959,122917935.26496895,126334690.56775776,122246351.91964321,109196936.91417441,99591848.29011825,98524957.869408,103733376.46628125
112528217.28487946,122917939.7669053,126334591.78346036,122246251.93320958,109196899.53312704,99591702.71566162,98524805.22233981,103733473.45196995
112528149.01213846,122917844.38354075,126334519.99961346,122246314.93694273,109196981.46135749,99591776.80741031,98524918.37634145,103733462.81505807
112528251.05240664,122917926.00350542,126334644.76837935,122246326.02534051,109196869.00174427,99591828.9868063,98525062.25176449,103733447.48812248
112528109.21252011,122917912.38902348,126334527.73291467,122246330.01924074,109196852.6428838,99591869.29957873,98524885.83328572,103733489.16386282
112528246.23688318,122917972.76319544,126334641.12859401,122246436.88117525,109196852.32297558,99591859.87295416,98524867.44858198,103733428.5229775
112528157.87218532,122917962.7669534,126334615.71947838,122246302.85156183,109196899.61594799,99591727.36639118,98524819.45788652,103733461.64636874
112528210.92077596,122917926.45637128,126334710.39612868,122246206.3499531,109196872.09371004,99591895.30213428,98524887.77510855,103733346.49325429
112528225.93770058,122918001.87992397,126334667.00789176,122246363.66210988,109196987.58295906,99591902.20000318,98524963.27608702,103733487.09408244
112528237.54947269,122917882.94452399,126334685.49800375,122246350.28079076,109196778.28706147,99591807.20090206,98524968.59573945,103733473.19735429
112528163.59983312,122918016.50425115,126334598.49711859,122246335.73386444,109196896.36388779,99591842.35698155,98524952.38501094,103733516.97339205
112528057.69497575,122917894.71095973,126334582.74230024,122246283.05065139,109196844.926905,99591930.37909839,98525013.08763589,103733493.56834976
112528133.57113767,122917911.2055852,126334558.68292156,122246364.96772514,109196873.94747989,99591860.48718391,98525050.22520904,103733326.0256009
112528235.69829354,122917930.66484767,126334584.85495548,122246398.8347817,109196891.35385963,99591777.53033602,98524873.70206207,103733381.44888778
112528213.05903591,122917924.45658319,126334615.90578306,122246362.03264053,109196836.68627661,99591793.19877657,98524831.98393536,103733413.76051691
112528231.93449567,122917933.65236725,126334652.6729642,122246292.90280756,109196873.49443331,99591799.57213919,98524900.03231482,103733435.07947522
112528144.58052,122917973.56260233,126334626.74790412,122246313.29065724,109196903.89060389,99591861.33573508,98524856.26062565,103733326.59220603
112528143.86536585,122917933.28582157,126334682.29287538,122246347.4734116,109196840.96226487,99591878.63102669,98524996.28520203,103733447.13348497
112528159.06549127,122917925.33843124,126334613.56599467,122246293.68847762,109196809.36897574,99591790.36678545,98524931.5496118,103733477.58308122
112528187.65482488,122917931.39837265,126334732.3657888,122246369.06332707,109196879.50583607,99591782.81690216,98524871.11446546,103733587.5840674
112528196.0674963,122917849.0465438,126334642.96654037,122246223.19504222,109196936.46543293,99591841.53698428,98524929.9910238,103733367.80870868
112528196.799292,122917915.48474415,126334712.0871645,122246294.44596085,109196913.64144415,99591777.7564472,98524848.66915156,103733398.893319
112528206.63140413,122917956.2962533,126334728.08821176,122246328.05483975,109197002.5076373,99591901.6387227,98524892.82764788,103733479.48492397
112528220.84776217,122917960.3403319,126334651.02567336,122246307.64664252,109196858.90147586,99591932.45075786,98524936.48372163,103733409.46232074
112528276.85655071,122917894.24596295,126334579.639435,122246286.65565507,109196851.54606815,99591830.2686811,98524947.78788593,103733507.31934941
112528163.15536298,122917909.14721356,126334645.58168009,122246411.13165985,109196882.06075566,99591857.60660814,98524927.59337433,103733503.72304828
112528264.94761944,122917912.09454004,126334678.36252503,122246447.5197698,109196908.94633718,99591791.61361791,98525001.47260846,103733438.68558505
112528269.06993644,122917822.85733967,126334608.98866408,122246340.51330507,109196836.13438337,99591747.67447048,98524959.58783269,103733387.73585998
112528165.75588545,122917880.31717582,126334655.74992079,122246344.7664606,109196879.39055921,99591832.3043873,98524940.8637632,103733383.80564445
112528198.14274834,122917886.63533726,126334694.2458062,122246330.77289917,109196831.5427075,99591904.9134799,98524878.86428708,103733532.12006187
112528183.91508667,122917982.36287044,126334675.14974324,122246366.31351092,109196935.26831478,99591812.90797922,98524931.70976673,103733426.13456258
112528161.83224554,122917863.28779632,126334584.9267268,122246374.45845348,109196879.5398749,99591861.7653252,98524936.23483618,103733567.24370797
112528270.10613354,122917891.77439632,126334712.84435076,122246318.43520352,109196930.20940526,99591810.90256749,98524875.9025313,103733530.67522578
112528215.48928933,122917963.44582894,126334526.1280618,122246309.64611794,109196804.56458001,99591887.9487397,98524840.49314675,103733400.99938706
112528209.4936032,122918005.71219303,126334613.42799471,122246348.79603694,109196971.18179522,99591839.58491476,98524890.41706473,103733437.32045801
112528137.84643538,122917920.59173696,126334598.77509548,122246315.17861947,109196887.82998773,99591806.30163456,98524971.82534267,103733402.13355732
112528197.57554851,122917809.73845062,126334698.56557761,122246282.94390346,109196842.6812121,99591881.82081532,98524919.80841069,103733541.44668557
112528139.17755167,122917918.0472884,126334782.53109136,122246296.38184409,109196862.45363191,99591911.28976065,98524899.44773582,103733447.34869026
112528213.0762089,122917946.09967615,126334557.2922776,122246272.39800918,109196831.12489879,99591844.42729388,98524893.41911131,103733443.14409135
112528200.98644777,122917854.07579279,126334627.8340442,122246371.79726799,109196861.24921355,99591776.623322,98524798.7222296,103733487.33053032
112528141.24588884,122918022.19533604,126334600.00957009,122246326.24350445,109196881.48827949,99591885.66553971,98524794.10279492,103733400.61394532
112528218.59989253,122917883.76509759,126334678.84512287,122246383.41048479,109196951.08328171,99591826.64597146,98524898.1994915,103733484.91163032
112528285.41581693,122917917.12392232,126334563.38200587,122246432.52593608,109196899.93944272,99591868.9546402,98524859.87954801,103733352.82833488
112528267.45693204,122917989.6288183,126334749.07024696,122246283.79921666,109196877.44502805,99591819.37729101,98524909.54340155,103733436.32702602
112528066.53970659,122918052.71262611,126334704.80049379,122246401.0456788,109196856.50546528,99591829.68450855,98524892.25087444,103733356.24487485
112528165.55538076,122917923.98757613,126334562.15068582,122246377.11459202,109196857.37573592,99591900.01426424,98524918.3312027,103733393.90288551
112528057.72617406,122917994.88753146,126334531.06568651,122246389.66257088,109196904.4578865,99591862.3027817,98524967.37721138,103733385.2550776
112528232.84370066,122918010.58082162,126334555.55620788,122246341.10647428,109196822.2058374,99591841.65413366,98524950.47518158,103733278.8245945
112528231.91701302,122917949.19496913,126334656.24370418,122246358.06683452,109196870.75126797,99591777.78023143,98524939.94082296,103733500.31735447
112528203.28881845,122917989.75488886,126334575.11478777,122246405.72060649,109196911.1835782,99591907.16297476,98524948.74677917,103733378.69226907
112528230.19918153,122917924.11948194,126334635.73263836,122246366.09519991,109196877.74635944,99591910.49470697,98525017.45783877,103733434.5636571
112528189.95736735,122917914.00277634,126334633.23030153,122246340.0675601,109196846.76604237,99591820.4806803,98524871.77263859,103733444.82506044
112528241.5426807,122917911.49182728,126334681.59021695,122246225.81697021,109196940.74168336,99591862.2582543,98524930.91657862,103733434.48035035
112528169.2583721,122917747.84894748,126334600.55697438,122246310.43513244,109196875.28372014,99591751.8796448,98524859.91412206,103733413.87264162
112528261.9008082,122917841.84936678,126334731.1492453,122246260.35539272,109196997.39001034,99591826.96700661,98524901.86514685,103733362.88058552
112528220.87106052,122918035.0351809,126334576.8383639,122246373.31136407,109196902.83094728,99591766.38551626,98524884.93562138,103733494.85000214
112528212.34155779,122917960.27767128,126334613.30460346,122246429.81294619,109196838.10786293,99591785.5263983,98524958.33496884,103733372.46254899
112528260.79862145,122917876.82432759,126334668.46553387,122246295.90936542,109196892.16901313,99591772.09841624,98524925.47310317,103733473.1864708
112528227.38773632,122918099.52668364,126334524.65422314,122246331.55320866,109196937.74909249,99591846.77419898,98524973.07414483,103733436.73509201
112528312.70968544,122917770.66201697,126334536.37832925,122246287.2596718,109196850.96034063,99591854.74310252,98524839.26287663,103733382.10652007
112528162.70571476,122917970.20747393,126334648.1178584,122246426.01750174,109196792.57945815,99591880.71985778,98524812.50862396,103733395.3908245
112528237.99014693,122917938.50330259,126334663.91609964,122246373.65828247,109196847.2907912,99591931.17828538,98524986.78916553,103733435.55752449
112528174.16423306,122917951.7927891,126334585.5567786,122246369.64685537,109196899.62236528,99591817.49537657,98524875.06715105,103733383.96433592
112528348.30441761,122917892.63264906,126334579.83728254,122246345.16664666,109196939.03055415,99591812.80732599,98524995.41876897,103733390.8566442
112528243.07468028,122917880.51668835,126334723.67398885,122246305.25272942,109196942.05590443,99591780.98046006,98524838.41444898,103733390.36306547
112528124.80610059,122917892.8377613,126334622.65160048,122246365.43218823,109196948.32743536,99591798.07969758,98524837.06286392,103733400.07775277
112528170.26485898,122917984.59226896,126334693.8241087,122246379.90677728,109196881.56374358,99591887.84729852,98524974.2997728,103733475.67968667
112528133.23052205,122917882.62699147,126334638.30368759,122246329.47869018,109196905.37447746,99591811.55893035,98524912.04538293,103733415.29070826
112528170.34180728,122917819.82185979,126334762.73958616,122246311.93323065,109196871.53617793,99591791.29017936,98524979.6372213,103733456.36374524
112528202.8475017,122918023.65782838,126334588.90024471,122246428.27132441,109196823.48438925,99591882.37641351,98524874.40107593,103733489.9401568
112528129.43586195,122917918.60849434,126334626.59713976,122246355.76167896,109196873.03977804,99591822.71430355,98524907.03606026,103733492.37021281
112528253.93600024,122917860.45564896,126334581.7285401,122246458.88549678,109196870.08729821,99591832.4691718,98524825.12798308,103733494.20978393
112528212.98464444,122917910.13899158,126334630.46661998,122246338.06240201,109196842.91128561,99591764.59991254,98524935.69624625,103733478.01194431
112528173.90840149,122917942.44988981,126334599.4975673,122246342.92594934,109196859.2105316,99591897.64762032,98524874.21897048,103733407.2627553
112528262.7980651,122917892.75561848,126334649.9206455,122246360.07468155,109196858.30910577,99591750.78082982,98524944.61378959,103733407.38098964
112528226.09930156,122917855.12577361,126334676.0612208,122246424.83182284,109196881.12274364,99591884.16042784,98524923.14181061,103733456.99535614
112528171.04250433,122917981.67984828,126334685.1294723,122246391.56210072,109196821.56103379,99591771.64607762,98524834.1762048,103733441.14502348
112528280.64039886,122917961.72379088,126334620.68130673,122246257.72322819,109196857.40819922,99591838.70443738,98524909.29957618,103733348.61222538
112528138.90008406,122917943.89493763,126334663.76698188,122246337.66650541,109196895.35447246,99591825.1595074,98524901.53620857,103733394.26820934
112528304.98086566,122917968.39480813,126334602.51927005,122246342.58017948,109196887.52454749,99591926.82272755,98524890.96964702,103733399.63466838
112528293.16413508,122917847.67833886,126334650.29972118,122246244.89739804,109196891.67301872,99591891.38720019,98524934.51635183,103733352.64032449
112528260.71134478,122917814.40180077,126334619.65289342,122246412.5415099,109196917.40657996,99591874.13553905,98524807.1256929,103733466.09300442
112528150.00076427,122917757.8925762,126334725.13413776,122246369.48837253,109196822.87512934,99591869.5399758,98524968.03653806,103733360.22947788
112528277.33104669,122917860.11416146,126334597.7799337,122246330.67506383,109196971.17661133,99591900.00531977,98524906.91485673,103733499.59477252
112528104.78122869,122917962.48772103,126334550.80516127,122246344.11778826,109196823.05173954,99591836.06577702,98524905.07835902,103733394.2484965
112528274.49352111,122917886.20204346,126334679.04092818,122246329.20498124,109196936.0870324,99591764.38129081,98524867.31680357,103733439.46823381
112528204.025794,122917993.89137638,126334636.83153939,122246327.69628021,109196856.83674254,99591819.44192249,98524929.70172973,103733437.07122132
112528111.22029063,122917952.2329712,126334689.20280331,122246330.76730134,109196923.1246546,99591876.97199592,98524997.49517126,103733385.95002918
112528189.81349365,122917889.48108275,126334678.05046445,122246383.7562829,109196881.21114273,99591851.8916634,98524923.14642571,103733412.790339
112528172.57720739,122917935.54318754,126334631.39127536,122246287.24922357,109196898.04863378,99591907.23909564,98524841.25115064,103733340.15043694
112528251.57374701,122917998.66986969,126334602.1198196,122246442.58825518,109196886.02335997,99591764.95027897,98524855.40771376,103733341.76823464
112528176.53065784,122917984.20652013,126334673.87339725,122246351.84430028,109196931.7503996,99591881.18123008,98524940.47761714,103733470.80238803
112528185.68016417,122917936.82332577,126334802.80340193,122246265.85641141,109196933.06073433,99591851.64269586,98524905.54893583,103733371.7032878
112528275.21384776,122917875.76007381,126334619.88177635,122246354.55454956,109196931.71394177,99591901.90939783,98524929.32214892,103733345.8326751
112528210.0468757,122917901.35512899,126334570.91133247,122246285.024106,109196912.7403969,99591937.71167566,98524961.3206617,103733324.84274773
112528226.64302637,122917942.5262515,126334627.69869576,122246306.69270667,109196887.17818193,99591846.86047435,98524924.92374882,103733529.07831751
112528201.94106619,122917961.42047355,126334639.36194733,122246454.8851672,109196911.83173868,99591751.84876046,98524842.43548499,103733340.8241564
112528204.1613036,122917844.77674611,126334766.8942755,122246359.7581595,109196898.04243188,99591805.33464617,98524957.17346963,103733430.94737308
112528259.8688229,122917902.41591603,126334552.68592839,122246487.39566043,109197004.55058862,99591755.38617449,98524812.6734119,103733474.60429509
112528229.64991875,122917946.00405888,126334737.80099429,122246434.8718287,109196968.23432991,99591804.84260046,98524945.12276578,103733395.98923782
112528172.66669597,122917974.62200665,126334710.06651871,122246284.74886815,109196928.54742013,99591883.73370361,98524883.63930547,103733398.8164729
