pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20200018.175702255,22321345.484530214,23200003.001615304,22321308.239577428,20200016.846531577,18078697.380933143,17200004.84237621,18078679.02387524
20200007.753143273,22321319.334228747,23200001.085119,22321309.73499192,20200001.597536735,18078693.5574262,17199995.531886194,18078675.060708284
20200019.427535135,22321310.60992143,23200019.9815533,22321298.624437533,20200002.824164286,18078705.33253841,17200005.077547334,18078677.05221625
20200002.344573192,22321326.64081896,23199995.890580416,22321331.109773707,20200030.88781539,18078686.44518864,17200015.996276405,18078682.43485862
20200036.044221703,22321316.075746346,23200017.719235454,22321306.674242668,20200002.58987338,18078680.977003574,17200011.6210733,18078680.071702223
20200012.39870561,22321310.82311171,23200016.782526694,22321317.738940444,20200004.85550821,18078685.850563742,17200007.81177081,18078676.1392803
20200008.38477303,22321310.65002005,23200000.081391737,22321342.792688757,20200024.00255583,18078695.92131494,17199996.2737024,18078694.17045049
20199994.145406887,22321326.63766213,23199999.744521923,22321338.74199905,20199989.619580466,18078684.025697105,17200017.136891205,18078670.1978891
20200007.448335286,22321335.70508366,23200008.32919643,22321333.213866036,20200000.22695019,18078703.225121893,17200006.26306865,18078686.88168129
20200013.244379457,22321331.238312863,23200008.510692738,22321340.896282014,20199988.43330058,18078680.069744736,17200012.445271194,18078669.730138846
20199992.585100397,22321350.534778625,23200013.60641423,22321339.73752666,20199996.887560386,18078702.695252728,17199997.153201938,18078686.98530409
20200001.75478101,22321320.122104246,23200007.63097271,22321330.08659792,20199993.416040555,18078694.195072655,17200009.417856496,18078694.58886894
20200022.01005339,22321337.646980274,23199991.02462797,22321346.652514264,20200009.675246596,18078686.597270664,17200001.771642245,18078688.53963639
20200002.397920005,22321310.034592472,23200007.851466257,22321316.674836427,20200001.773578275,18078683.694642205,17200018.386234917,18078673.931953028
20200016.20440166,22321324.85227541,23200021.288204964,22321322.540438898,20200011.669459436,18078695.364948954,17199996.109638378,18078694.85745213
20199998.9856428,22321309.621881537,23200020.520002674,22321316.79647546,20200000.567236427,18078679.545075282,17200018.32274459,18078690.92854272
20200001.69211999,22321332.553913828,23200014.31314552,22321315.620366994,20200007.057143573,18078687.678933293,17200001.138376154,18078685.05042006
20200015.911664557,22321325.416853502,23200028.046612695,22321346.135398723,20200018.90808228,18078679.289371036,17199993.06499428,18078666.304238934
20199998.07044724,22321319.659662187,23200014.556119677,22321322.631130505,20200006.565120716,18078695.29394394,17200014.520271588,18078679.24021563
20200004.29880951,22321332.570347432,23199996.35590206,22321324.443412013,20200007.564342678,18078685.68415525,17200018.932882305,18078681.460110772
20200007.488610625,22321319.485864993,23199996.892574124,22321310.779257398,20200004.133754168,18078696.188384376,17200010.553647876,18078694.056012496
20199997.664527327,22321324.739804562,23200022.809330642,22321324.78104051,20200011.39661028,18078671.981221125,17199994.973509755,18078688.988074236
20199999.552612387,22321343.15106518,23199991.116981015,22321323.573001612,20200000.92129391,18078680.445935056,17200014.19639088,18078686.305441573
20200025.190343246,22321325.038244218,23200008.337145306,22321318.09043117,20200006.321650438,18078690.606840838,17200010.67781671,18078699.941102106
20199999.12584823,22321313.216574725,23199998.98059873,22321325.35434882,20199993.796769194,18078680.84340742,17200008.240721155,18078699.583138455
20200011.49411342,22321331.471269753,23200017.866007768,22321311.727236234,20199997.827452447,18078692.082527366,17199990.645870075,18078694.356219027
20199994.26560925,22321323.714462526,23199993.808174685,22321327.365261964,20200030.47019945,18078686.42844369,17200005.38755051,18078680.569067527
20200002.67564634,22321332.78219906,23200002.78133851,22321324.24302116,20199996.186195657,18078677.108878367,17200019.009295493,18078687.12953086
20199998.76836577,22321327.645052765,23199998.43491264,22321344.29442744,20200018.607875638,18078678.386704464,17200005.12512999,18078699.48606702
20199984.2375598,22321320.581895955,23200012.209618676,22321333.92158161,20200002.054258,18078706.875815984,17200004.635167576,18078684.71657497
20199996.7855681,22321306.382109124,23200011.840983078,22321330.279328305,20200014.979628827,18078709.720129136,17200010.63454451,18078681.516307786
20199994.964200884,22321337.789648756,23199982.292069,22321327.338845626,20200003.062364988,18078688.788800277,17200014.619930968,18078678.75588451
20200000.12043614,22321341.96759295,23200021.504181404,22321336.79856332,20200018.982608486,18078679.223441783,17199995.454598587,18078689.013341624
20200015.172574073,22321333.06675184,23199995.676927436,22321327.308407933,20200004.971446592,18078696.708988454,17200003.59435784,18078662.08834006
20200024.878321122,22321335.22296988,23200013.272487458,22321329.938683808,20199999.892074917,18078666.567346923,17200031.132925197,18078672.650145836
20199996.546694763,22321325.424989793,23199999.76781225,22321326.327578057,20199999.45243987,18078676.115730606,17199994.922484137,18078698.62589838
20200012.521484874,22321319.53779185,23200017.486156415,22321326.599185187,20200022.82564939,18078689.96628524,17199984.48859553,18078689.17940618
20200004.967665505,22321309.60106582,23200006.968131267,22321332.29356984,20199987.9828377,18078692.110453606,17200023.34410612,18078685.162908554
20200014.11142456,22321325.30717853,23200014.73208824,22321329.077516805,20200003.87058047,18078683.031515867,17200011.298549812,18078699.981531944
20200021.84044768,22321323.694891576,23199992.121915683,22321345.098929733,20199998.68552742,18078696.266520683,17200001.141545463,18078689.40419621
20200008.10548486,22321325.632748075,23200012.627057284,22321332.031171914,20200003.639696315,18078704.724984404,17200005.026271295,18078689.01292772
20200011.24572935,22321329.59308344,23200021.18897445,22321333.224806193,20199997.011202026,18078690.564343214,17200002.736903086,18078673.841891963
20199996.76154073,22321321.178784993,23200005.940479115,22321337.60573921,20199993.596025087,18078683.751465816,17200007.304971784,18078705.659086436
20200005.182715196,22321322.098698493,23200016.235920586,22321314.111104503,20199991.622424025,18078704.587548874,17200006.24840792,18078676.818567827
20200004.683198895,22321329.774929743,23200008.64826443,22321334.35095003,20200006.398490347,18078684.512578987,17200022.064914484,18078702.31555581
20200016.53889593,22321329.65922913,23200016.31973786,22321327.544231467,20200010.601831455,18078690.73387088,17200006.790637445,18078689.268320568
20200013.135922693,22321345.664284255,23200000.93618757,22321345.70589289,20200003.520840082,18078683.28577873,17200008.76222679,18078682.786258627
20199998.425256725,22321324.65870764,23200018.783048328,22321321.93458625,20199988.931500226,18078686.732256103,17200013.355903354,18078671.820854798
20200017.685015213,22321341.270552885,23200012.40434062,22321319.88179265,20200006.98358693,18078688.227270838,17200005.90840934,18078704.173165206
20200020.815282088,22321335.66396054,23200044.82666436,22321323.655984238,20199994.428659275,18078685.75497046,17199994.909283653,18078705.667105258
20200010.10540857,22321330.804332107,23200017.496178605,22321325.924024716,20200023.50618896,18078701.556854855,17199997.58825758,18078698.753261965
20200008.123068705,22321347.689413622,23199984.497774646,22321324.523257874,20199995.15535567,18078690.8987249,17200016.490315527,18078699.586078916
20200000.79273981,22321327.756013647,23200012.787860017,22321322.324108735,20200024.45216981,18078674.60738016,17200004.189177357,18078675.464020338
20200023.25970094,22321327.554880824,23199997.385907724,22321327.103729926,20199994.883033216,18078698.50893223,17200021.753291372,18078678.503380507
20200026.99931128,22321313.730166662,23199998.698284127,22321331.535818227,20200018.796076093,18078683.66676476,17199990.29470498,18078701.32829495
20200000.21600586,22321326.926872406,23199984.920171767,22321335.51795289,20200010.50966247,18078684.475821238,17200005.979261916,18078686.38422862
20200007.35457499,22321318.04172702,23200014.30361672,22321314.24028784,20199999.87912061,18078707.338352304,17200014.843555104,18078680.941969886
20200011.5104946,22321324.37877735,23200004.248559173,22321342.2560711,20200014.15589397,18078680.017489683,17200002.311275017,18078687.921129152
20199999.20150341,22321323.8627479,23200003.22858562,22321341.82475069,20200008.7546551,18078702.685348984,17200014.884409443,18078697.118969038
20200020.11859566,22321324.802646086,23200008.977292366,22321332.05135716,20200003.03128157,18078699.903035674,17199998.065934047,18078687.199297648
20200017.411899157,22321329.30649874,23199995.30370697,22321325.190452296,20200004.426563643,18078678.22520492,17199994.085701935,18078682.27751624
20200004.36296922,22321340.190139707,23200015.53053453,22321330.449601028,20199992.999892183,18078693.907018177,17200029.183554962,18078678.468500495
20200000.25861407,22321339.412791487,23200012.862001453,22321318.50147685,20200022.012590617,18078679.670511343,17199997.147520997,18078687.212339897
20200004.542333063,22321316.250974692,23199993.007967055,22321313.4711613,20200007.601446915,18078683.912776403,17200002.230514202,18078695.672263224
20200006.363112297,22321326.545810428,23200002.737690497,22321320.857306134,20200022.85827884,18078688.946549516,17199999.874001306,18078666.917105988
20200015.70138896,22321315.051317956,23200003.939873863,22321326.703555964,20200009.73611732,18078665.313834876,17200020.119112797,18078680.838990778
20200002.758734267,22321329.699966837,23200027.111899905,22321341.73044597,20200001.2707853,18078694.518715236,17200000.318076346,18078695.460734576
20200001.937380075,22321327.828632288,23199996.390796803,22321330.3343855,20200009.287755035,18078697.112916574,17200023.50573392,18078670.557010017
20200012.824062917,22321343.592915967,23199990.7867205,22321324.17897265,20199984.341029007,18078700.554338332,17200008.4635561,18078682.366265114
20200002.91428314,22321314.329714566,23200014.98214792,22321305.53318081,20200006.732127752,18078687.61936814,17200000.27601146,18078695.20095115
20200003.946809947,22321307.995755333,23200004.252662603,22321326.84579635,20200003.733946074,18078679.421003573,17200001.638809063,18078693.65276732
20200019.379004896,22321330.65076678,23200004.539737158,22321335.8226425,20200014.56934892,18078685.657177452,17199993.9281453,18078684.56306114
20199996.691049688,22321340.343407314,23200016.163564257,22321318.647169292,20199999.647021394,18078676.68783178,17200019.66189741,18078679.035855222
20200003.268427778,22321337.524867,23200015.939573687,22321327.965970095,20200012.141874854,18078677.968431458,17199999.353296556,18078692.393285833
20200015.692989454,22321328.615380738,23200002.918929216,22321333.32076248,20199991.07965062,18078677.042774614,17200002.948197193,18078689.406212676
20200011.105053093,22321314.979261946,23200006.439552475,22321312.279425543,20200009.972167104,18078679.072750315,17200005.436567664,18078668.69644531
20200012.97041766,22321337.560797982,23200022.327290475,22321331.384798624,20200003.352602363,18078700.221667193,17200019.397866763,18078665.38157083
20200017.912230168,22321338.06226874,23200009.723886266,22321326.53743121,20200013.497039344,18078671.331451226,17199990.951844305,18078678.72319578
20200008.849232983,22321338.097833104,23199993.825508434,22321338.99035712,20200000.471122995,18078680.67599669,17200001.050642595,18078697.172780517
20199989.531144086,22321314.41307579,23199993.152933262,22321323.58811733,20200013.658211872,18078670.46498661,17199984.353309784,18078691.181042347
20199994.17375106,22321326.38589617,23200021.85856973,22321326.435941953,20200015.038107477,18078694.245640498,17200017.48497817,18078689.709054407
20199996.66731581,22321332.85977055,23200004.33645297,22321321.693492223,20200013.421579506,18078675.74542237,17199999.007713962,18078688.8363214
20200005.00879601,22321335.923586503,23200012.161651947,22321318.499800116,20200011.020998318,18078690.23839033,17200000.273653194,18078685.47203898
20200007.73832196,22321319.509468134,23200015.016817454,22321324.09055492,20200033.416478183,18078685.267723475,17200001.86422065,18078660.965406768
20199993.611949235,22321324.829787523,23200011.0886739,22321322.508765414,20200010.07824625,18078667.716141768,17199991.041122943,18078683.189853847
20200007.867474563,22321328.137975965,23200018.394783814,22321323.3532111,20200010.22977058,18078696.581510022,17199991.149179533,18078679.8836828
20200006.960142367,22321323.366115008,23200011.50633043,22321337.00501397,20200014.455068164,18078684.27318045,17200007.061320674,18078685.075495485
20200003.323219717,22321334.8791727,23200016.910018213,22321332.873318065,20200001.62269633,18078693.96408703,17200010.190474633,18078676.309212804
20200019.171018507,22321318.622286577,23200013.2814464,22321320.487603232,20200004.309642527,18078692.223399416,17199992.106751833,18078692.06727808
20200002.760253932,22321324.279324822,23200020.87120637,22321340.09502533,20200025.423334613,18078682.01137103,17200012.158654355,18078693.361061774
20199992.800364673,22321330.793878466,23199995.24965369,22321326.256982736,20200013.954626687,18078678.517487604,17200002.021548033,18078685.662399363
20200011.07191375,22321336.380260132,23200023.11688565,22321339.14520887,20200029.84536905,18078676.214801207,17200006.491417628,18078680.476200834
20200013.883283656,22321339.386197034,23199998.13377481,22321321.333638508,20199993.941396847,18078682.14989818,17200023.99823836,18078696.615023393
20200014.31399481,22321318.61901889,23200003.628423817,22321327.227570493,20200020.196544044,18078706.800543506,17200009.41064088,18078688.978036206
20199992.923544623,22321324.896852084,23200015.35492866,22321334.621241573,20200002.8551669,18078702.243173655,17199991.53167253,18078684.105138626
20200013.4923854,22321318.562487476,23200000.23146809,22321308.703354936,20200020.577674385,18078688.948762868,17200022.958888102,18078681.50967516
20200007.9336277,22321330.380163364,23200014.280428883,22321313.084911916,20200010.13320177,18078692.484668054,17199997.717280343,18078695.90117444
20200030.481872097,22321334.38285279,23199990.605440386,22321331.90678535,20200012.00963483,18078687.5235841,17200036.877916344,18078680.910609968
20200015.011612687,22321322.964408223,23200001.34232133,22321324.380469218,20200006.29556036,18078701.863125626,17200014.97459301,18078686.100786958
20200020.27331191,22321301.183528047,23200009.688633997,22321316.334374577,20199999.655337557,18078700.48747165,17200006.480530754,18078685.046087306
20199996.621651273,22321311.183303926,23200007.116569586,22321324.123748757,20200005.868511964,18078674.673744652,17200015.796650983,18078679.36121437
20200027.42314613,22321305.29671796,23200007.922262892,22321331.552229214,20199992.996759504,18078680.24352128,17200014.030759584,18078687.449457362
20200012.023331303,22321332.499835778,23200018.49471202,22321332.45864081,20199968.13786308,18078677.234468948,17199994.194071595,18078676.39804443
20200007.244769894,22321321.115472406,23199989.248199534,22321326.124632865,20200001.593860324,18078696.686502893,17199996.658425648,18078671.396286193
20200026.827473212,22321332.231222276,23200012.638259623,22321331.0449834,20199997.745172493,18078696.447408956,17199998.143489797,18078685.843662407
20200010.027579214,22321324.95171787,23200009.357370462,22321339.228194255,20199992.20375008,18078676.773847453,17199996.173013825,18078682.912663303
20199996.03509264,22321331.19611615,23200006.635635402,22321331.781397395,20200022.465315767,18078687.97614442,17200012.87118251,18078705.584680405
20200011.518650863,22321344.788622398,23199998.733314257,22321329.537802517,20200005.506179202,18078679.68081466,17200000.62152363,18078674.194837667
20200002.9028368,22321355.444494378,23200032.90461058,22321321.080725342,20200004.773377728,18078687.175595347,17200000.510854416,18078691.941793676
20199994.007963948,22321329.430247597,23200026.659807365,22321350.94143891,20200015.43590278,18078678.236692294,17200011.412935402,18078676.901150852
20200004.177760232,22321322.945222344,23200016.02332843,22321321.090803616,20200023.307889313,18078684.138240404,17200012.626273498,18078665.569545403
20200039.60489647,22321332.23040975,23200000.46856585,22321332.300666846,20199993.161171604,18078691.464503847,17199999.546086416,18078696.27753162
20200016.449799724,22321329.041753832,23200010.615894042,22321336.890209578,20200018.03146884,18078691.126537707,17199995.616006475,18078688.75687556
20199986.220140424,22321323.38310327,23200000.935807936,22321323.824586775,20200029.223219026,18078675.699213926,17200009.42129932,18078694.077494703
20200006.39460424,22321338.86681646,23199986.111594085,22321326.55602863,20200004.02795178,18078677.267903414,17200000.24885782,18078696.597272262
20200023.716584183,22321334.539653793,23200002.631528404,22321333.95022608,20200002.33222219,18078672.7786314,17199996.926776882,18078681.92638009
20200017.23730363,22321305.885757584,23200002.84022506,22321318.901408054,20200003.76143211,18078675.195637293,17199997.45475679,18078669.51565185
20200007.726407178,22321320.376584303,23199995.513442144,22321325.655769367,20200009.64244241,18078692.11398474,17199998.733464245,18078691.080728427
20200003.144321907,22321326.40293241,23199998.015390996,22321309.582158167,20200015.217943273,18078672.825809237,17199997.292823378,18078690.06702263
20199993.292596873,22321344.120084528,23200010.416480415,22321318.421666995,20200005.552658796,18078687.735236954,17200001.361176513,18078681.111706655
20200006.474331513,22321330.385373622,23199999.918299694,22321319.30906203,20200007.26259585,18078688.620774988,17199997.91436435,18078702.84233445
20199993.628806647,22321338.96741859,23200014.250732757,22321318.042633798,20200009.366975807,18078684.63472902,17199992.69210951,18078687.74495386
20200021.97928262,22321329.512538087,23199994.39795695,22321335.530972455,20199987.695686303,18078692.061755247,17200009.731597073,18078684.871790882
20199995.227565847,22321340.357708927,23200024.35284117,22321326.58804384,20200003.778801706,18078697.107634358,17200001.89854845,18078696.378054436
20200011.114445973,22321330.638419364,23200004.45838034,22321321.669365745,20200019.402253076,18078675.10256866,17200010.574423652,18078694.453831095
20200007.902215138,22321331.986711435,23200028.39744493,22321350.748360768,20199981.475062437,18078684.399462864,17199994.415725295,18078689.890353654
20199997.878467567,22321331.398579657,23200007.212976813,22321323.88811301,20199987.23492742,18078697.1272104,17200016.717968617,18078694.13093007
20200014.976695742,22321325.45869256,23200003.382960882,22321316.161728032,20200015.33013163,18078694.110770777,17200019.802646544,18078688.41487662
20200012.36424987,22321333.662622515,23199992.892301276,22321349.486061815,20200015.522665497,18078686.65437078,17199991.78717097,18078682.972748436
20199999.368717894,22321336.330276243,23199999.25603717,22321319.418162357,20200005.951283883,18078695.43507666,17200012.029554795,18078691.989417918
20199997.605879784,22321337.717773903,23200016.314555347,22321327.150707494,20200004.312655337,18078673.947765358,17200017.72883084,18078682.07815425
20199996.79433235,22321336.601807278,23199998.56239281,22321346.05378302,20200003.876106527,18078686.988395087,17199996.571850106,18078691.753859114
20200016.470600735,22321312.896340434,23200005.87282906,22321329.330210447,20199996.48716407,18078690.115832895,17200008.911262985,18078673.925603237
20200021.9381357,22321328.959608506,23200006.273872,22321324.702877983,20200007.312602267,18078701.308282033,17200002.791080773,18078691.73100924
20200014.870721634,22321324.2450956,23200000.666999415,22321342.512555677,20200017.9471521,18078679.618613794,17200012.524735972,18078683.993665222
20200009.11576133,22321321.546527423,23200011.89213507,22321304.5936208,20200018.720624432,18078673.555039268,17200001.22788483,18078688.88333548
20199988.917947084,22321339.898167152,23200007.241797,22321325.001522303,20199998.516391184,18078701.42822767,17200001.767308637,18078689.144022178
20200008.949409164,22321336.379531022,23200009.410964783,22321331.035808656,20199984.20984696,18078686.161339007,17200017.322595637,18078672.58765881
20200000.965187825,22321313.106280383,23199987.708918262,22321322.127839945,20200011.525701586,18078695.645906057,17200023.01494764,18078691.70144014
20199998.56783745,22321318.55902038,23200009.1639888,22321327.616006386,20200011.985078365,18078687.26865518,17200007.64623808,18078700.938953154
20199999.807158813,22321308.299255893,23200020.756727196,22321318.81219268,20200001.128430963,18078684.5586327,17200023.03028572,18078685.834672917
20199999.389558822,22321342.53268363,23199995.178562224,22321327.182315502,20200005.79508133,18078689.77692273,17199992.856871005,18078680.032967184
20200003.177040696,22321321.332902193,23199996.800232045,22321334.66070567,20199986.105048217,18078686.239572883,17200009.168868247,18078700.395658184
20199982.817863114,22321342.15396827,23200030.14569052,22321327.28110059,20200001.040908195,18078692.74198246,17200002.701007955,18078679.477515858
20200012.797651593,22321324.408216957,23200002.5681145,22321346.267435875,20199985.05888916,18078686.137831625,17200014.13659292,18078686.530490395
20200024.110030044,22321326.891801175,23200000.918176368,22321326.167380564,20199995.397957258,18078686.330404263,17200010.341549557,18078678.242532533
20200010.252157636,22321328.82137415,23199982.78427457,22321305.819065113,20200009.822399713,18078698.33582271,17199986.27557132,18078675.22562544
20200010.777543493,22321325.777082503,23200016.021000385,22321333.481878657,20199994.02340565,18078692.348735243,17200020.507481188,18078689.961762875
20200019.868673757,22321336.743620705,23200005.69529016,22321323.07816968,20199988.373211876,18078679.694184747,17199997.710160673,18078668.3675777
20200001.143312626,22321319.287063435,23200016.064934168,22321345.65756907,20200011.43706891,18078697.0795595,17200007.96391095,18078688.332031645
20199994.140362546,22321336.536250025,23200012.695629347,22321316.56181551,20200009.1808471,18078684.775315564,17200003.673958067,18078680.87149759
20200013.155673258,22321324.161184993,23200020.466967847,22321323.111903246,20200020.00560848,18078684.842357855,17199995.61047192,18078699.89324826
20199997.0899662,22321318.21953343,23199987.26178311,22321323.556220394,20199988.24746356,18078695.61477649,17200001.959102385,18078664.14676389
20200022.737379305,22321339.18401371,23199997.826392323,22321333.90459105,20199998.102147397,18078665.461255394,17200011.145193182,18078675.75561909
20200020.579460517,22321330.761722475,23199988.50943393,22321345.721626107,20199999.68424893,18078670.503742207,17200003.293214165,18078684.151231393
20200001.96261246,22321331.73236506,23200003.919282407,22321309.136674542,20200003.2888553,18078687.658044342,17200002.09193584,18078675.15180197
20200003.596470807,22321337.347130287,23200006.080573075,22321343.49868822,20199994.813476715,18078699.04788967,17200002.530558314,18078689.213638972
20200021.700554073,22321339.433585674,23199996.24640646,22321318.79682821,20200012.051268958,18078684.161475003,17199999.302504417,18078686.797641687
20200009.072242398,22321321.520934407,23200007.488969084,22321299.62104781,20199996.12902107,18078679.29997156,17199993.223589353,18078688.20502395
20200007.246304393,22321330.435949136,23200010.95356456,22321330.6961248,20200011.383197423,18078690.852928333,17199988.102732413,18078692.829051536
20200009.986169674,22321312.278821547,23200020.38983981,22321308.992781695,20200022.006008327,18078673.960780364,17199992.00611456,18078689.823224526
20199994.963315327,22321335.488788288,23200015.628128372,22321350.630386375,20199997.305224285,18078676.325059127,17200016.401715476,18078695.871398486
20200007.66724133,22321345.262334492,23199998.159219578,22321339.654025946,20200007.21306576,18078689.64270367,17200004.268988706,18078674.631802365
20200001.03813678,22321333.170789275,23199990.935760286,22321335.977172967,20199999.180236556,18078685.467322122,17200012.323629446,18078694.189508367
20199997.05056097,22321340.11046629,23199994.647628736,22321321.05154386,20200007.76843323,18078695.706934202,17200034.052345943,18078701.486949366
20200005.588395476,22321320.19335182,23200026.363101758,22321323.569334004,20200016.973460115,18078670.157694545,17199982.635312047,18078678.053399235
20200008.195186082,22321328.83093839,23200002.894619603,22321326.654338203,20200013.643545825,18078679.83159091,17200017.616762806,18078696.20433779
20200025.48584665,22321328.376155183,23200002.228551473,22321325.87501813,20199985.590490848,18078683.198050898,17200018.55737617,18078699.02835714
20200015.041385442,22321325.805711225,23200010.186912708,22321326.060814112,20199996.76818961,18078689.300058935,17200015.613123085,18078679.811100468
20200007.58281509,22321311.24604607,23200007.02153078,22321325.517118044,20200013.167389344,18078704.09398071,17200030.617681988,18078681.27408821
20199998.848064266,22321312.33613502,23200003.395296883,22321306.208622217,20199999.72365785,18078676.16487522,17200022.57646504,18078698.53724019
20199992.27976949,22321328.002051085,23200017.63796876,22321335.3202032,20200009.142975308,18078679.43457554,17200010.867066287,18078679.932154626
20200022.428684942,22321325.32247743,23199995.49823178,22321339.6060462,20200011.445524726,18078677.20019224,17200008.932501845,18078668.738765668
20200027.001386896,22321323.171425994,23200005.201364733,22321326.82368321,20200005.1287121,18078679.058314245,17200019.627017286,18078690.803678367
20200005.03488848,22321328.039442252,23200008.88439087,22321339.85118608,20200016.481809422,18078688.682828393,17200012.316616394,18078703.852572758
20199995.480962925,22321334.127122432,23199991.625752915,22321331.027219333,20199999.28670994,18078662.872762784,17200007.718431536,18078657.58008781
20200009.981977966,22321328.717694648,23200020.430879798,22321317.457478065,20200007.085474007,18078704.07330286,17200007.93715909,18078687.056909747
20200012.650344584,22321348.992430367,23200005.13646069,22321346.239159446,20199996.121090695,18078661.638856642,17200018.96373078,18078683.00645198
20200008.144337725,22321338.559980717,23199999.48617385,22321339.79005832,20200001.094531473,18078684.6350414,17199994.890076526,18078671.977463976
20199992.05415487,22321321.11640623,23200016.863755614,22321325.80409316,20200019.597208865,18078684.883862406,17200007.346288566,18078686.39742209
20200007.902188197,22321342.734010786,23200009.656811062,22321309.68964133,20199995.99100006,18078688.91908071,17200000.078426357,18078674.73371822
20200003.430767145,22321328.222666968,23200010.628077894,22321316.766853202,20199998.99479405,18078695.515957568,17200003.95139444,18078694.249467876
20200022.818257827,22321330.877082124,23200001.51220651,22321325.11706816,20199996.55618398,18078683.95147487,17199983.126082353,18078696.022311356
20200018.453027997,22321331.782350596,23200016.367971674,22321337.21865391,20200006.675560568,18078700.435350824,17200014.055513494,18078687.477336068
20200005.754348464,22321316.503359724,23199989.913264316,22321325.46215785,20200009.18523814,18078691.794903785,17200007.897525433,18078669.603711266
20200009.924953762,22321327.008079093,23200001.727909386,22321329.228048436,20200004.508727316,18078692.48954995,17200003.67723194,18078680.736945122
20200008.447967958,22321335.658130612,23200025.915387034,22321313.69521802,20200002.04642271,18078662.207634855,17200005.61584491,18078669.104686838
20200007.49341459,22321332.796901416,23199999.216420528,22321316.5648841,20199997.31480644,18078684.08574654,17200007.91304017,18078690.006455846
20200017.912260335,22321333.921662983,23200007.761962336,22321323.11136028,20200009.93443821,18078680.888066486,17200029.61844459,18078701.027744614
20200007.64786849,22321320.960529923,23200011.02940559,22321329.390785605,20199986.588315763,18078692.5615416,17200004.90441441,18078684.983683266
20199993.00399339,22321329.347139988,23200001.675876636,22321325.994681366,20200004.982732344,18078683.918252554,17199981.04392311,18078681.06560942
20200004.341800135,22321333.0279474,23199987.979128372,22321326.038631853,20200011.230152506,18078679.249164972,17199999.561353453,18078695.787887275
20199997.76793575,22321338.638191722,23200012.03708301,22321319.401560336,20199995.887967434,18078702.610648308,17200017.993744895,18078699.11920982
20200005.437812768,22321335.637679763,23200012.556571826,22321335.35730045,20200002.659211263,18078694.982906662,17200018.902608175,18078685.435246143
20200006.665554382,22321340.33965113,23200010.384739306,22321324.542477574,20200005.78409069,18078685.80952564,17199998.973624483,18078700.08598099
20199992.129170403,22321316.532100152,23200009.515045214,22321326.142613646,20200019.298813995,18078685.087366175,17200012.425891288,18078692.275277432
20200011.245113794,22321323.83690889,23200024.098997414,22321340.13313001,20200016.3126533,18078686.945083056,17200010.120808538,18078676.153483417
20199990.923055686,22321300.839312736,23200007.713393074,22321329.049592305,20199999.68047996,18078675.91380164,17200024.672050454,18078687.426051717
20200007.57472314,22321301.283018466,23200020.600832306,22321326.91642383,20199998.91783066,18078671.035032827,17200002.777468722,18078676.47700793
20200015.621957153,22321330.927196514,23199993.248636015,22321334.104433887,20200011.518226232,18078687.315106798,17200019.914849557,18078689.11592486
20200033.598024245,22321322.1341933,23199999.260902252,22321317.007358804,20200023.00561406,18078688.812435634,17200016.731344074,18078686.793607067
20200011.641256776,22321342.130248036,23200015.243336335,22321342.398153353,20200011.432956386,18078653.33338604,17199998.78520471,18078677.61353753
20199989.959228754,22321309.712395255,23200007.72603603,22321306.358795572,20200009.110386338,18078678.637767468,17200008.853960082,18078681.91680031
20200018.59775639,22321328.431503143,23200014.1380499,22321351.241613105,20199994.763978634,18078699.090773307,17200008.21993697,18078691.954151712
20200013.090080038,22321331.523502063,23200023.754586536,22321317.65619278,20200029.775163252,18078685.989999063,17200020.685387615,18078695.244843226
20200015.016607445,22321304.487124715,23200002.535809822,22321332.506058093,20199996.74597532,18078695.344298758,17200005.34030909,18078688.60600431
20200001.195713855,22321309.841703158,23200018.466773316,22321316.343876705,20200005.254491203,18078671.9915144,17199993.632422093,18078700.51295761
20200008.297045644,22321323.598416995,23200014.091087338,22321333.023654252,20200020.488782715,18078678.7204661,17200014.033229396,18078688.99147342
20200030.801242888,22321326.50816135,23200019.009600215,22321335.234717496,20200014.369137216,18078695.37062503,17200000.43210156,18078689.939787466
20200009.557974868,22321332.02821147,23200004.10216147,22321337.22996517,20200002.387221284,18078677.243681204,17199987.372526295,18078687.95476063
20199990.395870592,22321334.08138101,23199998.029514108,22321318.564450435,20200002.724419177,18078674.43069441,17199997.934635747,18078690.243680205
20200012.445402876,22321326.097972456,23200022.502431367,22321324.4015347,20200001.967982057,18078666.04178202,17200019.12560361,18078694.77807212
20200001.603268996,22321309.81096239,23200027.940207865,22321336.45099488,20200005.677342564,18078677.08762532,17200014.17868812,18078691.820067253
20200013.8170232,22321326.637317713,23199996.719350696,22321307.478956748,20200015.83272753,18078686.80783489,17200016.18563365,18078684.828445926
20200019.725509994,22321333.347488534,23199988.94294624,22321340.812143527,20199997.315500606,18078695.509010453,17200000.08099297,18078686.719134744
20199994.705386102,22321354.163278297,23199998.036149118,22321337.94501746,20200008.47687589,18078665.73288838,17200016.800141007,18078683.519017
20200027.802577868,22321340.07910202,23199996.425234467,22321327.958212163,20200003.93419781,18078678.452478673,17199995.68094968,18078692.257424887
