carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111570367.82044888,126666932.14177613,128158165.24689148,123823102.33420326,115557442.55268721,103268557.37835266,93567140.1579659,96725162.71405949
111570402.2954071,126666978.2919817,128158189.04639259,123823023.94988637,115557461.49078411,103268520.40614426,93567163.50829712,96725080.39830735
111570368.0508544,126666846.60513043,128158218.82782647,123823050.67057659,115557406.49516127,103268485.34045273,93567107.83082408,96725069.56519283
111570321.90965569,126666936.5793867,128158241.16946937,123823093.78605095,115557285.80854687,103268664.52000017,93567198.27077836,96724983.59437388
111570423.69777024,126667046.55584118,128158241.62231493,123822999.86479099,115557410.76970533,103268602.20560919,93567115.06590576,96724939.71760686
111570385.58372258,126666878.01237077,128158274.55808577,123822996.59345502,115557414.54972968,103268476.13530505,93567173.72720428,96725133.5510916
111570438.68883002,126666904.1428191,128158156.28016873,123823120.56439288,115557349.29570991,103268517.97238964,93567178.58308367,96725116.95033713
111570344.49226344,126666926.69425553,128158261.92965287,123822964.78974085,115557490.90762053,103268425.393208,93567247.60066974,96725148.19061726
111570409.6944656,126666973.421946,128158166.3832461,123823017.73127641,115557362.56596234,103268628.98864461,93567082.98813887,96725078.6542862
111570502.38545832,126666947.49784279,128158147.6608255,123823032.78164583,115557375.73746777,103268562.35551538,93567133.23075548,96725055.05291294
111570408.74439219,126667008.5059198,128158242.32313572,123823041.8300406,115557321.8548959,103268594.18667696,93567089.89954771,96725031.16963632
111570425.75925054,126666859.93285657,128158183.9392453,123823091.86351271,115557425.71093804,103268570.17784797,93567196.60622866,96725084.60171768
111570496.82817246,126666993.58846913,128158259.63789077,123823071.04406044,115557254.66491431,103268472.06147608,93567115.75999434,96725063.70861977
111570372.81459998,126666894.93527934,128158251.82768783,123822975.95939934,115557395.77211863,103268538.25155489,93567179.74928676,96725023.24619114
111570347.48901688,126666933.26283917,128158205.62907389,123823017.92316012,115557366.18696602,103268489.698717,93567151.84413132,96724985.80162582
111570325.92757961,126666940.63838024,128158179.80401304,123823085.95628487,115557376.17806667,103268500.86555712,93567098.16400257,96725071.7554686
111570346.76692316,126666884.03558971,128158287.38579285,123823099.45446429,115557334.97530992,103268632.06216744,93567051.78988966,96725022.13352735
111570324.91331066,126666920.92017312,128158189.027721,123823057.8210454,115557344.9484013,103268379.62247089,93567214.11334091,96725115.18733658
111570398.63191153,126666924.6828514,128158174.93193917,123823145.70502445,115557372.48842674,103268547.80945946,93567185.61612856,96725096.52756968
111570405.53354603,126666910.72116578,128158155.2394772,123823062.78920375,115557451.87657104,103268543.75482796,93567138.88258532,96725066.55969751
111570335.08034734,126666865.78042951,128158225.99763398,123822998.06586258,115557379.09740792,103268486.17774884,93567210.30670226,96725084.55274902
111570443.50881404,126666823.63412426,128158171.60789229,123822948.71244663,115557385.66380638,103268481.49777132,93567032.93201052,96725003.68762955
111570400.57340707,126666982.00806265,128158206.26192428,123823052.83737303,115557330.3766848,103268583.30727789,93567117.04073967,96725188.63649863
111570462.86998363,126666945.06609927,128158251.86078805,123822945.78731099,115557344.24460395,103268481.22115326,93567187.98782843,96725154.8290386
111570370.1354751,126666946.47122417,128158261.29938562,123822985.99309938,115557380.39389701,103268530.85857277,93567079.41735172,96725076.549684
111570402.77623603,126666987.19082451,128158187.93262658,123823157.55462097,115557426.69326565,103268519.91565129,93567173.09327647,96725084.13931762
111570379.54735136,126666981.81352018,128158187.35910632,123823066.44469145,115557308.09411721,103268592.2738809,93567153.37865034,96725028.55860169
111570351.48758559,126666956.68358642,128158252.91911675,123822966.44360834,115557343.44454733,103268498.2243717,93567107.54885645,96725039.43113472
111570291.60325563,126667059.72056189,128158159.79495786,123823030.57586527,115557393.97639267,103268520.69158883,93567080.36200319,96725091.408037
111570404.47208567,126666949.73710917,128158249.21868597,123823052.556183,115557475.57820533,103268624.84184045,93567158.64543234,96725120.08395965
111570407.1981368,126667037.03947482,128158166.28055158,123823104.41996492,115557348.43799011,103268364.48303357,93567128.31817405,96725094.09118891
111570422.70024031,126666821.0075128,128158195.19157907,123822953.2886598,115557349.69596839,103268468.09427226,93567128.26656123,96725154.59695846
111570344.89674832,126666965.74743672,128158226.65012626,123822966.28569211,115557411.48546796,103268459.62621252,93567175.47665961,96725019.17805764
111570432.53382775,126666934.24793623,128158189.68707599,123823110.34111208,115557389.8294052,103268562.5106672,93567155.0448866,96725045.7493542
111570444.74303345,126666906.18557237,128158164.91918373,123823020.1554235,115557328.36726113,103268525.78714989,93567175.10094945,96725061.99591027
111570366.01239361,126666872.28745759,128158314.40292986,123823035.62952495,115557430.8263386,103268546.0544635,93567153.79226324,96725084.69563098
111570509.67374086,126666888.10232468,128158197.84412652,123823060.4353102,115557392.29933089,103268530.09500317,93567224.38711941,96725075.65547696
111570424.39909,126666887.36241412,128158245.70714658,123823090.56651175,115557381.10571595,103268535.30377692,93567108.96537618,96725095.18204074
111570464.15250176,126666996.63559079,128158138.26438484,123823028.23303033,115557331.82311763,103268521.67292105,93567075.50854824,96725060.67686939
111570447.29362924,126666936.41372806,128158104.92561945,123822985.47851919,115557404.39694202,103268532.37301761,93567204.25386818,96725189.39989918
111570384.9441758,126666962.51364158,128158141.0049783,123823101.04942933,115557366.92874758,103268533.77840605,93567095.3541145,96725032.05341987
111570285.9569879,126666900.35859321,128158233.11887258,123823004.78587723,115557508.03050542,103268461.56343777,93567098.38941327,96725094.65942311
111570411.82388449,126666927.63407278,128158105.30205014,123822977.72338845,115557482.77279694,103268511.98388447,93567175.41205181,96725158.52684543
111570446.90488212,126666978.79754074,128158153.96585873,123823021.63377848,115557278.39636652,103268569.12717244,93567201.20242585,96725047.96610197
111570394.51590045,126666895.0736365,128158210.96625136,123823047.6516739,115557343.29224715,103268558.867043,93567168.84653297,96725024.98346077
111570497.75408326,126666949.46072483,128158079.4058868,123823083.41110075,115557399.48233686,103268515.86524664,93567122.67723984,96725090.32505374
111570480.20892315,126666922.95282531,128158229.02869879,123822982.58920588,115557434.06732795,103268473.76569757,93567075.0033809,96725076.48460457
111570530.82842588,126666934.47642031,128158268.82973994,123822972.76191606,115557433.47409502,103268520.68664819,93567210.22099784,96725063.868136
111570452.23937213,126667013.4436488,128158224.4216349,123822984.54469922,115557384.69082218,103268486.12521246,93567150.38762073,96725022.85411441
111570367.74475756,126666989.07183641,128158183.42243813,123823070.19675519,115557366.789768,103268399.11199881,93567200.77387883,96725020.79981555
111570392.13500774,126666926.88787611,128158189.72236258,123823009.55099247,115557300.35587718,103268484.64239067,93567052.17326643,96725070.20401485
111570343.27851269,126666940.48540175,128158087.39526594,123823061.26917769,115557385.06326327,103268433.04815851,93567170.68440083,96725108.70414163
111570356.30730821,126666918.97324392,128158252.84302497,123822943.31424308,115557409.69067653,103268472.34994552,93567146.02905777,96725068.20025314
111570407.1637525,126667001.83099188,128158278.54175434,123823066.21720937,115557288.04446161,103268417.56401807,93567278.58229108,96725124.45057409
111570396.22325593,126666943.38028522,128158225.80810304,123823066.31753741,115557368.49950331,103268491.89017554,93567133.47436696,96725110.10692784
111570461.477204,126666993.19129758,128158060.41386072,123823056.27228168,115557378.14632863,103268517.98798154,93567193.38238652,96724970.7726057
111570367.27033137,126666906.7455352,128158167.92649984,123823107.32620099,115557407.9632907,103268556.60872361,93567175.73061296,96725154.13508427
111570388.46975137,126666917.7679148,128158281.24721196,123822955.72637774,115557198.28891757,103268494.48278646,93567147.9657637,96725027.65457277
111570441.8736639,126666952.26764177,128158205.36282668,123823038.69889978,115557402.20459935,103268507.54598683,93567154.63955776,96724968.80456738
111570504.77399573,126666942.76507899,128158195.01155606,123823054.56078988,115557346.01378173,103268497.02232023,93567148.94971496,96725115.59262544
111570444.02554995,126666953.43468782,128158183.11220503,123823075.84572344,115557370.70169385,103268423.31637712,93567143.82728994,96725103.31681475
111570368.99149509,126666933.9692614,128158281.32067686,123822974.71719159,115557445.38164929,103268496.14254557,93567177.30310404,96725049.26453081
111570355.03462295,126666905.85020658,128158206.03756887,123823053.72537644,115557361.87849395,103268527.63708775,93567225.22214682,96725063.45809561
111570422.36578132,126666910.17545031,128158258.04362547,123823057.51015216,115557369.70355068,103268519.47664697,93567127.5254297,96725058.20634341
111570408.6747772,126666936.1000488,128158142.41545527,123823040.4492635,115557347.37906326,103268538.5621375,93567144.25194252,96725157.3637582
111570466.6731473,126666912.47987954,128158161.16679218,123823043.41560851,115557411.21719626,103268622.95235774,93567094.73621872,96725004.97152448
111570358.32426661,126666926.74084368,128158186.73926789,123823027.56410833,115557402.9751658,103268482.89775649,93567121.96699356,96725010.37488225
111570449.46250717,126666868.51755807,128158101.3185555,123823031.55340922,115557456.13436827,103268503.38694185,93567164.69698195,96725126.2629774
111570345.88629553,126666875.75043967,128158161.61037469,123823036.95969436,115557441.41845447,103268565.68288308,93567178.73813227,96725080.4576276
111570377.50455454,126666923.64777969,128158119.61112566,123823032.50273862,115557344.22125752,103268523.25467332,93567170.07334958,96725052.57215029
111570487.03716786,126666950.93184766,128158150.96308286,123823059.01464663,115557405.93951155,103268498.70616837,93567187.30297786,96725041.02386966
111570319.38396387,126666963.74295503,128158208.98092817,123823087.19004372,115557313.17371209,103268492.03977863,93567166.94527061,96725137.97652069
111570308.91310444,126666937.3355434,128158227.18194878,123823033.81817596,115557383.4398768,103268543.11614268,93567075.99374172,96725119.30368549
111570354.12329954,126667038.18061315,128158278.74822785,123823080.57504515,115557372.54031715,103268598.08337413,93567091.71010485,96725047.47442171
111570392.27276422,126666862.53991961,128158254.28226492,123823101.19224593,115557377.06637461,103268541.41036516,93567151.95021202,96725093.46412067
111570468.6752939,126666936.1104411,128158214.61179309,123823020.49331711,115557300.86578302,103268621.1473437,93567115.78524739,96725087.18213086
111570479.04362066,126666892.42966175,128158271.38424553,123822895.59740074,115557420.89669225,103268532.50224301,93567111.5283778,96725103.78753714
111570423.93172978,126666866.64811829,128158181.83004525,123823074.70777775,115557365.98533756,103268474.04654762,93567305.53215072,96725118.21859232
111570444.85734078,126666835.23763798,128158154.60250644,123822992.58444202,115557377.12270102,103268513.94003056,93567137.56382197,96725030.61357239
111570336.22490259,126666905.86431333,128158252.21147917,123822971.5756906,115557333.73171961,103268437.88557252,93567175.50491622,96725101.74742785
111570406.96793802,126666932.98551686,128158183.01899198,123822994.48742397,115557350.56910875,103268491.54071875,93567222.42584544,96725006.01950295
111570455.79951842,126666811.28435102,128158176.12759086,123823092.3516504,115557371.25754282,103268510.27208453,93567113.48255047,96725202.3170172
111570292.27595486,126666965.57463,128158160.52178791,123822998.44733799,115557465.41685016,103268541.61863095,93567176.05894835,96725145.41413738
111570370.38998033,126667014.25901045,128158121.18397553,123823133.51533407,115557376.32589293,103268574.9467857,93567099.52826181,96725116.96006209
111570474.18888296,126666919.65658031,128158119.32165872,123823096.91980834,115557354.08269764,103268469.7126295,93567084.97547215,96725125.78132644
111570289.0625505,126666978.35751958,128158287.54323854,123822945.0057651,115557471.99678156,103268632.37205149,93567071.37362248,96725023.82300943
111570445.11653458,126667049.01656242,128158251.77616455,123823000.90509367,115557345.93728703,103268588.48332646,93567172.3210376,96725065.64231227
111570373.67778277,126666926.06737155,128158096.64637515,123823066.62491746,115557424.79902142,103268538.10376188,93567166.37402575,96725119.74529909
111570351.30901214,126666964.43683955,128158215.45752253,123822938.08055079,115557369.76219985,103268491.10023516,93567157.90449034,96724938.66773884
111570341.93483391,126666973.25942671,128158220.0613661,123822970.6106085,115557411.37385876,103268505.69563898,93567210.82460907,96725094.97289409
111570276.28050993,126666961.89354746,128158207.62428305,123823044.08874223,115557413.25758779,103268505.27498928,93567298.07895876,96725074.97209516
111570443.97399785,126666982.76564634,128158279.38422939,123822991.91875927,115557308.120637,103268478.28491358,93567130.00562036,96725010.19618657
111570319.23667605,126666942.65248787,128158152.97399305,123822904.54249725,115557220.85435756,103268570.44715512,93567128.68561533,96725068.27530122
111570411.88067648,126666840.6653437,128158224.0414252,123823125.82046658,115557360.92799044,103268462.2055976,93567094.5243571,96725045.07222876
111570421.89976218,126666898.10125817,128158155.7878447,123823040.77492057,115557444.85356803,103268520.3830071,93567109.00857589,96725029.5374801
111570401.80573091,126666854.99626352,128158124.06618698,123823038.38613385,115557408.46840148,103268563.54634099,93567127.99069253,96725053.23908132
111570400.03198296,126666965.12840953,128158195.28181593,123823056.52132058,115557427.8932227,103268540.20866138,93567126.41600724,96725025.67293441
111570388.21180409,126666925.9063318,128158098.03018163,123823019.23380834,115557337.92073052,103268574.36969025,93567084.30785407,96725078.18811229
111570419.27901636,126666902.03350925,128158187.8462223,123823162.35259293,115557346.25887887,103268556.89325587,93567111.31449546,96725151.43176116
111570394.21075109,126666908.31498764,128158157.7445663,123823000.7031257,115557329.33306447,103268448.1228368,93567111.97091587,96725102.99563535
111570346.7076064,126667031.90178958,128158218.66568121,123823031.8690265,115557377.18840028,103268481.13127393,93567204.74688992,96725118.87148543
111570461.02249396,126666889.61359659,128158247.6194607,123823018.3306804,115557367.87862019,103268486.25001264,93567231.85333784,96725132.44967121
111570378.71960787,126667048.14577128,128158180.94370861,123823030.45823601,115557366.55766319,103268591.80255006,93567177.74320889,96725028.1978518
111570340.92448638,126666964.56889603,128158119.21511061,123823015.67961626,115557376.0664426,103268604.29898801,93567268.11386645,96725024.95815751
111570392.01993921,126667028.12268132,128158087.80642541,123823003.4580606,115557310.14472517,103268624.84197357,93567169.85420713,96725076.34134045
111570328.58421963,126667019.33200774,128158176.93006524,123823086.69129212,115557383.46665289,103268509.68467228,93567216.20838423,96725011.90287653
111570436.74853921,126666986.98323938,128158214.09168641,123823106.69001727,115557351.13385244,103268481.15783618,93567264.63141204,96725067.45620091
111570370.03704976,126666946.1052859,128158224.20886998,123823102.64709315,115557403.13276286,103268435.37459467,93567136.84153739,96724987.01596656
111570383.87714224,126666906.64320213,128158249.25323755,123823115.14771873,115557334.60153002,103268583.1196454,93567077.7116876,96725011.91209759
111570347.35313557,126666927.71647488,128158102.99506447,123823103.61435264,115557351.37600482,103268502.26554763,93567087.86971359,96725068.13183632
111570393.79091816,126666967.46730688,128158158.61042678,123823016.05737121,115557342.07170984,103268553.24798644,93567133.09541818,96724978.51334509
111570415.96460025,126666889.85363337,128158099.5392404,123823090.31916404,115557411.47908406,103268553.92548686,93567124.43159562,96725081.17295024
111570397.39300628,126666968.91228813,128158119.30137077,123823019.07670245,115557420.13008295,103268463.14834929,93567132.85750218,96725087.89092928
111570439.94507368,126666912.13074362,128158205.7244363,123822968.03752998,115557405.6288169,103268548.02148204,93567168.16450414,96725005.38150227
111570370.8054323,126666953.01466689,128158306.28196202,123823078.07738581,115557389.49984917,103268639.73559712,93567154.21137957,96725085.66145737
111570446.5704814,126666956.35151385,128158222.56964773,123823051.80445546,115557360.08939907,103268592.6389379,93567196.72918293,96725138.60584946
111570378.50694059,126667004.45384018,128158241.57108611,123822976.75113264,115557364.71051973,103268596.31081788,93567191.31503983,96725051.06373632
111570330.43069465,126666889.95977616,128158101.25274058,123823076.73328246,115557399.4464427,103268639.59350611,93567125.30950297,96725019.995335
111570429.14232865,126666979.10299632,128158172.3392925,123823064.08502083,115557351.40030588,103268545.70477556,93567162.5327305,96725083.57542062
111570278.68641081,126666962.38123347,128158199.71410882,123823029.03727807,115557378.38732386,103268556.01680478,93567127.5326268,96725045.878626
111570480.65018868,126666962.637298,128158138.83031733,123823057.9552388,115557375.68575142,103268581.72617486,93567066.45192498,96725093.65004875
111570419.4631198,126666933.91980225,128158260.69599551,123823139.40991865,115557419.06081921,103268587.33954486,93567088.43195301,96725029.57997672
111570411.2456935,126666900.69970983,128158229.16415703,123823021.63673413,115557384.78892756,103268534.57898879,93567149.3996868,96725046.75376412
111570348.28176764,126666981.67423151,128158104.88238911,123822989.26450866,115557339.0556403,103268475.86194117,93567202.99351887,96725117.02322415
111570399.71317613,126667027.73652321,128158212.1963545,123823075.91510911,115557307.14270587,103268508.10822608,93567077.56743248,96725030.22279073
111570303.1332617,126666857.79352808,128158186.26281783,123823041.3135452,115557352.12171565,103268486.12562281,93567230.82807444,96725000.60531805
111570318.30884059,126666937.16757017,128158145.74528018,123822916.09990466,115557345.86114703,103268645.15319666,93567156.93266825,96725067.34114672
111570381.51978566,126666852.33466047,128158264.79472423,123823033.59926207,115557380.33336823,103268617.74668787,93567121.52258919,96724993.6315043
111570471.29410999,126666886.00152221,128158150.2835924,123823056.114589,115557351.96622151,103268513.20549011,93567158.21034692,96725093.4632776
111570397.74585164,126666857.44149998,128158235.32868023,123822964.53195459,115557252.16726762,103268479.00265291,93567173.66255446,96725142.50217563
111570408.95200792,126666984.87612249,128158268.04586461,123823053.16564886,115557448.32201049,103268495.04064798,93567081.90136275,96725077.43239245
111570378.81067102,126666931.66857728,128158119.03531688,123823014.54940636,115557425.56461771,103268511.99441731,93567190.77326371,96725073.75852644
111570355.30633263,126666903.0742702,128158185.16798969,123823108.4213707,115557436.21267644,103268574.14331807,93567183.12445721,96725149.87047988
111570356.37793198,126666950.06474514,128158230.14389136,123823028.85897467,115557271.80508748,103268551.39202075,93567030.18573608,96725153.34663296
111570284.09124944,126666917.30507047,128158229.97421825,123823019.51832215,115557420.22915155,103268497.90271531,93567219.84555177,96725113.31684408
111570478.46822281,126666922.85647954,128158181.59068471,123823112.202528,115557379.81281061,103268404.54420929,93567132.35351641,96725001.9356925
111570447.63102232,126666972.05177945,128158139.967689,123823014.0342586,115557432.60652015,103268557.05163462,93567144.00038971,96724957.29817088
111570423.4542274,126666972.50547309,128158128.67520952,123823088.56996445,115557375.42139888,103268569.94279933,93567120.49210308,96725126.1513969
111570393.41024317,126666851.92215683,128158195.69369249,123823041.85927373,115557416.68755206,103268554.21455553,93567126.85494784,96725011.0757163
111570373.11566094,126666968.64141096,128158155.06180036,123823059.21178429,115557345.06517342,103268530.45960483,93567132.01608726,96725041.12031482
111570321.97760671,126666915.49280372,128158261.40354584,123823081.70743094,115557414.09604238,103268508.13253734,93567089.39735587,96725027.66277458
111570478.33984102,126666950.96105658,128158164.23761164,123823105.23348378,115557352.7929367,103268403.9297626,93567244.72066027,96725037.21622553
111570412.67324041,126666969.58154559,128158221.66506056,123823055.56167711,115557375.37718435,103268485.25759196,93567183.1877279,96725156.4501038
111570405.92047101,126666985.38101745,128158145.1156544,123822992.54728647,115557479.03014533,103268590.29605548,93567118.36716652,96725007.9721993
111570360.98738621,126666962.49836889,128158245.09028055,123823052.6133183,115557394.65885523,103268623.58016698,93567116.02282695,96725070.95004562
111570367.41428904,126666988.71101701,128158187.75754003,123823077.54118234,115557270.70551847,103268499.68051401,93567090.11194693,96725110.54198833
111570566.75129634,126666973.09686095,128158154.32559653,123823082.95678823,115557282.21145013,103268474.72583738,93567140.29721525,96725055.43671133
111570452.51816708,126666919.45981695,128158193.65164638,123823045.78121124,115557381.34818514,103268561.1031714,93567198.33745217,96725077.53887348
111570414.36486708,126666924.03962281,128158083.56470694,123823055.3196541,115557400.52644055,103268485.64607176,93567133.43158379,96725090.85208577
111570358.17644705,126666844.12219602,128158046.28797446,123823045.69071382,115557459.49137785,103268498.65914804,93567063.97671612,96725178.4705821
111570395.03042945,126666918.59170751,128158220.06536153,123823078.30635747,115557382.63346323,103268501.12376794,93567170.86607866,96725049.94088125
111570496.08214793,126666954.9693218,128158151.78885601,123823006.08435029,115557309.49608743,103268550.01154351,93567190.54433028,96725064.01846291
111570430.71677071,126666848.35701983,128158182.19459678,123823039.41511318,115557426.69809976,103268513.18681866,93567065.26138876,96725052.67680071
111570419.20347933,126666937.41595031,128158237.66646387,123823075.04704644,115557359.38867022,103268542.91390774,93567150.37560073,96725089.99366808
111570413.7469928,126666963.2529237,128158198.213686,123823054.2714823,115557332.77533352,103268538.95118737,93567159.99096584,96725127.80952728
111570470.56328385,126666976.89632972,128158128.06978166,123823070.07411653,115557283.63702464,103268545.90372996,93567165.58067614,96725069.93247597
111570421.43851633,126666881.88726294,128158153.38183326,123823059.5342498,115557424.6686016,103268544.00998211,93567077.22298472,96725097.37925394
111570381.16361384,126666872.72620599,128158092.34277365,123823044.4250463,115557440.24418917,103268606.45995624,93567135.58628158,96725146.22431503
111570417.4670528,126666827.12129885,128158019.05613723,123822992.02350828,115557407.92107625,103268426.15690635,93567157.74454926,96725100.57346006
111570408.70304202,126666895.61791591,128158257.9965111,123822946.90037428,115557398.97993991,103268628.25742143,93567205.86422884,96725024.26808628
111570447.06805906,126667044.71405087,128158232.48985347,123823020.05309543,115557393.05523404,103268532.25658159,93567157.4678621,96725024.31233789
111570457.35454954,126666870.96568464,128158134.86978434,123823095.16857293,115557341.59087583,103268595.5809888,93567091.0229704,96725006.30642976
111570338.17622174,126666859.49962546,128158188.2116743,123823069.08585802,115557419.48817573,103268456.14067733,93567122.82637201,96724958.83219072
111570415.5739471,126666899.21778731,128158165.0796961,123822967.73309551,115557355.55581036,103268519.06359024,93567066.76516278,96725030.55901381
111570406.87740755,126666989.21203627,128158100.74408273,123823003.97069983,115557368.50814562,103268532.92855059,93567309.19677222,96724934.72554454
111570417.44151957,126666913.78603272,128158162.71928118,123822991.47716364,115557360.23257951,103268517.00005373,93567036.06493242,96725124.60646626
111570345.44890843,126666884.84440446,128158214.99994631,123822956.96832368,115557340.85867302,103268544.95430852,93567138.10181372,96725112.7953254
111570337.85090834,126666887.0062921,128158297.15716924,123822976.82842447,115557427.98931383,103268517.39459936,93567107.939114,96725057.19583173
111570362.48931654,126666853.74401388,128158129.05242068,123823027.9466567,115557266.08852161,103268474.6863701,93567208.68662149,96725153.2422253
111570365.26111594,126666932.55127731,128158175.1918375,123823101.52302456,115557420.86301096,103268358.00744216,93567120.05557182,96725029.76337102
111570372.23516288,126666921.51469457,128158148.29905696,123823051.54465772,115557265.53884766,103268516.95114018,93567159.07361102,96725041.12505183
111570322.12406336,126666897.22387166,128158192.89492495,123822999.43310517,115557265.2491623,103268425.39502028,93567060.97287709,96725024.03344747
111570331.6444092,126666938.75974931,128158138.60672803,123823106.62414074,115557402.90529719,103268548.12461019,93567158.29415704,96725063.94738558
111570362.2300186,126666939.76322596,128158129.49513012,123823047.5887106,115557398.00005029,103268543.84585744,93567096.95463613,96725063.41902009
111570369.45352256,126666936.35824604,128158135.09087442,123823081.67446202,115557367.42518255,103268491.00068633,93567120.56646712,96725108.79408567
111570433.7190817,126666985.31086792,128158145.07043666,123823120.76284005,115557321.28474551,103268553.51034679,93567202.65153539,96725112.67027041
111570440.95939045,126667005.39795122,128158177.92378931,123822977.62832956,115557445.8376695,103268514.66593726,93567195.38246952,96725087.78952678
111570490.792431,126666879.34708826,128158151.76235828,123822979.05249214,115557347.28635809,103268540.49560216,93567140.0505614,96725060.09093542
111570413.46756637,126666973.66795401,128158193.27859136,123823041.23067713,115557362.94634467,103268484.54996127,93567199.49116091,96725057.49150707
111570471.35864772,126666858.37617593,128158230.2403806,123823002.7580325,115557311.4905843,103268458.85158993,93567181.51719433,96725085.64992951
111570315.59288271,126666944.23075381,128158204.820785,123823021.22589082,115557333.01614286,103268520.38439801,93567147.06383993,96725018.7928971
111570300.28299049,126666885.24954198,128158229.14395928,123822952.01171817,115557389.31870903,103268529.14072132,93567146.03118467,96725032.36331363
111570398.2610854,126666937.6838955,128158108.66261606,123823050.6218456,115557425.07459894,103268553.33912216,93567194.26886357,96725120.44475703
111570397.61033249,126666808.79567194,128158152.11254652,123823031.85276571,115557291.42649719,103268585.93285692,93567111.93670514,96724990.9385677
111570352.49254334,126667022.59788516,128158167.33847071,123822964.20707881,115557330.30136517,103268443.76241769,93567155.9157354,96725049.07501876
111570380.22557834,126666937.54780865,128158206.05735119,123823048.30504991,115557265.20695576,103268467.50097597,93567153.60660237,96725092.66491823
111570374.07457942,126666933.98794103,128158155.3470586,123823039.02207837,115557294.17119779,103268495.68159863,93567086.06524792,96725051.03668457
111570467.37580343,126666941.64013597,128158144.79045084,123822967.9326854,115557423.01738425,103268446.56179665,93567243.89407405,96725067.03155078
111570422.7437161,126666990.31805974,128158225.98331632,123823101.17395584,115557415.63490564,103268574.39330456,93567080.29625046,96725109.0912462
111570261.75954841,126667033.51828602,128158169.78996202,123822989.55438203,115557384.18073067,103268422.96969189,93567189.96198994,96725074.04058613
111570275.5062193,126666958.35035625,128158260.02175698,123822993.69031896,115557435.36902535,103268544.57717828,93567092.2095599,96725032.92486325
111570428.33035229,126666833.85068499,128158254.17734015,123822968.99611494,115557394.76838532,103268455.10436623,93567164.2430366,96725156.31532097
111570337.15027681,126666865.80150478,128158267.6744428,123823008.12949298,115557352.32035887,103268591.21772036,93567237.86820097,96725076.18219462
111570375.06989399,126666864.32961795,128158199.50021222,123822961.54540023,115557390.03764354,103268515.32733731,93567207.25801767,96725144.90151818
111570518.88367304,126666888.9216201,128158108.63011637,123823011.98745333,115557362.60445935,103268444.72565708,93567130.4535139,96725141.68870687
111570408.98237081,126666955.08292282,128158148.22149265,123822936.39959754,115557406.14739943,103268488.42984729,93567161.82577075,96725012.80692668
111570399.29489681,126666880.71508378,128158219.10313933,123823054.19559999,115557390.35146333,103268563.04131737,93567028.62541744,96725093.83932826
111570326.4684265,126667065.46733958,128158112.53854796,123823125.17339538,115557330.45842285,103268534.08593415,93567166.56761774,96725057.35729994
111570445.9923292,126666887.69670595,128158185.9615,123823098.3584765,115557399.32380834,103268499.42930979,93567125.78147529,96725117.50115107
111570425.99886708,126666937.22667395,128158219.72955212,123823116.05145866,115557400.35384555,103268533.50853184,93567143.48511127,96725099.12881872
111570405.88386592,126666872.53993605,128158172.55881946,123822987.89831376,115557404.6220385,103268364.31395786,93567195.52543329,96725055.19737217
111570327.26227579,126666894.0899987,128158247.51997055,123822949.98040347,115557363.46124208,103268510.22040741,93567148.70377907,96725054.31495419
111570349.92466238,126666844.2531178,128158105.99206193,123823040.93036552,115557404.84792273,103268487.75237787,93567138.81999625,96725091.93310794
111570425.5040402,126666947.15204576,128158110.54898214,123823061.51433656,115557393.21644486,103268503.6783962,93567173.97021203,96725054.58820426
111570301.71814786,126667007.38824883,128158308.4977924,123823104.85564345,115557384.16240911,103268511.23861164,93567050.47749145,96724997.90436754
111570378.70460203,126666888.94109267,128158179.72768982,123823088.56273997,115557333.71224351,103268507.77613966,93567292.569674,96725130.06923427
111570502.44086336,126666926.06031305,128158124.19999693,123822985.05291796,115557337.66336638,103268541.76075813,93567171.49837781,96725174.94839618
111570408.3475648,126666938.78036666,128158155.91523646,123823117.11451052,115557366.17767482,103268573.3840332,93567119.15402332,96725120.05454287
111570416.20615713,126666938.84045061,128158218.49236138,123823012.06317315,115557349.15122527,103268539.35302211,93567169.53828901,96725050.21192932
111570382.62119327,126666913.97995123,128158142.33655325,123823060.21767102,115557330.03660493,103268453.28714328,93567235.24970342,96724976.68629006
111570470.54984593,126667009.92414373,128158145.48504972,123822999.21922867,115557307.07156254,103268559.69034362,93567135.17711024,96725056.4406671
111570462.7594783,126666944.10417375,128158158.5632894,123823020.57549171,115557383.13323759,103268496.66940401,93567117.48528028,96725093.53328377
111570359.22807768,126666799.20247796,128158268.16803302,123822999.42981304,115557343.16274099,103268505.52603467,93567212.18568411,96725090.80763727
111570474.9984816,126667004.05669029,128158205.5388592,123823068.74963339,115557388.18485528,103268480.435638,93567194.29633038,96725019.41225219
111570476.23874389,126666904.37006989,128158178.8008473,123823001.5760223,115557301.83627468,103268458.69599225,93567065.59497708,96725049.81157432
111570411.34349734,126666977.6174686,128158182.12402418,123823067.1419027,115557326.00619523,103268573.26697676,93567150.02958928,96725077.7233302
111570352.27932361,126666955.9511371,128158197.01282245,123823142.7135538,115557431.07453705,103268552.51029694,93567066.32147,96725039.20574649
111570405.85743621,126666887.7682095,128158189.33125967,123823089.41255559,115557240.66648386,103268568.50187415,93567197.85885575,96725185.55467135
