pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20200009.307648316,22321325.12007377,23200008.37537014,22321329.477735512,20200019.71539839,18078680.85937886,17200018.598314203,18078676.183851093
20200020.87908543,22321313.90042876,23200005.44738499,22321337.01826527,20200020.066266496,18078701.6247459,17200011.85040197,18078682.556617267
20200009.586185027,22321324.2548348,23200012.258687902,22321332.110880435,20200007.86103806,18078683.766426884,17199993.934383966,18078692.405023977
20199991.227592915,22321322.57039318,23200003.409970485,22321336.037333593,20200007.15181484,18078709.505970407,17200008.03211094,18078702.543633606
20200003.217601493,22321328.28907658,23200000.57572078,22321328.43710958,20200014.489475537,18078680.748523694,17200003.761246253,18078682.41934078
20200022.806983072,22321332.969281938,23200013.631471407,22321345.78069874,20200005.729458533,18078694.72604426,17200014.529784873,18078682.7304474
20200005.026236728,22321322.635292254,23200016.61284724,22321324.304914918,20200007.107379895,18078686.022617683,17200008.112148713,18078691.27729982
20200010.199963883,22321327.37235602,23200009.425932795,22321346.318409953,20200002.43546983,18078694.617975935,17200011.836354796,18078667.50020066
20200009.473901514,22321314.10558553,23200006.53621493,22321332.661589243,20199981.020781796,18078682.771145348,17200010.440238923,18078678.163607586
20200003.050185204,22321323.64739053,23200018.80723917,22321331.924768455,20200006.34568669,18078677.380638413,17199990.137150638,18078691.608524654
20200014.421841122,22321313.709028747,23200004.98349874,22321326.260566164,20200019.641165435,18078678.90677365,17200000.20542343,18078675.21853881
20200024.91175426,22321326.492691882,23199992.76369318,22321327.511645027,20200000.722908538,18078699.411243584,17199996.36883001,18078688.154354364
20200023.624542832,22321339.10980724,23200040.03401572,22321334.289967477,20199988.94302379,18078691.57854457,17200004.94099731,18078684.47356544
20200006.97638798,22321325.422374208,23199994.319549285,22321321.500252098,20200010.449583642,18078702.55986619,17200018.66006452,18078691.15611246
20200007.486930754,22321333.156687766,23200015.673691273,22321345.44020335,20199992.818107165,18078685.144110907,17200012.97423897,18078686.42009514
20199998.62003883,22321331.829258908,23200002.634535883,22321335.324523464,20200031.074182674,18078694.41073141,17200007.657356836,18078677.449218694
20200000.729649216,22321321.396764513,23199997.93927159,22321310.092002444,20200008.693410154,18078681.657990698,17199995.978194803,18078673.20778041
20200007.347223043,22321331.13350468,23200000.58359746,22321327.802577347,20200015.871063914,18078702.116091643,17200010.570238236,18078682.549103957
20199998.491801508,22321336.965003666,23200007.436106164,22321297.500068527,20200012.4521026,18078685.18903838,17199988.1304202,18078701.948402453
20200005.343194854,22321339.984227482,23200012.74808782,22321332.5273411,20200004.793027274,18078689.764985397,17200019.3558503,18078686.6781367
20199994.998142153,22321314.11202914,23200002.42473741,22321329.611673933,20200017.23241317,18078686.33593752,17200006.584839825,18078683.743115526
20199999.441670276,22321322.172980554,23200000.69616209,22321331.488231186,20199997.455890726,18078670.742842432,17200002.576016217,18078688.550475094
20200008.662568595,22321315.493860923,23200015.09920453,22321327.030535948,20199991.407253444,18078670.47085965,17200005.406739343,18078684.380176164
20199985.732064195,22321336.632232863,23200011.471814703,22321323.08733225,20199997.274271958,18078679.89699407,17200022.28611841,18078674.73328868
20200011.16099754,22321321.742288783,23200013.25620613,22321326.860879008,20200011.718148988,18078697.44701337,17200006.464337867,18078677.534124352
20199989.97446813,22321347.38497247,23200008.91372422,22321327.33013312,20200021.093985654,18078684.67772627,17200012.21405777,18078677.715266135
20200010.62849346,22321340.24868765,23200001.329530325,22321329.185969137,20199984.183372904,18078697.724550523,17200003.812779374,18078687.061502192
20200001.595951337,22321321.837032046,23200014.04123276,22321328.25438048,20200003.221338596,18078668.241549823,17200004.888722185,18078692.026483294
20200019.08787747,22321341.905539718,23200011.715106204,22321323.055968296,20200017.337914918,18078709.312935174,17199995.885904644,18078680.414029
20200005.614333756,22321328.82182441,23200018.207522478,22321323.49076684,20200013.10377216,18078683.158003718,17200006.968044154,18078677.920220748
20200014.798815154,22321342.84371065,23200003.50558272,22321319.565947168,20199996.257278077,18078686.151108157,17199996.312995806,18078668.611391533
20200010.16485249,22321314.76917508,23200009.30050267,22321325.740724705,20200009.293863393,18078702.45940519,17200014.140849564,18078698.996071078
20199991.684196908,22321332.25234578,23200010.46811375,22321301.151094146,20200004.94187249,18078699.827905864,17199998.07025428,18078691.567954123
20199993.74863735,22321331.460736323,23200006.584293883,22321322.587052997,20200019.531308834,18078695.484482642,17200011.257413045,18078681.307382658
20199996.330603745,22321316.484078113,23200017.550533008,22321320.04269033,20199998.6946388,18078693.349586103,17200024.634970147,18078691.979651753
20200016.989494555,22321305.301987004,23200015.18710951,22321328.68440441,20200021.394202035,18078697.593234662,17200003.87230382,18078674.110398557
20200009.354764692,22321330.796837814,23200001.595459603,22321322.127499957,20200009.076160487,18078689.211417772,17199998.969408054,18078690.33478302
20200001.40532348,22321331.507185336,23200002.320458397,22321328.3297301,20200001.7330901,18078677.518660583,17199995.006122686,18078700.39600682
20200010.58898929,22321318.21577228,23200019.010402452,22321340.093517624,20200022.55590485,18078677.903949622,17200001.634677883,18078685.39310135
20200004.642840132,22321341.899537075,23200012.38309503,22321317.808062427,20199992.826679286,18078681.55569156,17200017.05803114,18078676.58667435
20199990.340479743,22321320.92705614,23200013.691261593,22321327.837685075,20200017.624408647,18078670.89088182,17200020.2225544,18078669.742836077
20200011.264030453,22321340.259381033,23200011.901539497,22321332.057095148,20199997.1557013,18078679.530324455,17200000.519951686,18078694.556457363
20199995.363460623,22321330.351591572,23200014.541163698,22321324.520169005,20200018.41970889,18078695.436272714,17200002.195942737,18078702.408887397
20200004.1618981,22321326.815004595,23199996.828304976,22321315.658274513,20200004.470247258,18078674.730672546,17200015.57018446,18078693.287873216
20200026.808703296,22321337.89293235,23200012.481683996,22321329.27834037,20199992.211924788,18078667.760352846,17200008.323639303,18078687.348837465
20200003.127795413,22321328.735196926,23199998.7468455,22321315.731393546,20200028.665225253,18078701.826395027,17199990.605917223,18078724.25556062
20200011.88713158,22321329.118576393,23200006.212115042,22321330.432803765,20200014.627805624,18078670.12508904,17200014.813433696,18078681.238688223
20200020.191127732,22321316.52418938,23199995.06435044,22321326.942416437,20200023.150658365,18078685.061633382,17200008.15802568,18078679.828970596
20200003.560872193,22321330.22283456,23200011.186513297,22321329.597535994,20200009.741117157,18078665.713224914,17200017.841591854,18078707.372894242
20200017.853310395,22321316.926889043,23200015.594245344,22321355.56900249,20200000.921721395,18078696.660564523,17200007.062931333,18078675.64725669
20200009.695325878,22321327.85799622,23200003.586374518,22321332.838381644,20200032.72296946,18078686.954806104,17200004.097216748,18078692.026590284
20200011.34737697,22321318.698706936,23200003.50327642,22321328.349536397,20200014.778182417,18078677.487215403,17200003.73700903,18078684.049936794
20199992.96611524,22321319.067514766,23200004.018846836,22321330.82883478,20200025.13203235,18078690.00504513,17200006.440576438,18078695.136443816
20200012.243921302,22321316.227375615,23200005.27475704,22321341.320511483,20200002.484994836,18078684.032951668,17200013.73598132,18078669.883028682
20200018.003140595,22321330.502335306,23199992.445712436,22321327.975947253,20200022.769888412,18078700.72614114,17200005.98988556,18078677.73707057
20200018.061735578,22321334.626233503,23199999.559566583,22321328.9165189,20200011.41377418,18078695.603278484,17199989.179691054,18078683.625344396
20200006.578849226,22321336.989347197,23199995.02250505,22321324.796813555,20199993.316001967,18078679.097076762,17200014.748416163,18078689.084695723
20199998.75341994,22321319.14207721,23200014.48319589,22321333.75908984,20199997.372411206,18078683.582883198,17200037.363633122,18078687.616194803
20200008.70369699,22321317.27062826,23200004.861990348,22321321.927217238,20200001.168901872,18078692.647904955,17199999.509068593,18078694.80864703
20200020.555570576,22321328.552210305,23200015.84449876,22321318.50067678,20200004.714580372,18078690.293901403,17200004.930607416,18078686.272758324
20200000.64448863,22321320.57034586,23199997.46205361,22321333.384832703,20200000.896277767,18078668.86915734,17200009.896101717,18078699.378051974
20199995.091761466,22321310.528579846,23200007.78383924,22321331.15539635,20199998.674095236,18078695.4519722,17200012.457194053,18078691.882516675
20199992.78550375,22321340.98595237,23200015.355499476,22321320.770386413,20200007.316173486,18078693.793691076,17199994.24509787,18078675.746241827
20199996.733868554,22321329.80210839,23200019.310465533,22321310.09730973,20200002.24406226,18078673.25283198,17200012.148259744,18078688.078386568
20200029.05887013,22321328.3630662,23200015.115413927,22321340.96008723,20199998.67395474,18078688.70436963,17200026.328894738,18078678.31114088
20200019.528280105,22321341.463440344,23200003.75925991,22321336.19072729,20200022.587937504,18078690.307323117,17200000.3154735,18078680.280748174
20200011.00782254,22321331.973005287,23199998.241829257,22321322.81422719,20200001.717274535,18078690.016132243,17200017.141327605,18078686.728770975
20199995.694225058,22321345.0777116,23199995.927453283,22321324.37942021,20200011.958419092,18078673.948652137,17200007.95564867,18078687.457628816
20200002.9872142,22321316.943855505,23200012.843101725,22321317.525498956,20200020.588868048,18078698.412258737,17199995.848025884,18078678.39243963
20200008.697808247,22321326.508333948,23200024.21983505,22321319.056713447,20199985.127571806,18078696.264290288,17200001.516406186,18078667.514352802
20200000.341727473,22321335.32976251,23199992.328603223,22321325.489372466,20200014.2258661,18078678.071832966,17199997.103692267,18078684.751387298
20199995.59135421,22321322.49240099,23199997.480236072,22321324.143807385,20200009.575723432,18078688.296634994,17200003.881507903,18078695.79453103
20199999.9993885,22321327.916515373,23200039.09695697,22321321.003647443,20200018.755658604,18078689.87455625,17199995.69416125,18078689.098545186
20200008.687997527,22321325.332965657,23200009.179606352,22321338.132669136,20200002.949248366,18078704.171378117,17200023.648600392,18078687.013958633
20200011.753768403,22321334.370477833,23200008.329652604,22321312.376964126,20200020.888525277,18078675.481811512,17200027.248518027,18078672.728694614
20199999.235081892,22321327.47230311,23200010.058313362,22321337.673554163,20200009.624575596,18078685.479096934,17199992.010925077,18078698.471274182
20199993.941192817,22321316.54569542,23200010.85842365,22321310.745601073,20200011.959173467,18078685.63770599,17200002.05610915,18078693.021078825
20200005.426166985,22321313.079989776,23200000.307795864,22321337.36595968,20200036.580151424,18078679.2089595,17200020.917780105,18078684.62239811
20200012.193066046,22321336.818911057,23199995.911483187,22321311.632802885,20200009.389740918,18078689.677511144,17200004.1645204,18078672.93711755
20200025.237201016,22321312.485105805,23200005.271379724,22321337.9943284,20200010.984256808,18078684.151323967,17200008.459114525,18078667.516196538
20200006.237256963,22321309.877973035,23200009.13205125,22321334.720900044,20200006.393427055,18078696.920481578,17199997.51069474,18078684.971926022
20200023.97177229,22321331.10006435,23200010.383814167,22321337.4102679,20200006.718052536,18078695.977687817,17199976.56974127,18078704.176373143
20200022.250176944,22321338.07257672,23200004.079091907,22321331.653087955,20199994.732492954,18078692.35218819,17200003.930692136,18078690.848961167
20200013.96805257,22321331.98789028,23199996.03772799,22321334.00338971,20200002.646314926,18078694.142087422,17200008.46563297,18078662.99851524
20200009.252707575,22321337.923404813,23200021.569600184,22321305.31558138,20199997.35695103,18078688.525961686,17200007.58264048,18078659.49588045
20200014.947051506,22321326.433282305,23200002.40655433,22321323.554892644,20200012.235439118,18078704.38734927,17199992.518571027,18078692.523059826
20200023.669488654,22321317.696291715,23200015.384098526,22321342.450778484,20200004.377871096,18078690.161836486,17199999.166101296,18078690.43421614
20200002.227928743,22321324.489957158,23199994.721369747,22321326.315856535,20199984.33511319,18078691.11837098,17200025.870043714,18078688.571486987
20199999.36674162,22321300.617073175,23200015.48771597,22321334.972252883,20199994.774584766,18078689.939183015,17200010.764081437,18078675.14651741
20199988.43180186,22321333.822001096,23200016.828514352,22321324.015554607,20200009.739306174,18078681.584431108,17199991.552183505,18078694.57587894
20199990.310637206,22321320.246274937,23200022.45685437,22321313.54266997,20200011.477434926,18078677.25697905,17200023.137126233,18078689.487758707
20199996.33686974,22321328.6964524,23200005.161262937,22321325.64025836,20200014.086935338,18078688.365769774,17200016.97532505,18078691.673966225
20200005.35332931,22321324.60717634,23200003.18852196,22321332.71787255,20200023.531597797,18078681.42122663,17200013.881953865,18078686.011066265
20200006.479518235,22321331.555482283,23200015.503686447,22321322.923222438,20200003.857289772,18078676.862944685,17200010.118113082,18078689.90145667
20199991.527369965,22321312.077480163,23200014.52261584,22321326.186271712,20200018.96644276,18078669.624826815,17200009.361490097,18078678.27924782
20200004.80385929,22321315.881978896,23199994.24944037,22321325.022980165,20200015.92603965,18078672.228408936,17200005.05686201,18078695.290112324
20200003.49596037,22321333.646282185,23200004.39092798,22321331.403281506,20200019.498218033,18078689.088250756,17200000.270665813,18078683.082534824
20200025.02363141,22321343.76951223,23200006.184348054,22321343.5209524,20200013.742405247,18078674.498161282,17199996.66501196,18078674.55168242
20200016.963604666,22321323.06849952,23200013.312502597,22321331.63182763,20199999.26199737,18078685.177500315,17199998.66011657,18078674.076136187
20200008.623151753,22321323.083665296,23200011.498707708,22321316.811142012,20199995.874220885,18078679.55283055,17199997.103031687,18078697.172702406
20200022.12683877,22321320.534833733,23200024.023082905,22321328.274163567,20200019.23634646,18078655.838538945,17200010.155737758,18078684.230818
20200018.61004659,22321326.496985983,23200003.53633267,22321309.174978226,20200009.88476634,18078686.64186529,17200002.015020963,18078686.12812748
20200008.115594435,22321316.332904816,23199998.912524454,22321345.2136091,20200016.470661342,18078682.558333796,17199999.055919595,18078675.977016795
20199991.5734479,22321330.569629893,23200008.07832852,22321330.50056837,20199999.0790621,18078683.116149496,17200022.70854562,18078702.22576044
20200018.06929226,22321330.1941178,23200006.639569875,22321346.604927476,20200007.74420639,18078683.832618795,17200011.866694637,18078679.762251273
20200004.463851437,22321331.11819267,23200012.358953014,22321321.976882793,20200014.03701296,18078695.84404032,17200018.142609414,18078662.39766248
20200002.78477319,22321333.78227289,23200022.167280823,22321320.277138636,20200013.631709818,18078685.225876775,17200002.826798335,18078689.110011224
20199993.845210053,22321338.6808988,23200006.022892054,22321326.373415876,20200000.932436515,18078678.53319828,17200001.483648334,18078678.951685917
20200006.51953179,22321341.13095399,23200014.08491366,22321330.370679416,20200019.630812533,18078678.539348364,17199999.080954943,18078699.901536565
20200000.07004059,22321323.075401094,23199998.501975093,22321312.918669436,20200003.888861246,18078692.027306966,17200006.54515529,18078686.76459108
20200002.333330784,22321326.88758585,23199999.418648403,22321325.069149412,20200006.903147835,18078688.951351233,17200012.212477736,18078689.048666682
20200000.890100323,22321347.839899313,23200010.257452033,22321322.695735347,20199990.682450756,18078681.114721887,17200021.913541898,18078677.689999796
20200005.77755957,22321325.2896928,23200003.414970912,22321334.593577098,20200004.708675627,18078688.032649554,17200029.22685744,18078690.921635006
20200011.623235885,22321324.439355355,23199995.786935847,22321322.85511605,20200019.446235027,18078695.489292316,17200010.029284902,18078684.127363775
20200000.60244992,22321332.701990984,23199991.835172962,22321335.81231404,20200018.010702357,18078693.130563147,17200003.879938368,18078699.19253342
20200025.10388483,22321319.743651602,23199998.401861206,22321316.237762634,20200028.503156934,18078677.350518346,17200013.981610887,18078681.40045099
20199988.960722987,22321310.076446448,23200021.185238704,22321321.903993838,20200000.87604964,18078677.894225594,17200005.185393512,18078680.142204545
20200005.417517446,22321346.43211741,23199986.503931455,22321329.733494163,20200005.782388337,18078666.61479507,17199994.876047377,18078703.30584696
20200016.738170296,22321332.451216124,23200004.6954576,22321331.20281469,20200014.46301508,18078696.11678761,17200000.25041904,18078702.396594193
20200015.581542317,22321329.36195117,23199990.281356357,22321328.510354564,20200015.14954357,18078679.47565663,17200011.569422733,18078672.50909961
20200006.49055007,22321322.501867097,23199990.53993396,22321323.23614724,20200013.44563692,18078685.817542814,17200034.753264297,18078688.7093987
20200004.432911392,22321317.857793592,23200022.99633469,22321349.24019453,20200010.988683995,18078695.132477015,17200012.643179797,18078687.729150243
20200012.117380824,22321337.734423067,23199998.76449889,22321323.985632397,20200012.464122918,18078682.103748284,17200002.811456487,18078694.04744449
20200016.615845844,22321322.890189808,23200020.52328415,22321311.619454145,20200001.527500365,18078698.097722318,17200003.57453023,18078698.88922736
20200016.795318272,22321332.042353913,23200002.785378233,22321324.076388713,20200007.396775216,18078707.485606764,17200011.011518177,18078695.48907868
20199984.053663556,22321326.012266394,23200010.364124183,22321343.460072644,20199995.874487787,18078693.710763533,17199995.43127894,18078674.853171654
20199990.00884969,22321315.16502335,23200008.281300552,22321334.655503914,20200011.67831762,18078685.150812875,17200003.2537909,18078696.686904352
20200012.11526193,22321312.3048175,23200019.676481303,22321321.182948366,20200001.639573608,18078682.34097187,17200009.215489343,18078685.37798081
20200019.3196591,22321316.361636255,23200010.657530706,22321341.53007507,20200007.87978342,18078694.562898684,17200001.659981158,18078667.60274711
20200023.94938298,22321324.287530024,23200008.573277954,22321316.50368404,20200007.6294439,18078696.15108673,17200003.586561635,18078697.148554992
20200011.081646256,22321329.611511853,23200009.16074784,22321323.000548046,20200003.093643688,18078695.71958365,17200008.818648018,18078673.631420717
20200012.73701982,22321316.934821416,23200022.971943706,22321334.610077247,20199985.19312748,18078693.891524006,17200002.307594966,18078683.639291618
20199984.212646563,22321337.689727403,23200002.22136424,22321309.66369453,20199999.51754631,18078697.848384243,17199994.117344636,18078688.782721225
20200004.022853907,22321324.11853365,23200010.330592837,22321346.6834861,20199990.726037115,18078689.067258377,17200031.87586767,18078669.633235622
20200001.17786308,22321323.39085221,23200017.425661158,22321317.97813112,20200008.163447898,18078691.015672773,17199998.786894847,18078691.157467186
20200027.819566194,22321342.396521453,23200019.126600232,22321323.023374867,20200005.13741676,18078686.71098336,17200014.47495805,18078683.981684346
20200001.71756021,22321343.282860026,23200005.051467955,22321321.688389506,20200000.031399418,18078673.921350125,17199990.939246546,18078680.660474394
20200000.32539366,22321330.44941791,23200007.121739984,22321326.93612835,20200002.057362154,18078668.9557918,17200020.230528556,18078678.97809093
20200012.817315966,22321326.03348867,23199998.45181237,22321328.70020166,20200011.340333972,18078683.836486213,17200003.112614732,18078692.005771056
20200020.09518417,22321326.507631306,23200004.435965896,22321303.507537976,20200000.34305437,18078672.6995715,17200020.61661937,18078698.883912113
20200004.634857424,22321307.80206563,23200016.49151632,22321325.316369697,20200000.98505198,18078693.60014818,17199998.8675117,18078696.780024186
20200007.781770397,22321333.016195845,23200005.36427214,22321322.42158998,20200004.590016197,18078699.883920506,17200016.13275578,18078683.997208912
20200012.808134656,22321309.918279193,23200009.093541846,22321333.07421481,20199996.704045996,18078682.387416136,17200011.31137813,18078700.520981565
20200010.329630084,22321328.662372112,23200014.480166443,22321327.026432976,20200012.141854156,18078681.058103345,17200007.558646407,18078695.440752797
20200016.697990645,22321324.909684367,23200010.765165497,22321315.889940336,20200019.144870702,18078685.02234123,17200022.65057116,18078706.233974807
20200018.502768256,22321320.664168134,23200014.72256841,22321326.87487506,20200011.932136085,18078693.759723153,17199999.95567591,18078663.820702985
20199995.487456746,22321317.036401875,23200017.186738767,22321323.33255544,20200008.063161515,18078688.501850035,17199997.9415036,18078675.68619298
20200018.33407594,22321336.53949172,23199999.267789293,22321336.888762876,20199990.53917991,18078678.33688699,17200010.42654455,18078703.31756369
20199998.32284781,22321321.316598017,23200011.93697796,22321351.459649757,20200008.147529393,18078708.22027932,17200002.448804323,18078690.426108126
20200011.465108182,22321322.58379299,23200001.469813783,22321314.49697981,20200004.403127253,18078692.838099927,17199994.244521435,18078677.080160588
20200006.821405265,22321320.397846967,23200003.81921171,22321339.85067233,20200010.616298147,18078695.157327596,17199987.17689183,18078694.555688005
20200007.81745734,22321310.289288152,23200012.89669841,22321311.428439658,20200023.040347774,18078663.075173974,17200008.290592954,18078679.751971748
20200029.99409646,22321327.726209797,23199999.098971266,22321324.211844113,20199983.8574951,18078689.592494328,17200002.077846024,18078701.064649638
20200002.786351625,22321335.032611817,23200003.843729302,22321321.35566637,20200027.308729198,18078689.938759193,17200004.757526726,18078677.481133778
20200017.07187741,22321322.87972614,23200006.18954186,22321327.926707383,20200011.401274335,18078709.59948253,17200007.882151496,18078676.130694557
20200004.239726085,22321319.04455459,23200007.02970056,22321314.729725048,20199996.89147813,18078701.138360348,17200007.188103214,18078680.74245294
20200010.49620758,22321332.296291787,23200006.716864105,22321337.90891863,20199993.46176213,18078685.6610788,17200006.894531436,18078667.890364096
20199984.915280294,22321343.978158474,23200005.281081896,22321303.205555595,20200018.19487682,18078671.23318387,17200010.963871993,18078700.855148986
20200002.37915433,22321325.176586047,23199996.8539567,22321334.01451571,20200019.51550031,18078679.709986217,17199990.98582721,18078672.0277324
20199998.467066552,22321335.219641227,23200005.58721605,22321339.13396554,20200007.02515163,18078677.96084317,17199994.1748984,18078691.947692983
20200016.90941628,22321312.998265345,23200009.41499492,22321331.904191613,20200011.612820543,18078689.599333454,17200006.054828756,18078693.955764953
20199995.950656634,22321337.455744028,23199997.88265911,22321340.896319076,20199990.778140023,18078676.137091093,17199994.4865216,18078697.220304497
20200003.136132736,22321333.702356394,23200002.615382414,22321333.64906078,20200003.48880644,18078690.41649018,17199995.84259358,18078691.763988946
20200008.774301387,22321342.882084176,23200006.62937475,22321329.282797985,20199990.188291162,18078669.825667843,17200034.88510424,18078693.396346115
20199997.022335876,22321344.4080307,23199989.33038245,22321333.730875462,20199993.212690502,18078698.696285706,17200003.939606693,18078684.853896674
20200003.95052598,22321317.55247904,23199984.601046737,22321337.06239705,20199988.008912288,18078686.680759456,17199989.617015354,18078690.625183415
20200014.03953338,22321337.693261027,23199993.84400793,22321335.03027156,20200003.956191316,18078685.67878744,17200020.574552502,18078692.24622961
20200024.4708136,22321329.20253959,23200006.079915933,22321335.707143467,20200002.577752512,18078683.637954764,17200003.537739765,18078689.514122
20199987.686983205,22321311.597279325,23200005.7958876,22321329.760990214,20200011.73058571,18078699.58174778,17199991.184601504,18078692.375303973
20200014.962676935,22321328.999250997,23200009.88221704,22321322.761228465,20200001.722255796,18078713.24568948,17200008.936702155,18078701.698984455
20200011.497322895,22321330.30348952,23200017.88606011,22321303.15947553,20200016.895235788,18078685.9218058,17200012.88250164,18078688.99361833
20200001.74124414,22321326.26878644,23200014.285005625,22321317.756615274,20200021.50769357,18078708.45821677,17199996.076927233,18078680.60667979
20200015.20064157,22321333.08280987,23200007.25355256,22321329.364269264,20200017.914431587,18078676.213763203,17199994.594279207,18078698.874960974
20199989.08658421,22321320.274616454,23200012.41504659,22321303.704057813,20200013.24052724,18078697.190278288,17200007.173037175,18078693.850595746
20200003.64659323,22321321.225500256,23199993.6740305,22321338.037923794,20200000.36640304,18078664.45081337,17200007.707564563,18078666.628547
20200017.89073208,22321321.704457816,23200005.67283417,22321335.632161085,20200013.481887724,18078690.456619594,17200006.061933927,18078690.94652235
20199998.550096855,22321329.02710538,23199997.42251176,22321314.649018504,20200012.776010305,18078686.863593534,17200011.589757074,18078679.66970614
20200025.60013462,22321324.376910035,23200024.0541959,22321329.529079128,20200013.416914463,18078705.106913682,17200003.65875385,18078687.84974551
20200017.997367162,22321327.243627153,23200032.24149517,22321320.69672939,20200004.270564646,18078671.220870603,17200011.71501869,18078696.437051717
20200001.150281064,22321328.13076099,23200010.44842191,22321301.92343314,20200020.369435415,18078688.508818105,17200001.09300856,18078682.488480326
20200016.617443003,22321307.109321065,23200011.765851516,22321320.30570586,20200012.48101084,18078690.67392028,17200001.20614843,18078701.26141107
20200004.094374802,22321328.876715988,23199990.30086631,22321319.388984103,20200007.06592149,18078697.438400548,17200004.178893115,18078703.33720284
20200018.85253693,22321314.592883393,23200000.59943091,22321317.02035739,20200012.120680355,18078671.37890365,17199988.728501,18078682.28800313
20200012.211331856,22321340.621047795,23200025.38042272,22321310.48863669,20200009.075594265,18078684.05459047,17200004.65724134,18078681.56200067
20200018.465242952,22321339.18520694,23200004.79840868,22321318.827347618,20200000.96729082,18078694.175417434,17200013.459702857,18078687.37904274
20199986.805179983,22321314.712089945,23199982.503285155,22321330.828176215,20199999.086057153,18078687.863994703,17200003.54086107,18078702.491417754
20199999.434249524,22321331.298120208,23199998.121849764,22321335.621898104,20200000.578192204,18078686.415135022,17200000.36941075,18078683.47702065
20200001.210142985,22321307.624714352,23199989.85438745,22321332.76111249,20200010.390623227,18078701.11821557,17199995.261875823,18078683.419059202
20199994.74658057,22321326.244860534,23199997.33919711,22321314.526234183,20200015.974706024,18078676.963538155,17200019.467670158,18078699.74324854
20200000.489614744,22321321.406661745,23200028.210355412,22321326.15682341,20200016.504641965,18078666.635324445,17200009.072975483,18078678.152971752
20200002.592799027,22321352.489850488,23200011.21068695,22321326.08547382,20200016.836354908,18078677.067339107,17199996.322136544,18078663.707398564
20200007.992434606,22321317.113187443,23200024.145133745,22321340.2059242,20200012.69954802,18078700.54757857,17200003.91166773,18078687.74723705
20199984.640234604,22321338.746676482,23200008.760103505,22321316.66355963,20199996.465159968,18078686.19466563,17199983.916946176,18078687.31278515
20200003.707251497,22321338.59835736,23199994.923768695,22321317.3846577,20200000.814162623,18078692.900277775,17200001.25270464,18078711.886184204
20200015.636036094,22321332.889882002,23200020.55307229,22321313.898312915,20200015.587203853,18078685.7038679,17199998.056876566,18078678.42047835
20200010.155111514,22321333.522418205,23199985.54355691,22321335.79855122,20200015.210749242,18078697.265130647,17200008.461619098,18078681.569309887
20200003.634272274,22321329.37291509,23199990.647381093,22321333.118877206,20200006.689010315,18078696.770899184,17200006.592701055,18078680.346466392
20200025.045609176,22321327.1970228,23199995.741765574,22321336.31675154,20200017.284431662,18078685.230992883,17199999.51703468,18078701.329496816
20200025.262908235,22321336.89988733,23199984.69956777,22321327.68933098,20199985.152552016,18078668.008663956,17200009.451433774,18078694.535165526
20200022.535712175,22321304.516461834,23199997.110173896,22321330.91185054,20200007.663846258,18078681.339501344,17200002.66097433,18078689.299624532
20200022.404717144,22321344.823471986,23200004.11126598,22321317.547695428,20200020.700492967,18078674.162930958,17200011.29199427,18078679.93738467
20200006.599090684,22321307.641891383,23200012.086510073,22321322.315754175,20200005.653428998,18078682.486178193,17200015.387923703,18078700.51525618
20200004.693685193,22321329.025228146,23200002.709929086,22321333.76669254,20200005.406372167,18078700.00891094,17200000.474723987,18078672.19260133
20199990.64276853,22321325.708227202,23200000.053817686,22321328.010113247,20200008.909834776,18078697.430140518,17200017.45556917,18078696.999674328
20200015.95528167,22321338.145175464,23200015.11539359,22321321.968146116,20200006.975528613,18078674.06919404,17199998.6133551,18078685.525777623
20199999.85781253,22321328.27284137,23199999.62581324,22321332.682936683,20200012.672947552,18078687.941653803,17199997.63969804,18078666.266169325
20200001.465855073,22321337.029371638,23200016.719800882,22321331.127419315,20200026.11875182,18078690.943312522,17200013.339082167,18078707.56927233
20200009.668528408,22321338.775707956,23200010.01440201,22321319.338271547,20199982.74747599,18078685.162315726,17199997.811980784,18078680.554916568
20200009.19728704,22321323.561078,23200008.28748163,22321328.31516187,20200025.24399922,18078699.230669796,17200005.955107313,18078702.74933806
20199994.138740014,22321325.0645636,23200011.38300708,22321344.181429718,20200000.58685187,18078706.74414114,17200015.118769918,18078691.509259626
20199989.649735842,22321336.79980048,23200004.480287686,22321325.483883668,20200017.236150634,18078690.19502039,17200022.63601949,18078683.155134074
20200005.109175682,22321303.152107555,23200003.899832163,22321318.94724983,20200001.213504896,18078676.94338292,17199999.45878372,18078699.809794825
20200011.55642269,22321320.72643666,23200023.533315495,22321344.91990203,20200018.255803663,18078700.169563472,17199989.97442616,18078678.125221707
20199991.922884565,22321342.405740168,23200004.68113986,22321329.36457706,20200009.596823018,18078695.660448987,17200013.70290983,18078690.732203756
20199996.32468591,22321337.210539788,23200003.619987655,22321320.96989202,20199992.746156897,18078690.75047238,17200013.494549073,18078705.115006637
20199993.54626571,22321327.972444754,23200014.892561525,22321343.65276757,20200006.967829235,18078695.330450397,17200001.54604431,18078683.096850693
20199994.6570645,22321331.23581601,23200014.620486528,22321309.24457458,20199983.15102475,18078707.89041157,17200016.51433057,18078667.691554938
