pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20200012.17724146,22321318.765783235,23200008.17033332,22321330.116854925,20200013.073233336,18078671.55984954,17199990.10553139,18078701.501374993
20200030.422522176,22321333.415965453,23199998.93471689,22321325.332402557,20200014.587484356,18078693.893947154,17200000.804879736,18078676.837641116
20200021.03120684,22321341.770360496,23200024.658805184,22321323.060981143,20200004.15791918,18078679.95838845,17199983.4374475,18078695.75514021
20200021.923546456,22321317.26791957,23200013.326908495,22321335.50829789,20200005.017457664,18078693.00583287,17199997.459716458,18078683.477942474
20200007.3591306,22321326.943000335,23200010.058654882,22321332.367728516,20199990.85226961,18078696.50979518,17200010.53428004,18078687.743895434
20200003.26064875,22321308.311109964,23200007.75583281,22321337.837639533,20200020.076904576,18078667.016052682,17200014.231907465,18078673.911186002
20200000.116342023,22321344.554533206,23199994.03035936,22321324.225421865,20200019.337484647,18078678.61237058,17200008.982228342,18078682.101697512
20200012.26444739,22321323.055446327,23200010.2502056,22321321.407999884,20200006.800592195,18078671.145176936,17200017.80218824,18078679.318735298
20199992.698879275,22321353.210692715,23200007.262660194,22321339.650606077,20200010.235840894,18078678.191988263,17199998.326131362,18078678.31898521
20200029.11590534,22321333.598771237,23200010.404068884,22321325.82346101,20200006.2933567,18078699.035717137,17200007.331758052,18078670.727016814
20200004.493299272,22321335.001522284,23200014.368428014,22321338.927291717,20199993.177566893,18078685.14202238,17200012.332364954,18078673.171029624
20199999.132763848,22321338.3725107,23200009.949019104,22321318.502235733,20200009.739894453,18078688.048807994,17200008.910940915,18078677.096884146
20200008.427648567,22321312.313774288,23200006.890741013,22321334.808722302,20200025.0302306,18078690.997455325,17200025.397518314,18078683.374311846
20200016.84949423,22321333.916309442,23200003.92458944,22321319.897347238,20200010.420847755,18078675.380266737,17200004.874858588,18078677.244142756
20200005.633596096,22321334.292729083,23200007.82887464,22321318.363690503,20200010.428319547,18078690.18067481,17200006.86304693,18078702.108680457
20199999.46268049,22321325.370032273,23199997.4749505,22321338.727433965,20200004.598851457,18078682.08729936,17199993.40469957,18078671.518730383
20200013.9093838,22321318.662573855,23199990.014851943,22321326.020117033,20200006.996819254,18078689.66808456,17200019.966965657,18078670.122610852
20200015.643432938,22321340.95318736,23200006.60427965,22321325.66708582,20199991.47724145,18078696.525087185,17200003.75299322,18078690.382408794
20199997.532694392,22321336.6960879,23200003.019798584,22321327.50261046,20199990.675482966,18078680.99921047,17200016.128223605,18078691.9187884
20200009.429322276,22321318.543199252,23199998.10495984,22321319.311635494,20200013.87811953,18078667.903821625,17200002.096854676,18078685.13258038
20199987.25011513,22321344.117086,23200014.43309083,22321331.005897813,20199988.024697702,18078670.731836513,17199992.06146209,18078692.34221373
20200004.734487318,22321325.117703315,23200008.199494332,22321342.117011715,20200023.0658102,18078673.362610158,17200005.774369262,18078695.322549567
20200023.005060658,22321345.794871043,23199997.288846478,22321333.239440385,20200002.89216018,18078690.793762527,17200009.41764367,18078675.612726238
20200003.931670956,22321333.844475824,23200003.10979646,22321338.963683777,20199994.491986927,18078679.81098804,17200029.05902049,18078705.546465218
20200019.521249734,22321325.9097876,23199991.534370434,22321309.8211708,20200013.83020104,18078673.842406627,17200011.049192682,18078696.585302066
20200012.029510707,22321330.340725724,23199995.26000472,22321325.523806196,20200008.387471624,18078670.725158498,17200006.713825602,18078685.509965852
20200004.37819874,22321325.582636494,23200004.08390445,22321338.87250092,20200006.639882334,18078682.26925895,17200014.606498662,18078695.429543566
20200010.00497994,22321328.913192857,23200011.92027364,22321338.68390344,20200015.54762855,18078689.985183187,17200012.813399468,18078682.15637432
20199995.67647196,22321314.84139991,23200001.87227712,22321328.48996411,20199999.074403275,18078687.627495877,17200006.74890812,18078687.214441963
20199984.477694333,22321325.817497198,23200004.213658556,22321318.533820905,20200013.104594078,18078674.29735248,17200006.074240115,18078694.37332421
20200003.72429273,22321319.21256433,23200014.47797437,22321330.184144966,20200023.0497598,18078684.948622208,17199993.13615546,18078691.262143847
20199997.0907239,22321345.478864454,23200019.044766974,22321321.26796636,20200013.736003324,18078696.314745426,17200016.459889155,18078688.19269012
20200006.069201313,22321329.47385823,23199995.127944723,22321335.86678244,20200016.68301214,18078679.39478674,17199997.542531792,18078689.48995023
20199999.16925316,22321340.80768724,23200012.395825665,22321331.107206907,20199998.471719313,18078674.62500347,17200009.419773053,18078709.569343887
20199992.02171625,22321315.558588117,23200010.44111366,22321331.61696342,20200002.1006472,18078654.15093212,17200002.596569005,18078686.54079194
20200008.332042318,22321315.041996974,23200012.539425287,22321322.696820147,20199999.40233815,18078691.522191655,17200013.571606144,18078688.43504984
20200002.553073857,22321327.325566765,23199991.151225258,22321329.873102687,20199986.662620828,18078682.598906957,17200010.063110437,18078689.600167494
20200003.264072936,22321335.80721583,23199995.591648385,22321315.876941252,20200022.60346943,18078705.957368158,17200000.361995783,18078688.948020834
20200007.84506162,22321341.28630596,23200006.043874655,22321320.346211445,20199992.981447726,18078717.995346826,17199992.343809105,18078678.37560385
20200007.069352545,22321338.195745323,23200007.589252282,22321320.659898967,20200017.44392494,18078680.41382255,17200006.28499503,18078692.809730623
20200008.00977152,22321326.661093563,23200011.272937827,22321321.98635334,20200024.909718156,18078696.31087625,17199993.068156127,18078701.408923894
20200014.69984698,22321312.202244513,23200023.79969472,22321323.84535784,20200012.47371754,18078690.217253614,17200004.25530556,18078690.88485404
20200007.512434945,22321312.240038004,23200002.782362554,22321334.043292753,20200001.17272574,18078683.992579848,17200003.07821343,18078687.27345322
20199995.700057223,22321340.434655257,23200012.00213327,22321321.456639074,20200014.76954643,18078694.505154923,17200006.235868625,18078687.281605434
20200017.367819127,22321331.66541865,23199986.624259062,22321345.022305746,20200015.703109927,18078698.928939905,17199996.530532822,18078690.631213885
20200009.608122125,22321350.14366907,23200010.504552633,22321322.925860517,20200012.26181194,18078691.5000128,17200000.83797184,18078667.114508346
20200012.284994725,22321332.491259713,23199986.538660977,22321315.10761858,20200006.091097593,18078694.89396674,17200009.66286742,18078676.76460524
20200017.398644757,22321343.618863307,23200010.29598784,22321323.7351163,20200019.535469905,18078693.72464828,17199999.08207435,18078701.03527491
20199990.81725959,22321337.547806762,23200008.816189505,22321336.446141656,20200004.086243205,18078678.722931746,17199999.91967222,18078690.31488844
20200009.381818816,22321329.003320403,23200005.36882657,22321314.378597826,20200001.91187874,18078703.9979807,17200001.218836688,18078682.50049102
20200007.074760936,22321321.534536082,23200007.00520277,22321308.17983425,20200002.29377007,18078646.710214373,17199997.770677272,18078688.700701352
20200014.88307983,22321320.192944694,23199992.17009205,22321315.76782224,20199997.711924504,18078686.814908493,17200007.77508795,18078688.626486354
20200008.582637377,22321315.79777089,23200006.887283478,22321331.979329918,20199994.401361704,18078691.70048255,17200000.992843863,18078677.91865202
20200005.23290141,22321302.896690007,23200005.17840923,22321329.823209908,20199985.820654742,18078696.239887964,17200009.08973722,18078699.82598692
20200035.39368744,22321342.74800573,23199998.010423288,22321342.32075758,20200008.857725188,18078686.232590303,17200012.784411598,18078709.40257007
20200008.724408302,22321331.3923843,23200009.918151442,22321321.965846244,20200024.006418314,18078681.600126464,17199992.283837106,18078681.90872208
20200010.08958734,22321329.547659975,23200000.97692737,22321324.20223762,20200021.05863256,18078678.24340633,17200007.82743949,18078668.98804298
20199977.483694006,22321333.208160948,23200024.249337472,22321331.43316026,20200022.50398981,18078679.48264009,17200023.772074558,18078671.27483267
20199995.926958602,22321337.505449004,23200034.803345967,22321338.233228512,20200003.15002719,18078704.058271315,17199994.592270307,18078672.26057393
20200000.148896046,22321338.139009863,23199996.23949302,22321318.419512484,20200001.08291754,18078677.117075212,17200008.44728717,18078673.926828828
20200004.30398152,22321335.769879133,23199996.317757655,22321331.80345909,20200025.811016176,18078703.910414707,17200009.50200951,18078688.906510595
20200018.371701006,22321337.614284366,23199988.534889583,22321335.117447797,20200002.390841447,18078697.3433608,17200014.498986214,18078682.98788327
20200017.948690373,22321316.606040653,23199986.71421752,22321317.787501007,20200014.29134862,18078692.117971383,17200010.46984872,18078686.474021073
20200009.342222996,22321328.013882156,23200005.686777584,22321325.701358818,20200007.72375087,18078699.5140655,17200001.142223973,18078696.1718417
20200003.805004172,22321322.003963187,23200005.882126812,22321318.1009789,20200007.569001697,18078682.48670847,17199995.669574074,18078677.389919415
20200000.393089086,22321319.49368463,23199997.210235048,22321317.334539,20200000.547786817,18078692.332092043,17200008.955090854,18078672.08216545
20200014.075287763,22321320.900257327,23200027.471235964,22321319.697909065,20200013.439162046,18078684.27537923,17200011.798961792,18078686.014924068
20200024.040711466,22321329.99026306,23200026.749503102,22321334.737232316,20199978.681258556,18078694.513871823,17200015.152478598,18078678.007972077
20200005.599823732,22321343.32115799,23200023.217416253,22321323.774100833,20200006.332737364,18078703.80088562,17200010.774150237,18078682.820915285
20200008.41469197,22321334.08941529,23200015.828941293,22321330.25296665,20200010.002613097,18078693.958653726,17200010.316478297,18078696.561936155
20200004.894800503,22321340.956764583,23200013.753080208,22321325.943087086,20199995.246467605,18078682.98095224,17200014.63701815,18078691.149513356
20200013.681536146,22321352.928550217,23200001.852274623,22321319.388209604,20200014.75556159,18078699.990207348,17200005.776522648,18078696.51932837
20199997.18261005,22321342.90113343,23200011.092410486,22321330.628531035,20200027.215781864,18078694.424150407,17200015.03083849,18078677.04411198
20200015.77402005,22321329.48532529,23199992.17552288,22321322.361821022,20200005.77462541,18078686.871593352,17200001.393973056,18078683.681020953
20199981.562027387,22321326.756601732,23200015.180335373,22321326.024258688,20199999.26542698,18078700.61442264,17200009.333826266,18078697.567607068
20200018.092346627,22321328.324625757,23200006.244337827,22321330.436933186,20200012.54361041,18078678.67681045,17199999.21205332,18078687.295804173
20199998.246380936,22321344.512021583,23200006.80274078,22321342.382492565,20200016.618889105,18078686.37804734,17200014.083024517,18078685.355959635
20200001.972718928,22321336.460772283,23200012.917090103,22321328.78137324,20200017.05653635,18078677.31080167,17199998.25268187,18078691.95537225
20200024.245966274,22321315.098144118,23200000.5504909,22321329.059128623,20200008.03296721,18078686.25126139,17200003.853062727,18078692.07378754
20200014.44231488,22321336.545625795,23199999.191346545,22321331.81789599,20200005.019104183,18078690.133605827,17199989.53537641,18078691.103113588
20199993.388236403,22321333.217819005,23200001.24615144,22321325.18654737,20200017.68275504,18078667.49894805,17200001.98376935,18078684.940699663
20200005.49777984,22321326.385260634,23200002.218936495,22321337.404300887,20199985.887116525,18078682.70589937,17200014.02972723,18078695.435704313
20199999.43580368,22321331.350711394,23200002.16564617,22321331.841188695,20199994.517753806,18078690.162607092,17200010.58135585,18078680.15513878
20199999.168135297,22321337.207651835,23200013.676923793,22321331.61910093,20200017.892230134,18078673.009665012,17200010.77178022,18078686.481288757
20200042.012966495,22321332.34031832,23200011.11297873,22321311.788109746,20200018.572293993,18078699.088361956,17200007.267786734,18078670.314603183
20200027.029168278,22321345.797075685,23200008.843703687,22321332.92878337,20200014.636370063,18078675.0908499,17200010.131484386,18078675.420052957
20200006.08123195,22321317.19846057,23200029.25910098,22321309.39780214,20199997.73092574,18078697.272957396,17200000.032465015,18078693.973767627
20199995.249262504,22321330.61477562,23199997.96532816,22321309.087530494,20200002.628259785,18078695.924957164,17200023.815729342,18078675.894073255
20200010.596381806,22321323.97992718,23199998.13837901,22321314.670829125,20200004.226288237,18078682.262008406,17199988.916560322,18078684.610022742
20199996.502824575,22321334.801800143,23199990.74070853,22321331.886596054,20200008.30594924,18078685.137920342,17200002.086190607,18078683.978451476
20199987.867416017,22321336.219562426,23199995.414781842,22321335.32353801,20200020.187278017,18078680.824444205,17200003.32652452,18078687.15259581
20200006.4964462,22321321.911986843,23199998.97614506,22321337.385851193,20200016.663866676,18078665.156934623,17200016.875861257,18078683.254685838
20200011.628568403,22321318.856591996,23200010.31620449,22321322.881372437,20200014.790288027,18078704.56628109,17200005.6967111,18078689.143053807
20200013.339963038,22321337.9002166,23200013.386902355,22321330.41742571,20200011.097502075,18078676.761697218,17200013.73627656,18078693.489899833
20200001.48774027,22321334.854152735,23200015.791190553,22321322.104812548,20200003.122539096,18078693.516039927,17200024.126922254,18078706.831624184
20199996.858054966,22321320.21994924,23200006.441796526,22321323.362062324,20200005.39712739,18078677.707376607,17199996.44524993,18078674.015435368
20199997.808331043,22321338.731183983,23200022.810633976,22321337.497215673,20200007.160252444,18078674.239871357,17200002.2326116,18078677.044898167
20199996.519037474,22321352.554224573,23199990.486013338,22321328.73107144,20199991.658265386,18078692.595263097,17200002.607154727,18078692.9650224
20200000.93815983,22321307.19852069,23200004.097555697,22321316.166818757,20200012.69751805,18078697.604964513,17200024.4668392,18078668.025830753
20200012.488852374,22321333.089879293,23199997.384555276,22321328.852353342,20200014.91878709,18078680.583701186,17199994.726092845,18078696.106303453
20199995.292696144,22321326.95806749,23200007.36243474,22321337.49515137,20199994.114956837,18078680.14062035,17199983.98381065,18078679.325703107
20199992.981908523,22321335.640876744,23200003.808515724,22321340.044532042,20200011.489519622,18078692.30448103,17199976.078459125,18078682.809555605
20200023.5832683,22321323.13937605,23199998.827764817,22321328.379683614,20200014.98044239,18078693.73302792,17199974.664737053,18078680.389278382
20200015.65801331,22321327.346736427,23200002.744904008,22321305.036555357,20200015.933455985,18078697.660860248,17200021.465390753,18078689.431742195
20200021.714416914,22321328.164778605,23200006.935692955,22321320.306876536,20199995.83316361,18078684.228301145,17199999.609914955,18078678.90214994
20199981.77943314,22321331.10327323,23200001.837469507,22321324.811728176,20200013.537598588,18078687.349135973,17199992.115075354,18078685.375449933
20199983.452766698,22321329.822675396,23200003.179940965,22321339.843849525,20200014.816637233,18078667.94699333,17200040.56266915,18078685.127673335
20200016.214380935,22321313.484044015,23199988.508835647,22321323.550111808,20199995.654059194,18078693.351706717,17200019.434051022,18078684.38135784
20199985.865090307,22321316.19367557,23200022.837618444,22321324.67221437,20200005.197246436,18078671.889700938,17200019.74580513,18078682.0947845
20200014.60734175,22321340.07124037,23200009.505040187,22321332.97318199,20200012.49293239,18078701.074069146,17200013.869093396,18078668.20270264
20200015.692470122,22321318.031161077,23200005.93857015,22321331.47665212,20199998.4713268,18078682.319779154,17200004.871580094,18078685.061059404
20200008.292523567,22321316.644365165,23200005.020640597,22321339.06148947,20200015.29557234,18078714.794153694,17200007.903529357,18078688.337681398
20200002.0207553,22321311.67978756,23200019.551890504,22321334.142178178,20200035.677722737,18078699.49336074,17200023.05545187,18078701.652642477
20200019.509639937,22321338.596164957,23199993.697269335,22321333.722580675,20200006.722951278,18078692.494059656,17199993.412547477,18078676.505389914
20199996.734321047,22321326.152402457,23200011.90822787,22321349.72516983,20199990.127297733,18078688.69807477,17199993.12829737,18078702.20732536
20199991.427500848,22321339.876231644,23200011.198983304,22321322.206632726,20200012.788096383,18078688.533040725,17200004.208139308,18078695.37017606
20199989.46930325,22321322.715729676,23200008.790433835,22321325.75505135,20199997.673255876,18078681.788527843,17200016.834560417,18078680.254357595
20200013.56151047,22321329.189468767,23200008.076559275,22321332.04634085,20199988.93211594,18078670.909346532,17199998.58760394,18078682.44022449
20200004.031644866,22321318.180495787,23200001.186404094,22321331.941566914,20200014.821159553,18078679.95387307,17200010.99600724,18078690.042491637
20200000.205967274,22321318.76130171,23199991.62266318,22321324.357940655,20199987.123987775,18078704.22019253,17200005.321966894,18078686.8432893
20200016.57835659,22321323.825005673,23200005.008922778,22321334.418148134,20200007.895238403,18078687.984769538,17199993.70959877,18078690.717464194
20200018.383486047,22321340.61115574,23200009.57395733,22321319.383878924,20200018.08684687,18078676.68154424,17200019.02014779,18078694.441615023
20200004.106864978,22321310.972530644,23199995.072925564,22321330.63024099,20200013.89981674,18078697.560856882,17200002.151701283,18078680.472461313
20200004.888631646,22321321.864033315,23199991.89352395,22321336.73110933,20200008.764984325,18078689.468797866,17200016.29651977,18078681.81205846
20200011.29238919,22321349.306558736,23200023.567329235,22321326.21039844,20200026.95826395,18078676.119387526,17200000.72406787,18078673.721394505
20199997.147119623,22321319.10429881,23200015.835877113,22321322.567073505,20200021.017495535,18078677.715834558,17200003.988191467,18078677.479836266
20200025.31714409,22321329.745180603,23199994.744381115,22321318.430706542,20200015.373152904,18078684.248498794,17200010.190785073,18078675.36258818
20200029.263401814,22321333.713257935,23200018.88335645,22321354.780513406,20200006.789422225,18078680.614262894,17199993.377833176,18078662.859121017
20200013.108640514,22321324.422088966,23200018.732971054,22321323.958313815,20200005.50731087,18078688.48690466,17200005.885202963,18078680.7339652
20200015.910538103,22321323.746636763,23199990.396625157,22321316.84049978,20199993.506369844,18078692.99893326,17200003.180306476,18078689.86516745
20200013.07784398,22321342.88836471,23200012.228932388,22321316.15183676,20199997.445367657,18078682.13488865,17200019.990286544,18078697.960329685
20200028.11489863,22321332.391899504,23200014.77727809,22321325.088316947,20200015.77050493,18078694.8956786,17200017.724259425,18078702.36367345
20199986.555789277,22321321.081939757,23199998.5645408,22321324.45274422,20199995.07220499,18078692.176749535,17200003.379754145,18078692.355676938
20200003.586379435,22321345.420777127,23200007.126063608,22321333.93180093,20200008.492749713,18078685.55695472,17200011.209432345,18078665.710042138
20200014.7686199,22321354.18587276,23200012.162718747,22321333.078153357,20200008.339670714,18078696.537517495,17200002.349365763,18078698.64184752
20200008.333459463,22321336.734135307,23200004.080497634,22321324.71787438,20200029.109739147,18078678.54808178,17200010.722466733,18078677.826118726
20200001.270548604,22321326.367787313,23200013.107401807,22321303.565731265,20200017.608183943,18078676.91035669,17199998.82815059,18078695.410299595
20200005.561337925,22321323.607310016,23200003.11939382,22321313.093255885,20200009.37402204,18078691.075368363,17200008.89696467,18078691.799548443
20200028.68839643,22321321.508632928,23200004.577601016,22321326.981523324,20199994.613675624,18078690.948366612,17200004.07708463,18078694.386246223
20199990.745407827,22321323.07426189,23200001.25183572,22321319.375273436,20199984.43464238,18078671.49599727,17200012.681391247,18078685.48609452
20200013.500051286,22321314.78372552,23199999.730651774,22321326.634408746,20199993.70396977,18078687.876163017,17200017.09226482,18078694.71499756
20200000.218165815,22321311.01061508,23200004.33727741,22321340.094847143,20200010.900613423,18078696.931517355,17200024.79492554,18078681.675596595
20200011.145667695,22321332.280211024,23200010.33490379,22321336.30372195,20200005.278894257,18078673.625594255,17200001.45291928,18078682.34084681
20199995.359572846,22321326.02353244,23200000.33997116,22321340.438419055,20200014.930470325,18078672.132606566,17200008.972148567,18078691.02279821
20200018.74312187,22321314.29779483,23200003.38940944,22321326.186982203,20200002.04481609,18078696.210711237,17200000.424152464,18078685.48697353
20199997.222195584,22321318.54182567,23200001.32205098,22321333.66284039,20200018.204063244,18078681.68688291,17200032.556911953,18078679.992810853
20199992.7442513,22321312.468067143,23199996.54866237,22321335.358663358,20199985.06291575,18078670.788398314,17200009.058425214,18078670.990681358
20199990.424566723,22321325.572427392,23200016.614240084,22321330.599939607,20200012.935704082,18078698.92948481,17200019.734647103,18078687.493579224
20200015.927451324,22321319.423066545,23200010.179477833,22321335.259845067,20200002.683873635,18078691.010481432,17200000.536429547,18078673.163818046
20199997.40274093,22321320.38004755,23200009.06145134,22321336.405178905,20200013.425272465,18078681.435605913,17200015.79406764,18078694.804067113
20200009.657730456,22321323.909973886,23200012.74783024,22321331.029804245,20200019.32366227,18078692.41032301,17200002.382963978,18078686.374596063
20200013.966368873,22321345.448241603,23200004.010995604,22321333.642424665,20200024.648556378,18078662.84438706,17200008.166325472,18078693.461710855
20200008.087369133,22321337.285014994,23200001.823955733,22321342.380050547,20200003.22594618,18078676.54434936,17200008.373735435,18078686.591015995
20200015.717171445,22321333.230703164,23200026.770080507,22321336.567908105,20200004.743272435,18078683.98765554,17200029.71391428,18078688.163857993
20199992.826120228,22321332.68126088,23200009.126534194,22321312.724799946,20200013.87450533,18078677.809856564,17200016.636450756,18078692.38647623
20199991.987460375,22321327.31833789,23200011.302288152,22321316.507709973,20200012.923665963,18078669.60199365,17200016.329708334,18078678.647726998
20200032.0521324,22321333.79285459,23200004.152852576,22321329.161672965,20200000.805657495,18078667.09615938,17200003.55801427,18078694.332092337
20199995.077146396,22321328.879544668,23200010.064733554,22321318.46094034,20200016.602939617,18078690.003131438,17200014.850986037,18078696.96560022
20200003.119404282,22321321.26597181,23199999.07157156,22321336.36366499,20200008.06460783,18078687.195692524,17200003.434011202,18078673.35693464
20200025.435955632,22321334.360666208,23200004.54697261,22321315.05083714,20199999.470902056,18078686.851031687,17199993.424770985,18078698.549713057
20200012.056521546,22321317.59741579,23199997.727963556,22321324.675237108,20200015.969838977,18078699.85701667,17199994.167778876,18078702.255770184
20200026.13523173,22321322.37147915,23199994.98166343,22321323.91904811,20200010.16041669,18078682.606100995,17200010.546128992,18078691.854490846
20200013.959884048,22321317.42219891,23200006.46827496,22321335.334489737,20200013.50154858,18078683.442532685,17199994.82756296,18078697.24321159
20200006.469741207,22321312.817468606,23199996.81536592,22321338.486531213,20200013.602746718,18078692.132180408,17200014.315788306,18078688.899497695
20200015.374243498,22321328.93570394,23200000.24112139,22321341.070384163,20200004.077253036,18078685.892046016,17199998.733988613,18078670.68905164
20200004.36274779,22321334.068045035,23200026.369915105,22321317.24585231,20200001.836458035,18078692.838935252,17199996.2795431,18078693.71484712
20199992.024163626,22321310.682276484,23200018.755949177,22321333.594069727,20200000.310038876,18078686.28299331,17200012.325324874,18078690.10838422
20200015.294094987,22321322.496011358,23200007.190238208,22321336.753896736,20200003.916738782,18078690.477555566,17200009.80510602,18078688.068545062
20200013.607909564,22321342.176348068,23200015.991025694,22321328.91002976,20200026.447099335,18078672.830711495,17200001.055502865,18078695.55078367
20200015.586759612,22321334.929241505,23200014.279766187,22321350.51015699,20200007.744003575,18078685.331978884,17199994.592452995,18078686.349392116
20200009.886664823,22321331.869341895,23200008.932468988,22321324.647752903,20200025.274293613,18078686.0299894,17199995.939473897,18078687.59096283
20200010.30434954,22321330.91623341,23200022.65539517,22321328.63522752,20200026.871742237,18078680.935190015,17200002.455797687,18078685.774053782
20200015.4115353,22321316.908103675,23200007.89943635,22321339.485395502,20200005.86783143,18078673.297779556,17200012.292599004,18078688.697413947
20200008.967203498,22321337.369815625,23200009.828146007,22321325.90075419,20200009.189057555,18078701.779749718,17200017.96083941,18078678.75394641
20200006.184129905,22321329.79992399,23199998.542118154,22321316.368062317,20200012.588500984,18078675.127447452,17199974.923827123,18078696.027643792
20200009.040645383,22321329.91015029,23200021.033850107,22321308.742098723,20200002.483796712,18078697.397727974,17200004.220479686,18078683.649890844
20200003.426031593,22321311.46068152,23200019.190633193,22321346.357020233,20200019.465279534,18078692.579665102,17200002.523813765,18078688.63925085
20200007.745281126,22321311.324228898,23200006.66021819,22321315.667506147,20200013.07018641,18078693.122127745,17200003.397470854,18078683.78880043
20200025.438881874,22321328.00153785,23199998.381973516,22321332.17774324,20200010.483805567,18078683.64303229,17200017.94996273,18078691.67632545
20200008.941747885,22321322.12613565,23200004.526891813,22321340.173362568,20200009.84379317,18078686.13083062,17200009.73625416,18078694.44260833
20200003.48182321,22321325.14464591,23200013.778899554,22321318.197033197,20200013.02330516,18078686.22575835,17200023.27793164,18078682.52292876
20199997.500744775,22321330.035899587,23199989.430425193,22321316.288830303,20199999.24051049,18078694.639890987,17200003.128215417,18078690.70008473
20200011.683433626,22321341.589387916,23200009.82454671,22321319.094122197,20200007.827854943,18078670.25251139,17200002.061969772,18078687.903243486
20200010.052949034,22321325.108712178,23200010.55986226,22321338.99298134,20200020.233188644,18078692.61255805,17199998.0713501,18078678.45835267
20200010.821911335,22321335.63753738,23200016.680961926,22321327.488801397,20200010.811911486,18078685.292851925,17200022.97214592,18078693.875212386
20200000.675590366,22321324.420623787,23200021.918315053,22321344.850796577,20200017.212620236,18078697.601787314,17199992.03038694,18078692.772582963
20199993.11854917,22321326.52001115,23199999.917305242,22321323.04980219,20200016.7999239,18078682.408089384,17200001.092510253,18078692.91904064
20200005.73637417,22321321.480494376,23200007.604168475,22321322.263021156,20199996.59041772,18078669.219895758,17200006.567894652,18078696.241949823
20200012.237653702,22321346.031720165,23199995.631639007,22321330.03461032,20200005.770249635,18078683.538277928,17200018.461776424,18078698.333577216
20200004.939076304,22321327.083477993,23200005.27685875,22321320.031953506,20200014.891725644,18078689.978668068,17199993.08555594,18078688.47475278
20200015.827464882,22321345.11632169,23200006.534040153,22321327.78278375,20200018.08133248,18078687.669948597,17200010.63664515,18078687.408199668
20200026.531755436,22321336.564668424,23199998.562664103,22321323.002819896,20200010.74602845,18078685.84935163,17200017.111676395,18078684.105917793
20200014.573278222,22321339.297293518,23200005.51731505,22321328.44346002,20199993.744943235,18078681.41979245,17200007.668455623,18078697.09289322
20200011.397388224,22321298.050001174,23200007.03041116,22321329.887928173,20199993.675432935,18078681.34021709,17200007.452837672,18078698.53147827
20199997.219365675,22321329.93874289,23200009.7739624,22321320.22688199,20199996.72952,18078688.30947163,17200018.25716964,18078675.944656618
20199997.340398252,22321328.386227813,23200007.570475962,22321319.115798872,20200000.502426744,18078674.51021513,17200018.689660292,18078694.34546303
20200015.107109375,22321318.607739985,23199989.09022678,22321340.249044828,20200004.056114744,18078655.059351698,17200014.912794728,18078678.375348415
20200005.15107947,22321335.126239475,23200001.151697516,22321313.502569538,20200012.474289842,18078673.622742448,17200020.907665405,18078666.51954368
20200005.517334748,22321340.167767722,23200007.349857315,22321304.108850665,20200004.62148168,18078683.39474922,17199996.906397633,18078669.425008897
20200011.63189888,22321332.8816233,23200003.186264783,22321326.78093387,20200020.593108427,18078682.03090108,17200012.96431483,18078677.012064457
20200004.8276128,22321323.31278775,23200004.29171777,22321307.70873328,20200005.663350783,18078703.494875997,17200007.94412018,18078678.86118078
20200013.585426137,22321326.762990437,23200005.492142133,22321310.78138586,20200005.45541888,18078682.2472172,17200013.62652326,18078676.877984963
20200005.334318914,22321347.733308554,23199993.922686152,22321333.794708245,20200009.821340196,18078667.74360989,17200001.452289764,18078679.059602357
20200001.437860414,22321328.63229109,23200004.590971474,22321312.7077534,20199985.803306576,18078693.167690046,17199982.53607808,18078685.698747765
20200003.566631045,22321323.66965056,23199984.62834371,22321330.86432758,20200015.786235295,18078683.210454106,17200002.77105954,18078692.01173268
20199992.065970488,22321331.80864757,23199991.368835192,22321339.434233967,20199994.06396622,18078689.23404477,17199998.109777734,18078684.20252756
20200015.4879707,22321322.642547026,23200008.024207894,22321331.545659374,20200006.887348812,18078676.255440306,17200011.33924701,18078679.67833418
20200010.285808578,22321323.733344782,23200003.006502096,22321323.169618346,20200006.13427992,18078695.165819548,17200011.613570377,18078682.198260825
20200007.197605453,22321337.424204715,23199997.317611303,22321321.04057251,20199993.05640235,18078688.558615886,17200010.182124395,18078681.459974177
20200003.92923828,22321332.746660717,23199987.141528055,22321331.547915574,20200009.79976277,18078679.56647055,17200016.339239344,18078679.276988145
20200022.742624525,22321307.46561618,23199998.738547064,22321323.213725563,20200010.62169761,18078686.583752573,17200035.71574953,18078668.893729605
20200006.018066633,22321323.766492162,23200011.89412646,22321338.861662284,20199990.284945775,18078684.418739058,17200010.969305687,18078667.22586118
20200000.624569077,22321317.81247141,23200006.63376308,22321330.0451007,20200002.281608753,18078690.88920039,17200019.920158833,18078701.128945097
20199994.050846346,22321312.752616204,23200007.15367481,22321326.077328034,20200003.093778364,18078695.694994695,17200004.082577374,18078673.963856418
20199998.11873591,22321329.136830002,23200000.75043998,22321329.499864057,20200013.686709348,18078686.559144575,17200000.249772996,18078677.2839201
20199980.758747086,22321313.88828713,23200019.893463254,22321321.72639681,20200015.342001922,18078691.217296373,17200023.916467503,18078677.349365547
20200010.07855945,22321327.92723998,23200019.267472796,22321340.635226335,20200007.866189275,18078682.929377828,17200012.142341636,18078681.004720643
