pseudorange_1,pseudorange_2,pseudorange_3,pseudorange_4,pseudorange_5,pseudorange_6,pseudorange_7,pseudorange_8
20199984.153055348,22321343.47444996,23200000.480380435,22321339.3331779,20200006.954011027,18078685.62630015,17200006.193197202,18078678.812500972
20200005.961949114,22321332.762280367,23200004.328117292,22321323.424044807,20200003.54088,18078682.08185127,17200021.12413325,18078691.67879259
20200017.243742518,22321333.377585072,23199998.535856925,22321345.79356894,20199998.760550074,18078686.39230926,17199992.905372914,18078690.568096105
20200002.068810116,22321333.76594691,23200003.326361854,22321328.901220594,20200006.47131258,18078680.504404288,17199997.39081861,18078675.15486459
20200019.4344819,22321336.56400548,23200001.08079027,22321345.183083177,20200008.026745267,18078698.843025155,17200004.28513818,18078691.489354163
20200004.79918237,22321341.92283427,23199996.241982084,22321330.82465057,20200007.61704645,18078673.446824476,17200027.95428153,18078680.10530416
20199992.932234477,22321315.929899454,23199988.98352438,22321322.701056276,20200022.44533188,18078696.293882314,17200012.505792387,18078689.302246254
20200014.074695736,22321322.868342523,23200010.08448426,22321328.610106714,20200008.131900884,18078686.69875468,17200019.170821622,18078686.68844424
20200011.10317329,22321325.593579438,23200016.99842953,22321344.100970235,20200001.308606822,18078690.6893589,17200012.542613715,18078686.78733778
20199999.818412337,22321326.343887057,23200002.602521442,22321324.772297833,20200010.08964296,18078694.886557054,17200010.277392488,18078693.707780264
20200001.872638397,22321336.811019547,23200001.494541176,22321326.919693787,20200002.637696225,18078691.314336415,17199995.226677038,18078686.199471787
20200013.937600315,22321328.698866803,23200002.29134782,22321337.45493113,20200000.16161131,18078668.88408478,17200018.65338002,18078685.227898717
20200018.423333906,22321327.358381804,23200008.907905918,22321331.22396183,20200002.40190453,18078698.57991799,17200011.491101533,18078697.415224653
20200000.515820388,22321327.35667133,23200018.191079386,22321325.217647836,20199997.191613995,18078677.46122511,17200004.97746679,18078675.034366623
20200018.777882654,22321329.12673286,23200009.06970844,22321321.9307388,20200009.5254387,18078675.65388785,17200014.9201614,18078692.016818907
20199999.642068554,22321329.738698646,23199992.20247501,22321303.741312128,20199999.013343573,18078687.7872002,17199993.51933834,18078681.293034833
20200000.49359244,22321325.451534174,23199995.143510412,22321344.258975852,20199997.283405747,18078681.357181534,17200005.63769533,18078679.641798772
20200002.001759183,22321317.059888914,23199998.16661634,22321314.989258926,20200003.17771971,18078699.470723465,17199997.915173016,18078690.658715583
20200026.023230165,22321331.19308231,23200020.5663479,22321330.91375988,20200021.5494923,18078684.362278584,17199993.296692014,18078676.740502875
20200016.316220056,22321310.83737203,23200007.120287176,22321341.716349427,20200017.382695973,18078686.009365343,17200001.29818149,18078694.198145077
20200004.958547242,22321322.914932568,23200001.807774693,22321331.201519683,20200001.35129436,18078693.275095217,17200013.556172848,18078679.28644944
20200003.547458358,22321336.79625809,23199986.38846044,22321332.9942588,20199999.959430702,18078676.08959828,17200003.713437654,18078699.079324454
20200011.00749645,22321336.81785982,23199986.389860217,22321328.031602874,20200002.51190846,18078686.342641123,17200012.962494966,18078688.624536052
20200012.327456407,22321332.26248078,23199999.500467002,22321327.042812657,20200016.728887636,18078691.424633175,17199999.13840697,18078684.908484172
20199987.092473097,22321336.669156354,23200002.918922227,22321333.164847296,20199997.429459866,18078682.481607378,17200009.91562209,18078688.733306464
20200004.071132302,22321327.53450227,23200008.29905095,22321310.280627005,20200001.30568114,18078688.92707867,17199993.11059112,18078690.954837658
20200005.966292743,22321329.297499634,23200031.579708666,22321315.2515985,20200031.458440702,18078703.12990575,17200002.009095103,18078680.432237435
20199990.33144604,22321326.04001934,23200007.28841037,22321331.40138224,20200009.596880898,18078681.166040428,17199996.6151591,18078702.4767219
20200004.76934296,22321310.469942406,23200008.69568042,22321324.83247727,20200007.81882997,18078667.825722665,17200011.75955375,18078699.5562593
20199987.681847986,22321320.849601377,23200008.122835673,22321315.36825962,20200009.128863893,18078688.515346166,17199994.45453868,18078684.94266696
20199999.904775664,22321332.979307096,23200000.442856595,22321315.86059844,20200004.58567446,18078693.605950378,17200002.995940078,18078681.558406603
20200017.95577931,22321326.90661708,23200008.907516465,22321308.62952175,20200023.140901532,18078680.62099351,17199999.469218493,18078686.408059593
20200005.049411632,22321341.82285005,23200008.3412055,22321328.353637774,20200004.623741247,18078687.139928903,17200005.73058647,18078690.572542176
20200012.77961217,22321325.706962842,23200007.79694568,22321318.09862434,20200002.17793719,18078667.92711743,17200000.560033947,18078701.047389813
20200014.470387332,22321338.241476025,23200007.37608956,22321334.586974487,20199998.291439224,18078690.15316728,17199996.329981532,18078672.61755842
20200006.64664055,22321333.293649558,23200011.938594196,22321334.518122096,20200013.025961492,18078698.908313636,17200013.24747286,18078687.85366476
20200004.503445886,22321338.327476706,23199997.781062774,22321328.4459308,20199997.632709064,18078687.239614118,17200017.590436663,18078702.67296233
20200024.59078046,22321309.4266218,23200033.85923069,22321323.995689064,20200002.544690263,18078704.92550783,17200014.332920086,18078674.669891685
20199993.43012676,22321331.972162865,23199993.749596786,22321323.580029845,20200016.48885444,18078690.904550377,17199998.622519523,18078673.112946473
20200030.49017687,22321317.41778726,23200010.21905563,22321334.5586327,20200001.2397483,18078683.474665485,17200008.6773003,18078702.68046487
20200011.121381704,22321331.048417274,23200001.48250862,22321328.76580101,20200007.65067498,18078696.66576036,17200008.94373389,18078684.168133996
20200000.55496287,22321322.057902955,23199993.888910245,22321327.073282745,20200019.902237818,18078687.02267382,17200008.836890128,18078689.837154735
20200010.568248145,22321328.089308348,23200002.0152319,22321335.056082636,20200021.498207517,18078685.210589707,17199998.37287641,18078685.824729674
20200013.642563324,22321304.045906458,23200014.808909155,22321332.67501263,20200002.6538732,18078684.32682034,17199998.418860238,18078689.36553449
20200019.568106707,22321348.693420965,23200016.84512163,22321347.445954658,20200010.305947118,18078688.340339314,17200003.503790572,18078661.76615252
20200017.06446742,22321327.48478582,23200030.404196132,22321323.45019965,20200006.581274886,18078666.27913386,17200002.893001106,18078687.24459073
20199995.043825883,22321316.36889406,23200018.464133754,22321329.755921606,20200008.00206121,18078695.075873252,17200006.076304194,18078683.354849834
20200012.8927723,22321331.858747073,23200022.65095644,22321327.74326562,20199998.9870125,18078679.824857507,17199996.075801697,18078688.103452396
20200009.85279894,22321306.85347902,23200003.32820217,22321349.297484264,20200003.361742094,18078690.665528093,17200012.23419989,18078699.897559684
20199992.922985952,22321311.558336843,23200006.317067232,22321337.310615595,20200001.767665442,18078679.319256656,17200022.79730114,18078692.38465468
20200009.120192707,22321332.778764777,23200001.421365652,22321331.85540646,20199999.423760295,18078683.163079124,17200006.691579957,18078673.18601128
20200012.533154234,22321334.998380806,23200000.710846696,22321320.173000425,20200013.34411814,18078678.869834587,17200004.2303157,18078698.884325553
20200000.311965562,22321335.032883607,23200014.63877968,22321325.662734155,20200005.48061822,18078679.714964423,17200012.49180619,18078697.080980904
20200015.825689185,22321316.18857451,23200007.328373183,22321315.395100072,20199994.89046943,18078674.823974106,17199995.41270942,18078687.13489254
20200021.331455287,22321328.09008004,23199999.788667955,22321335.091724515,20200001.944973618,18078682.678809393,17199995.93666232,18078682.702535164
20200017.88631004,22321301.22043892,23200016.44733472,22321333.73730734,20200028.833887283,18078690.93184362,17200005.530801475,18078689.2290352
20200017.618108477,22321316.67791746,23200013.061425522,22321342.219313823,20200017.164928067,18078694.059416525,17199998.124270953,18078695.54860944
20199996.709103387,22321336.34948164,23200011.521679454,22321329.28021511,20199994.57804282,18078674.265122812,17200019.851652976,18078673.78798767
20199999.589372374,22321320.76615451,23200001.72808374,22321322.264922395,20200016.692397907,18078672.87844957,17199988.52402333,18078677.351115532
20200022.21274163,22321336.096459996,23200016.91856287,22321337.324396428,20200004.159881566,18078696.453124523,17200015.102740582,18078683.356704254
20200024.23357918,22321315.653611846,23200013.6464073,22321334.693674542,20199986.537937406,18078693.492267482,17199995.61014794,18078689.128101524
20200024.451221228,22321313.90703233,23199994.508141987,22321316.2572304,20200023.540382154,18078684.74518285,17200019.22096679,18078679.70405372
20200003.48456198,22321327.786083914,23200011.33885376,22321326.194867704,20200010.45448434,18078703.311663035,17200005.327662524,18078684.23449568
20199993.1457801,22321334.138152976,23200002.515622646,22321312.3429817,20200006.498924192,18078685.33564627,17199993.830311723,18078682.63844568
20200010.20211187,22321323.08084764,23200015.364885096,22321331.67900697,20200020.6798886,18078667.739058036,17200003.473171677,18078679.278259046
20200004.611907575,22321344.799653526,23200004.119081773,22321324.57984291,20199997.28744999,18078686.752051074,17200013.10876272,18078668.92304156
20200025.586350344,22321328.077849418,23200005.36535039,22321328.277769953,20200000.969431404,18078677.1702095,17199989.0049027,18078679.644738477
20200017.970014993,22321341.443081204,23200002.437503405,22321336.786405575,20199990.052826013,18078671.206078384,17200011.509526253,18078693.891966198
20200002.48902221,22321324.70681646,23200016.167890973,22321317.019707102,20200002.08365496,18078696.171590175,17200001.829971388,18078702.32867039
20200002.56141439,22321317.72087677,23199994.525662925,22321304.689557668,20200006.970510524,18078665.47408275,17200016.577254545,18078690.951633044
20200029.108459722,22321320.3607371,23199999.955086656,22321318.851924915,20200007.951553613,18078700.59688409,17199985.19838254,18078688.18994694
20199995.784581717,22321331.37076491,23200009.408753995,22321328.760233168,20199993.243437342,18078690.484991737,17200018.80930441,18078687.697370537
20200013.246411365,22321334.623125646,23200005.844670687,22321310.43058286,20199997.3284025,18078707.176617093,17200007.174782693,18078680.94447163
20200013.955673356,22321315.41421863,23200005.291907493,22321335.9549063,20200019.506568074,18078671.329794902,17199990.93284356,18078686.013290007
20199998.2232018,22321306.640341524,23200019.76131139,22321326.84554504,20200009.23190382,18078683.852452464,17200011.48794348,18078700.578908205
20200017.939140446,22321354.025349837,23200023.002599735,22321320.59084339,20200005.29725032,18078678.938559853,17200024.07524737,18078690.715407524
20199996.358438563,22321336.57473002,23200019.584567606,22321322.461175293,20200001.4351706,18078672.55662262,17199998.77895298,18078686.063536018
20200015.598273605,22321319.46870159,23200023.478006832,22321329.971453622,20199990.006129656,18078688.67131207,17199996.554650843,18078693.53674835
20200004.76035777,22321329.960656647,23200013.111174095,22321304.850614045,20199999.975625314,18078672.314376272,17200009.20143955,18078676.86704796
20200005.409670528,22321324.630890846,23200005.855888143,22321327.841203235,20200013.804170664,18078681.62486802,17200014.17079963,18078707.100914966
20200006.058211967,22321334.890484378,23199998.96936702,22321326.414960563,20200001.482945733,18078696.818622325,17200009.00096481,18078687.093981247
20200007.03707845,22321334.09026092,23200004.157465644,22321324.252207223,20200007.907814812,18078684.525722302,17199997.936878588,18078689.741258595
20200021.29494468,22321311.64651809,23200000.531542644,22321325.78805015,20200008.51346731,18078678.84064166,17200010.025376447,18078676.40941745
20200015.029962607,22321350.29503354,23199994.777626064,22321325.013907593,20200008.220771167,18078680.797802895,17200023.124274485,18078676.71840229
20199990.279326804,22321318.93685235,23200019.47642752,22321320.417667415,20200026.557394125,18078679.88829652,17200006.993310764,18078693.466877367
20200011.650956128,22321335.419496197,23200028.16557964,22321340.57211334,20200013.20227874,18078681.684408758,17200007.62539251,18078688.120184314
20200003.815271303,22321336.331699245,23200009.362992626,22321331.91101156,20200031.7152005,18078692.39524705,17199986.841090824,18078684.766081862
20200001.017092597,22321313.101974558,23200000.15968732,22321328.153205164,20200009.669810336,18078685.445426054,17200005.855647523,18078698.838644154
20200005.573402427,22321321.527385347,23200003.019218065,22321331.31573208,20200013.241712555,18078681.406912494,17200014.02858507,18078676.954837915
20200017.43400753,22321317.779830273,23200013.844123613,22321333.678416107,20200006.7065703,18078692.375805385,17199991.476533882,18078681.701386258
20199994.303476512,22321321.50419816,23199993.89499296,22321321.528413545,20199997.25914837,18078675.501989122,17199993.155099966,18078679.47636125
20200008.331513226,22321326.4736988,23199988.89219017,22321323.459315583,20200013.071814537,18078665.348791685,17200010.922547814,18078679.78553238
20200008.672569185,22321334.69530794,23200006.6665673,22321327.41677631,20200016.185265534,18078685.601687524,17199993.486203443,18078703.635529142
20199999.239167422,22321318.514544144,23200000.210567545,22321329.77151364,20199997.20001685,18078676.264953297,17200016.861167524,18078668.76453242
20199998.759055097,22321320.118182,23200017.479503226,22321328.939190503,20200007.381890364,18078708.63320601,17199995.498265702,18078688.38600762
20200006.196183838,22321315.820614636,23199989.612112347,22321326.445429705,20200002.46268153,18078699.103663966,17199993.98863671,18078681.40475337
20200018.485147025,22321317.364578493,23200006.79112372,22321312.587510914,20200006.33303397,18078690.06096207,17199988.978121568,18078685.66701292
20200000.378938615,22321318.829566818,23200003.520070393,22321328.30444796,20199993.32181276,18078678.054658398,17200003.866628323,18078671.55386563
20200014.975349348,22321333.222593438,23200004.62541461,22321330.19695444,20199999.651851937,18078698.278500315,17200003.505910005,18078694.905980077
20199998.028957523,22321329.34412773,23200024.01977342,22321338.573811267,20200002.993684772,18078669.89989867,17200010.377986968,18078682.836880114
20200007.57094516,22321337.913385827,23200005.214105576,22321331.12687255,20199995.05722099,18078663.105435424,17200021.17140671,18078689.51668438
20200034.79072812,22321331.126425587,23200012.40496053,22321344.731184196,20199998.00230407,18078703.895566225,17200008.07774418,18078699.643239994
20200019.882523213,22321324.018862415,23199994.70435029,22321310.223699875,20200002.90843161,18078669.579507835,17199979.839253742,18078661.0686607
20200014.648815107,22321327.478985876,23200015.378017,22321340.896063767,20200000.494173836,18078690.137163423,17200004.611041468,18078688.98867627
20200017.03454247,22321328.32130548,23200012.350560095,22321358.575469673,20200006.66998126,18078682.899148304,17200021.27727757,18078686.44299071
20200001.251108807,22321338.5511053,23199998.655853637,22321348.519781075,20200011.896012407,18078690.201428685,17200009.25515545,18078687.91275122
20200013.410230212,22321332.14473591,23200020.770539332,22321330.64314486,20200013.545928173,18078690.301556036,17200025.398134384,18078695.594785333
20200018.081398774,22321322.94526845,23199999.176624585,22321349.69822815,20200007.993480455,18078671.796154425,17200003.891706392,18078688.866002027
20200010.190811686,22321316.451926555,23199996.093320064,22321316.417718843,20200018.500911336,18078698.72380715,17200025.36419678,18078685.729719512
20200006.826509736,22321338.31579743,23200002.185520317,22321329.604837038,20200001.173383184,18078676.533482198,17200011.346950836,18078695.888104014
20200009.053498313,22321322.401330438,23199999.790780462,22321324.21368917,20200019.33650477,18078691.188338548,17200008.901890405,18078687.70346717
20200028.41189453,22321334.63905398,23200015.811123855,22321329.399315435,20199991.715010364,18078683.331800424,17200023.574491706,18078675.174635418
20200012.915880084,22321341.39026547,23200008.84476046,22321328.270159025,20199993.960840065,18078693.323426817,17200011.37745544,18078694.296064034
20200007.754938137,22321320.638956133,23200017.588881023,22321325.80576501,20199996.138748214,18078662.655631315,17199999.480003327,18078682.355874386
20199999.760591384,22321327.206402116,23200003.469473284,22321351.13547826,20199992.740712125,18078674.8463193,17200017.554308724,18078695.160189472
20200000.427415833,22321336.313741565,23199987.716615036,22321311.951715656,20200023.348986756,18078669.59153785,17199989.794131603,18078674.44203251
20199994.75688082,22321326.71445936,23200013.273039013,22321321.15056966,20200001.599868495,18078699.06357136,17200011.49704865,18078691.89929929
20200012.387110643,22321316.86790599,23199995.961866286,22321317.618568085,20200021.135780968,18078695.148670685,17199999.445272543,18078667.808668353
20200008.012036517,22321324.70031482,23199997.025513444,22321300.01292769,20200015.264446218,18078688.361916535,17200001.627799932,18078680.05563156
20200004.19161943,22321336.409328442,23200019.433334038,22321332.75590038,20199975.4017951,18078712.66364775,17200008.474088676,18078693.514329396
20200016.780442476,22321324.978634052,23199993.559920277,22321322.494949076,20199992.507317394,18078696.939026516,17199996.30438085,18078691.727181382
20200014.97840785,22321321.181115594,23199995.220924444,22321328.562195398,20200018.292270157,18078688.00968474,17200008.172594294,18078712.425555896
20200015.28409417,22321326.39412211,23200003.44298481,22321332.61239879,20200006.373162206,18078695.600165498,17200003.806272086,18078674.34748594
20199991.316551138,22321326.00075369,23200021.085921135,22321324.135791697,20200029.025604915,18078682.786583696,17199989.526363894,18078690.41648253
20200003.210987143,22321317.736754496,23200009.752322298,22321317.647317123,20200015.024013408,18078685.034063913,17200017.576671906,18078692.006992314
20199996.324672982,22321331.190999582,23199992.395505287,22321337.465178948,20200004.00476016,18078686.433678724,17200005.544309348,18078693.034897286
20199992.895549584,22321312.18523354,23200011.8580384,22321325.051882423,20200001.961787295,18078681.99619805,17200002.603727583,18078702.928142898
20200013.675094813,22321326.13397069,23200006.860434126,22321339.980803117,20200005.064075913,18078673.955605228,17200004.33391686,18078692.02726149
20200003.211007487,22321342.128584128,23199994.332547493,22321323.865204707,20199993.19317881,18078697.029278312,17200002.308903947,18078675.48996474
20200004.573868673,22321341.272411216,23200021.804275777,22321340.809875105,20200009.86335671,18078695.07195652,17199992.629323892,18078684.68044354
20200028.44239434,22321333.704867277,23200024.99692744,22321324.998034257,20200026.84722658,18078686.689148586,17200020.70011703,18078681.085202273
20200028.633500766,22321308.604186386,23200006.263837863,22321315.812597632,20200015.2415327,18078678.4417298,17200010.264994644,18078682.0291116
20200017.99209786,22321340.668267068,23199995.375768423,22321315.867179096,20199995.18992335,18078689.280965637,17200016.592260495,18078690.017990503
20200018.112663858,22321327.773724932,23200012.72210987,22321326.181808922,20200011.522725478,18078683.345381606,17200004.85182475,18078687.90310951
20199995.766410943,22321335.769590978,23199992.5573268,22321326.23122101,20200005.844731126,18078707.658930603,17200000.875822097,18078680.384645686
20199998.636359442,22321318.66875427,23199996.53763458,22321331.920951914,20200001.663348388,18078700.96317865,17200017.044346742,18078686.441407643
20200021.09508174,22321300.627558712,23200018.538293045,22321342.271110184,20200011.32799859,18078676.887432214,17200007.155303992,18078690.291327503
20200003.981006853,22321319.208884586,23199987.05661435,22321335.3262461,20199997.95014467,18078682.405046977,17200027.653971776,18078678.204371616
20200009.045746367,22321325.96180738,23200019.802216273,22321328.97712233,20199981.893950466,18078669.856119078,17199994.62081454,18078690.65732839
20199998.532095652,22321320.04413546,23199998.944994282,22321333.44986643,20200012.324221015,18078703.081558667,17200020.763946824,18078688.41674701
20200009.550459236,22321305.318333108,23200018.477209292,22321315.056293804,20199998.66603482,18078692.059512533,17200001.401210554,18078675.692954853
20199990.47190595,22321326.20210033,23200030.900137868,22321333.94947159,20200001.494775604,18078677.746956244,17199991.513129223,18078697.805624817
20200013.454230294,22321343.934061117,23200019.147165313,22321341.323867504,20200005.637256704,18078702.065419063,17199999.3775973,18078688.302503612
20200007.704400454,22321334.882742934,23200009.269369982,22321335.363132644,20200003.271099463,18078682.1487705,17200018.394308306,18078686.492016055
20200016.650078606,22321317.4279212,23199994.861086905,22321324.33145758,20199989.710580256,18078706.855002455,17199996.913608365,18078675.865649555
20200021.62486827,22321328.627753455,23200018.97288629,22321343.741024572,20200001.240473878,18078672.5032286,17200024.847436678,18078698.83145758
20199994.0792741,22321339.680927172,23199992.276267704,22321315.093743157,20200004.316178903,18078679.33824051,17200000.142889626,18078683.63976687
20200014.053126242,22321328.783997264,23200009.136368223,22321323.854566205,20200012.43653794,18078688.5548744,17200021.022431284,18078697.563689575
20200020.553339735,22321331.833788827,23200025.096636835,22321314.63205779,20200004.482352074,18078694.162592337,17200033.314166944,18078678.255227428
20200007.59479831,22321341.03050033,23200007.111135785,22321324.18066508,20200006.362764798,18078702.620854434,17200011.196997494,18078676.96413536
20200004.090034198,22321313.780402586,23200008.609742746,22321322.52807763,20200011.032090772,18078698.69141462,17200008.446337584,18078670.28521713
20200016.01367061,22321345.009431604,23200009.82329905,22321327.203759465,20200018.616441034,18078686.238801297,17200013.43813819,18078694.111925714
20199993.27171381,22321335.61653517,23200006.001858328,22321344.2571871,20200006.41568706,18078693.500879694,17200012.662151653,18078674.547643382
20200022.51480084,22321317.77859835,23200007.03779926,22321324.15690336,20200022.20091437,18078671.111906268,17200005.248934712,18078686.80956906
20199986.886307757,22321329.63818367,23200005.04861708,22321327.954270117,20200006.608166773,18078695.16692162,17200006.830998894,18078684.835901555
20200013.51681322,22321315.535619665,23200009.129578736,22321344.7186815,20200007.432235405,18078675.75014962,17200020.762335487,18078670.92975915
20199990.636101097,22321328.3988596,23199989.91683457,22321338.058898278,20200000.23678587,18078687.49242684,17200017.91734236,18078688.044762913
20200012.046638824,22321316.76465689,23200002.080915783,22321344.995950185,20200013.773810633,18078688.50771995,17200013.734681994,18078680.868902236
20200005.69182329,22321328.084708605,23199993.965813782,22321327.637605023,20199988.174776144,18078682.83123229,17200019.318240993,18078700.616909694
20200005.944312435,22321322.291695945,23200013.21743707,22321330.485425267,20200025.766379636,18078678.252905384,17199996.986227628,18078674.31790281
20200023.519236077,22321315.147984397,23200027.98490352,22321343.396694846,20200004.190024465,18078690.901456304,17199996.37335707,18078680.804717455
20199994.99800339,22321334.712921046,23199994.12315415,22321329.907968953,20200014.363122184,18078689.617959194,17200010.971192922,18078694.882908706
20200004.20709868,22321318.131455753,23200005.65890365,22321342.746325567,20200024.34994224,18078688.78513304,17200012.181747872,18078678.412630755
20199993.598121215,22321321.37532178,23200004.47370611,22321320.54602437,20200025.585985355,18078674.81977131,17200004.66801512,18078695.27616505
20200005.126696408,22321337.659998473,23200009.01210988,22321322.672189567,20200005.551524885,18078690.880790744,17200008.43588745,18078670.72582359
20200017.25159269,22321343.875196055,23199995.647739075,22321328.87142187,20200008.128531616,18078688.935991082,17200024.743741993,18078697.853943292
20200003.699527342,22321341.820721537,23200010.217118926,22321315.218224745,20200022.227147568,18078698.800051168,17200013.293196194,18078701.412051935
20200000.47154389,22321328.060489014,23200000.25356345,22321338.719607774,20200020.129003853,18078697.385587428,17200003.379227415,18078687.4916285
20199998.37537961,22321351.581004348,23200014.307762522,22321326.54313648,20200015.323400464,18078671.3763734,17200001.145954948,18078702.668826293
20199994.050533157,22321315.043801926,23200030.256597828,22321325.852631595,20200027.383994147,18078713.936178535,17200013.694066856,18078695.31084327
20200005.455724183,22321326.52539799,23200015.982152387,22321339.63025406,20200010.654226813,18078706.304768223,17200000.89034653,18078690.85008231
20200000.40522836,22321323.359173436,23199998.139536392,22321324.94861523,20200010.641706385,18078714.881999414,17200004.208880235,18078693.409423035
20199998.59739689,22321321.290503215,23200005.465510555,22321348.05668622,20200012.06622029,18078688.348728456,17199994.739499435,18078672.13380937
20200012.715875983,22321321.518367566,23200011.384490624,22321329.127925094,20200006.522959705,18078693.255071577,17200005.122975,18078693.43373225
20200009.974382937,22321324.176496137,23200021.9296605,22321311.19174539,20200010.8714607,18078694.91042674,17199999.844668522,18078691.05177948
20200006.069961008,22321325.633944407,23200034.42559917,22321341.539423972,20200013.41023543,18078688.17902717,17199999.195581596,18078682.472417958
20200007.68727208,22321331.272928525,23199984.113221783,22321315.28211336,20200006.140318524,18078690.93221715,17200019.50433708,18078659.41067133
20199992.611213457,22321319.235356256,23199989.94643379,22321335.096721098,20199994.531690225,18078692.354230877,17200006.378911924,18078699.81608222
20200002.3725145,22321324.29200287,23200024.523705512,22321325.498862818,20200001.8834614,18078683.624361493,17200012.75078446,18078675.753382634
20200003.320033673,22321328.814017754,23200009.719009772,22321336.17726178,20200008.45614284,18078688.623644393,17200016.746519014,18078677.20042736
20200015.18100986,22321332.813484903,23200001.598695368,22321328.229017306,20200011.551336538,18078701.23891322,17200018.231536865,18078705.979767717
20199997.858486097,22321329.0606558,23200014.0487878,22321311.573152874,20199999.50230148,18078688.999249496,17200011.151073266,18078688.19210489
20200014.0571718,22321326.715232037,23199999.308970664,22321315.590400226,20200025.078350108,18078694.456507653,17200009.71041151,18078686.546903044
20200016.422516912,22321329.48126309,23199997.619781487,22321320.052159358,20200017.657287367,18078689.242679965,17200013.098112296,18078681.276257865
20200014.658217978,22321309.218468413,23199998.663024496,22321321.501218073,20200021.516641084,18078691.838433407,17200019.005062625,18078691.705409486
20200013.415811554,22321318.175093543,23199999.89657906,22321331.27850688,20200010.091901742,18078674.43926205,17200000.78404408,18078668.34292277
20200003.193172082,22321309.68162298,23200001.445604015,22321334.751685757,20200001.049727038,18078685.775665827,17199986.38959031,18078676.28420263
20200011.954917874,22321319.665974725,23200019.77498529,22321328.731159586,20200021.483769566,18078706.52823618,17200008.21459902,18078696.87642271
20200013.25473426,22321326.99408378,23200009.020788413,22321314.550097372,20199999.41516798,18078702.643881578,17200011.138022065,18078691.242516745
20199995.82876546,22321324.284465417,23199998.109729674,22321317.76711293,20200003.21884918,18078694.81980607,17200006.199806944,18078679.520113315
20200008.071163025,22321312.43689856,23200016.447811432,22321323.20581652,20199995.405087035,18078682.694053642,17200023.085529916,18078698.728316303
20200001.83293041,22321341.598949205,23199991.55464467,22321323.968900803,20200021.217344847,18078691.247985166,17200008.130054317,18078685.859632067
20199992.793621153,22321324.9396865,23200002.773648884,22321347.196760584,20200008.33031359,18078678.962731108,17200000.97297078,18078667.43521201
20199999.716739506,22321341.919044875,23200009.810060892,22321311.652585033,20200003.981183026,18078697.85894261,17200019.452170487,18078693.185380246
20199986.39534007,22321327.029561892,23200002.139948554,22321327.830552235,20200004.301950913,18078673.411886085,17200012.062037084,18078674.788765896
20200011.156553116,22321330.099046957,23200005.079022788,22321332.065105043,20200002.042813364,18078673.426827535,17200000.249357514,18078667.380223364
20200016.205789298,22321335.29243742,23199997.817934345,22321318.92038838,20200012.257371835,18078692.27427471,17200004.663365614,18078685.384399705
20199999.500771638,22321332.543169905,23200017.52161155,22321342.512592625,20199995.513657767,18078692.664227806,17200007.32698615,18078691.386602163
20200021.74828718,22321332.065937944,23199992.077287454,22321325.605307687,20200002.310952228,18078693.579644993,17199995.522588745,18078681.069986563
20200007.465475075,22321341.32682188,23200008.525970597,22321316.759652894,20200013.93534204,18078707.407223176,17200034.528070226,18078690.013878368
20199983.087499246,22321326.273787215,23200003.663890123,22321313.993944485,20200002.393686965,18078689.497622013,17200016.894327663,18078706.087613016
20200013.317984596,22321337.210580595,23200009.037600823,22321324.54382542,20200014.48499111,18078689.39350831,17200017.526904304,18078680.95501789
20200012.996858373,22321334.015707627,23199983.759415675,22321329.31045897,20200009.310765184,18078701.876214843,17200025.312998045,18078667.10185726
20200011.851518042,22321316.049317803,23200005.19964241,22321328.98031639,20199992.15868644,18078693.395816512,17199991.057461686,18078675.776907604
20200014.20968767,22321325.054523185,23200006.276901715,22321332.0821136,20199995.89217516,18078682.58753632,17199999.671331126,18078678.89873356
20200003.74491877,22321331.93361374,23200002.865744054,22321317.974372666,20199999.143405627,18078678.85747295,17199991.577844087,18078677.653176155
20200008.654203426,22321317.676194333,23200015.12821797,22321328.508674208,20200029.310853273,18078696.944270864,17199996.417443898,18078695.70334052
20199995.237822127,22321329.926951423,23200016.220471065,22321346.71786312,20199993.526900932,18078699.44276143,17199993.61750474,18078677.132858332
20199999.266366977,22321316.606885497,23200019.779512964,22321343.31190623,20199998.638295747,18078665.127377898,17200021.57072642,18078670.526450377
20199996.19463581,22321334.127746213,23200005.327398486,22321341.141472675,20200036.48289256,18078683.234844238,17200003.08719008,18078680.861562002
20199993.621876016,22321326.750570126,23200005.421834517,22321335.922260314,20200012.42560457,18078701.444903754,17200014.141001638,18078685.87404739
20200009.73152632,22321340.466040034,23200016.974122975,22321313.353404902,20200018.13257817,18078693.291798126,17200004.554958817,18078667.665578224
20199994.220603634,22321321.346690938,23199997.72843429,22321343.050400544,20199998.871329706,18078685.078360535,17200007.413400084,18078685.713489547
20200010.746193323,22321342.87300559,23199993.263835683,22321316.28319964,20200000.939961664,18078682.674226794,17200019.63111752,18078706.037332356
20199996.94139874,22321323.33622873,23199996.327092934,22321326.93276334,20200006.211979162,18078667.67859536,17200005.382709466,18078673.710249446
20200002.850838345,22321331.696838602,23200005.066986427,22321345.5812036,20200001.792933382,18078670.66607552,17200001.147738684,18078692.819562465
20200003.11428754,22321319.99217711,23199996.708282124,22321325.65786781,20200022.83661008,18078683.947210375,17199993.498259455,18078699.633561995
