carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
107594270.89243871,123191657.44483635,126432586.84677516,124476884.53227772,111151545.57557051,104694739.68338932,94978249.64320774,102732545.95678371
107594436.06628428,123191684.77550937,126432597.97697133,124476908.35929556,111151446.72802283,104694755.91872723,94978117.49705434,102732407.35929233
107594355.93193458,123191596.11411723,126432475.27615458,124476794.34973139,111151398.50288932,104694849.2392208,94978161.49696371,102732429.50343385
107594338.05447288,123191615.95792234,126432557.4057932,124476795.84173673,111151451.06463645,104694851.34689823,94978210.1943856,102732395.9760893
107594349.62466526,123191722.67687881,126432578.87535296,124476831.29775694,111151481.69534275,104694773.42492203,94978122.27857473,102732491.92113484
107594368.67741162,123191678.8426391,126432486.55849297,124476811.09760305,111151493.15737674,104694683.76049006,94978096.5072907,102732477.57716659
107594348.5849286,123191552.32576337,126432608.67545646,124476802.18610455,111151496.63337997,104694666.88039921,94978178.30732201,102732477.04894376
107594279.36382109,123191632.16906908,126432507.62036484,124476892.58873445,111151578.30202852,104694828.61113027,94978104.74637759,102732436.61065659
107594224.40412824,123191735.58460309,126432518.40070412,124476692.29542896,111151559.59868248,104694813.98355421,94978076.89517418,102732460.61985734
107594368.74300359,123191709.36569402,126432497.31583533,124476814.59137909,111151432.44321142,104694845.86505121,94978109.23630396,102732446.53152312
107594316.56619015,123191655.29291551,126432475.27698229,124476880.19666576,111151470.53750569,104694723.47517756,94978158.75310054,102732481.00505537
107594401.2608613,123191657.50321263,126432482.92831205,124476873.54879205,111151509.82790017,104694732.52242284,94978121.99855898,102732454.1785699
107594337.3616147,123191604.29986162,126432601.71455015,124476781.647248,111151442.75728327,104694845.82382376,94978141.80834001,102732469.61665803
107594303.29032655,123191777.59402865,126432605.7120269,124476813.11557227,111151608.25071838,104694731.44319572,94978209.45179461,102732502.09263991
107594419.53154393,123191601.18469778,126432592.71556066,124476853.95432591,111151496.6271962,104694787.256182,94978176.85159709,102732344.9905346
107594376.16172461,123191609.10710286,126432640.9124306,124476830.94607763,111151442.24731287,104694824.31431115,94978097.69695345,102732503.7942054
107594286.15144236,123191603.36573206,126432520.73585667,124476766.85763586,111151430.59359194,104694871.06467593,94978214.7038304,102732505.64748251
107594397.19981027,123191591.64527217,126432557.39296107,124476772.56407753,111151433.87466542,104694702.20783073,94978146.7966738,102732540.44996099
107594302.6333023,123191705.39116667,126432563.38194564,124476861.24534763,111151501.1667901,104694697.49814768,94978172.13482974,102732497.81981236
107594370.4093115,123191722.84919104,126432521.66503456,124476824.15221274,111151533.12672004,104694725.1602743,94978129.77395917,102732496.82388072
107594359.00228493,123191720.16666356,126432488.77927129,124476820.02055071,111151476.92245422,104694764.49799271,94978189.8282402,102732466.3680636
107594314.40071233,123191656.1322179,126432529.5685633,124476890.38164552,111151459.61103354,104694826.59632696,94978133.36413164,102732354.9733883
107594385.22525169,123191622.05483186,126432523.03216617,124476700.02949454,111151429.62928951,104694769.97123265,94978096.44776438,102732514.92343514
107594411.54229337,123191716.23590226,126432574.02794513,124476818.8668538,111151530.15685517,104694842.30463147,94978185.30995826,102732442.31891666
107594306.8369421,123191639.28282371,126432492.71448086,124476798.04624522,111151523.26500113,104694790.01386327,94978178.36235683,102732565.02483678
107594302.86354762,123191603.85257497,126432630.55313697,124476817.26514028,111151467.99637993,104694723.79907154,94978049.27447726,102732467.10434218
107594286.9913766,123191608.92019606,126432622.41290487,124476841.0645248,111151457.44267671,104694791.71822777,94978059.04922011,102732476.30303693
107594362.06415614,123191678.74018104,126432647.83940938,124476801.28355291,111151577.56898531,104694728.05780935,94978118.69590914,102732530.13307855
107594334.50056258,123191739.1793457,126432462.18825352,124476792.1316679,111151501.38097346,104694756.62918733,94978104.81135239,102732466.70733441
107594362.42981257,123191642.12232336,126432593.49837428,124476837.52746801,111151509.90379748,104694705.72180419,94978158.2290897,102732519.85732377
107594300.28693955,123191730.22162339,126432552.46425791,124476773.93089676,111151405.44699357,104694797.33378044,94978155.04739949,102732491.81610446
107594282.72683202,123191622.75129832,126432519.74289028,124476836.52666394,111151408.34157372,104694655.6129694,94978124.89171916,102732520.5379929
107594378.4827329,123191664.25400391,126432611.35045543,124476828.22752577,111151431.22613382,104694688.27058327,94978133.01660864,102732502.85265976
107594332.48195618,123191708.92562288,126432478.10033451,124476947.73841298,111151639.2254444,104694721.24329592,94978076.34276693,102732629.29584944
107594358.71866398,123191702.7112652,126432554.26774235,124476802.3942761,111151458.54130433,104694837.5523738,94978237.20900387,102732468.37328808
107594313.5250213,123191663.68833213,126432569.82783812,124476777.65729955,111151417.25728732,104694896.13138273,94978102.08178046,102732459.5110676
107594369.78926182,123191597.48888522,126432486.9974528,124476809.7423506,111151516.6911202,104694661.77948453,94978111.01682542,102732583.72243416
107594288.98735039,123191540.60546662,126432588.35876301,124476834.53248952,111151579.6405589,104694725.88800277,94978088.8525941,102732475.99033637
107594415.81657608,123191774.2925411,126432649.97204943,124476872.36406936,111151576.63008933,104694787.06115565,94978146.40563639,102732533.02208343
107594402.29607353,123191618.14546843,126432658.79971287,124476822.90762264,111151452.96320973,104694755.87629625,94978122.90753658,102732554.54773471
107594405.61850534,123191691.89468557,126432570.4670447,124476760.15589435,111151476.35934821,104694833.95837982,94978068.84080185,102732504.83843496
107594386.77791868,123191624.96437918,126432520.59963182,124476864.29786521,111151454.50347467,104694867.82623914,94978049.00143276,102732532.72417448
107594386.0438203,123191637.61475581,126432522.90872908,124476769.64487523,111151552.1553043,104694753.37570472,94978052.55878325,102732525.51088536
107594259.09874499,123191696.16262786,126432526.31265529,124476851.32865894,111151551.65277852,104694838.49830294,94978103.0443553,102732499.84368248
107594317.61941794,123191709.4249217,126432653.29545009,124476830.11355604,111151386.25262022,104694787.17544968,94978177.70945369,102732479.22524849
107594368.83684118,123191602.44036168,126432581.57160151,124476790.25100228,111151544.76346333,104694703.68997703,94978159.38170464,102732455.05252412
107594405.67222232,123191698.33832256,126432575.81619738,124476823.46333086,111151444.51076694,104694780.9026997,94978052.16161016,102732451.64407882
107594342.29790942,123191655.01727349,126432442.02713893,124476845.48564696,111151423.33715396,104694853.77939759,94978100.6824063,102732505.8012884
107594371.21616518,123191727.57003978,126432600.78196757,124476811.10833502,111151554.51441608,104694744.33041146,94978073.8728331,102732515.62799731
107594324.46395116,123191738.54165189,126432558.7196774,124476784.72791524,111151518.29981115,104694786.3497036,94978059.12475574,102732434.14446521
107594295.21676375,123191660.45861563,126432502.20643613,124476752.63040043,111151536.35418645,104694809.94603355,94978081.82131882,102732484.0503296
107594434.66425379,123191591.9465941,126432438.95122686,124476724.5874813,111151495.84239112,104694825.50956014,94978061.5801292,102732425.74340136
107594256.84219831,123191619.70026624,126432643.0169579,124476804.26101987,111151553.8046929,104694751.41997722,94978089.87559922,102732428.72450346
107594323.6447339,123191665.96760075,126432620.68627399,124476906.84005687,111151486.670332,104694693.42999671,94978119.33211088,102732552.68761455
107594412.84766425,123191606.90054227,126432623.08216673,124476788.08520524,111151460.51643124,104694777.99692671,94978193.77569722,102732487.1917616
107594302.63560423,123191686.66009036,126432554.09855129,124476967.93816222,111151559.97312297,104694742.49194823,94978070.8237981,102732450.6886045
107594251.298961,123191629.26594096,126432596.70577808,124476715.24611413,111151537.82220447,104694704.76767153,94978236.8645027,102732452.12889968
107594345.19897969,123191692.12034118,126432559.31265724,124476892.74710532,111151525.95145814,104694712.16681294,94978147.04779385,102732538.12124929
107594316.33141066,123191736.20300338,126432510.91276118,124476835.24418111,111151453.36793296,104694761.74729371,94978126.35449411,102732419.93418172
107594295.40369007,123191734.16854517,126432580.75681421,124476761.90714283,111151510.26833946,104694713.51438801,94978160.41649187,102732388.73998995
107594219.73396002,123191757.85584798,126432515.37276392,124476841.62785348,111151518.94761531,104694757.0173733,94978097.41136782,102732524.29451962
107594278.89848748,123191628.59569559,126432526.71126404,124476845.43855345,111151415.08643596,104694822.0219459,94978189.12379014,102732514.38419048
107594266.36797927,123191709.15706542,126432481.74385129,124476829.64858013,111151452.42645651,104694757.2933703,94978076.98888883,102732582.34556924
107594277.00363873,123191751.52368988,126432640.8286347,124476818.94205979,111151553.62193133,104694687.6963489,94978052.32571535,102732477.66929163
107594322.4388245,123191602.72953662,126432608.01224531,124476791.97245583,111151585.7847438,104694765.2256929,94978156.33972985,102732492.00811566
107594348.74990799,123191633.61770163,126432638.68258484,124476772.34006697,111151461.24606535,104694779.54606543,94978208.20230848,102732364.88964374
107594336.35738255,123191690.37916717,126432530.20688048,124476780.1801239,111151513.6557851,104694873.30735683,94978135.54404978,102732404.26967
107594337.04376343,123191602.76078863,126432500.75604208,124476891.47934672,111151469.7515004,104694833.92107438,94978105.96016416,102732390.86575076
107594367.09287904,123191703.29433866,126432493.39257143,124476839.10766713,111151552.64127414,104694761.55247973,94978122.19062057,102732429.14772823
107594389.08389416,123191667.63686979,126432530.2112524,124476764.56373681,111151425.51440056,104694770.3118074,94978149.33320008,102732560.044904
107594379.59453008,123191724.69111641,126432492.81305622,124476751.70580731,111151427.30611989,104694811.3647608,94978146.76731612,102732439.07002027
107594253.49018408,123191659.4987808,126432456.35652861,124476835.57882756,111151558.54078269,104694791.10823327,94978062.18746656,102732462.89602348
107594298.0488335,123191632.83030762,126432557.4102119,124476846.82133526,111151503.79169238,104694815.05701168,94978092.38835895,102732492.05006444
107594397.47476055,123191691.79896925,126432512.85271737,124476844.45342083,111151448.12335616,104694770.8646237,94978128.99718218,102732416.28426366
107594300.46872495,123191714.8685756,126432444.50218661,124476852.52740215,111151564.98219974,104694684.61051668,94978095.49260879,102732404.29784875
107594416.24021079,123191655.48173647,126432589.24462725,124476862.95137648,111151494.98816514,104694787.80091545,94978098.37009977,102732487.97763611
107594383.54372822,123191708.12800156,126432604.81355616,124476836.09002031,111151601.1265297,104694778.79725093,94978102.70142713,102732468.32348254
107594347.56769967,123191649.51525845,126432509.51604444,124476810.90295963,111151476.717968,104694784.46423809,94978051.02388546,102732435.28782378
107594322.96460573,123191742.74340576,126432588.33028615,124476795.96646911,111151517.74081656,104694817.03355177,94978046.61270338,102732393.84219283
107594301.97639354,123191686.86975972,126432587.366321,124476736.59632629,111151453.44849078,104694785.20514403,94978044.14957991,102732475.85870877
107594393.60520326,123191676.59478043,126432566.70816809,124476807.6207462,111151519.26624395,104694756.0977108,94978255.38771129,102732450.84117289
107594337.31306446,123191642.72697274,126432474.04758905,124476837.91064519,111151450.51630765,104694859.7414679,94978131.56296542,102732576.56983477
107594282.04573347,123191653.96822807,126432443.54962696,124476770.93821669,111151520.804755,104694761.06365666,94978158.01449183,102732481.65768485
107594294.06154732,123191654.51153618,126432553.5751082,124476834.14122143,111151522.7905681,104694692.33267881,94978171.69196427,102732501.20726486
107594374.25216895,123191618.87849598,126432570.00922967,124476808.99689494,111151510.55776459,104694761.44146849,94978146.76635419,102732417.5381944
107594301.89537698,123191613.641071,126432539.909725,124476735.87657543,111151501.82420088,104694874.79883353,94978163.84602669,102732519.3527188
107594299.90148392,123191667.66182671,126432579.2894508,124476673.63035716,111151446.67847934,104694712.1754312,94978125.11375074,102732528.52840984
107594476.55416584,123191615.75299431,126432505.11546041,124476853.52576339,111151470.0264595,104694762.387146,94978159.77633056,102732544.47613183
107594317.21404053,123191671.00375022,126432561.5820386,124476805.07130656,111151449.68911995,104694718.47259858,94978201.36925887,102732500.03966892
107594416.54839338,123191668.36705396,126432646.34009063,124476840.22838709,111151498.86624004,104694733.24366069,94978129.38612987,102732415.17706226
107594295.07125196,123191651.2356218,126432571.11029573,124476761.61243175,111151388.15778302,104694822.50025973,94978130.97825223,102732492.89826697
107594394.19352216,123191727.7123502,126432527.39595626,124476800.87618437,111151453.38178241,104694682.31763335,94978158.04100995,102732528.5950649
107594340.61832476,123191768.20596437,126432557.21660247,124476730.48408848,111151456.86828686,104694697.2183236,94978120.6551884,102732435.85855635
107594270.1856327,123191733.43923113,126432595.08546151,124476758.0413684,111151575.90290608,104694714.21895704,94978090.59441175,102732535.11560784
107594354.26400816,123191680.05413248,126432612.72221996,124476759.00862256,111151435.02484451,104694782.55274522,94978171.77763557,102732437.38445787
107594341.3786237,123191689.23138155,126432533.68385603,124476825.12148264,111151452.62077269,104694772.64218546,94977934.8734149,102732523.06645276
107594437.25635998,123191679.58170894,126432563.14711775,124476847.23912719,111151415.54863955,104694802.32786702,94978111.21999118,102732416.43487024
107594314.42968294,123191631.4140366,126432611.30569974,124476865.51034246,111151489.09939863,104694775.90425824,94978159.3685437,102732474.84781723
107594317.75683293,123191633.51390564,126432486.7629717,124476757.79428402,111151501.22281522,104694924.84845105,94978079.27416852,102732420.59070161
107594399.0936067,123191622.5537004,126432516.33827929,124476796.03551148,111151559.46329479,104694758.85989343,94978086.61367846,102732463.74451979
107594477.82169873,123191752.93012244,126432626.19755755,124476738.52276719,111151472.36281095,104694711.21102504,94978187.5235479,102732485.99103776
107594526.04781409,123191651.81778394,126432577.41338679,124476785.13999604,111151459.19528422,104694695.40677702,94978057.27081494,102732500.09538215
107594363.4626191,123191610.46324515,126432571.07136077,124476641.45849256,111151462.1375583,104694822.68890364,94978132.07888001,102732522.8595582
107594408.57414517,123191596.92417051,126432603.72207254,124476854.7372598,111151483.05679893,104694736.10700998,94978135.07660155,102732472.6353466
107594293.44576496,123191543.0488201,126432478.5105389,124476753.12741144,111151512.52992919,104694779.35502696,94978078.48262128,102732481.31031409
107594335.83947498,123191774.66791514,126432524.27202858,124476823.42952175,111151471.22329599,104694729.1066872,94978015.84859225,102732458.22051021
107594387.21438228,123191723.40213019,126432537.52019444,124476779.08958599,111151495.76110208,104694866.39775859,94978058.56707406,102732551.16327819
107594422.32481396,123191673.63925032,126432439.30386928,124476894.66477558,111151426.38649341,104694812.21768326,94978095.20398617,102732436.00470224
107594396.26578891,123191763.1854379,126432510.77091171,124476796.45114215,111151499.44929548,104694814.42693606,94978126.38074514,102732430.76129843
107594263.5916206,123191747.9445744,126432574.7482453,124476885.30707148,111151536.7820513,104694820.064341,94978123.59832063,102732452.0221719
107594331.84063344,123191647.94300216,126432474.11201538,124476855.7743554,111151495.45991954,104694787.02898383,94978187.81806146,102732455.70908439
107594318.8824175,123191671.15113263,126432426.8283305,124476788.3236016,111151504.12156846,104694767.82534358,94978141.42694171,102732468.36043343
107594302.86154287,123191688.47911529,126432563.20450294,124476871.40957199,111151506.23230425,104694825.08708583,94978099.58894795,102732564.28404483
107594273.02328165,123191782.57671766,126432584.90611695,124476800.88225125,111151557.83425693,104694851.31653652,94978124.13782264,102732517.43146487
107594255.96972843,123191672.56255986,126432570.52183373,124476739.02857636,111151520.43036011,104694855.92325835,94978217.0400385,102732573.56028727
107594403.85678358,123191660.26022871,126432550.9508003,124476776.99770716,111151425.72815266,104694769.41469832,94978069.25069289,102732600.47951435
107594376.92177747,123191561.41411959,126432629.22214453,124476712.41696668,111151486.1346039,104694708.52215135,94978094.29101446,102732478.8617752
107594371.71171682,123191708.78702296,126432461.23013093,124476684.2075085,111151509.47352646,104694820.58919269,94978016.18437149,102732484.85614103
107594283.2740291,123191763.10804428,126432636.36209096,124476811.99085261,111151532.8956733,104694694.01897733,94978093.27772957,102732488.51590204
107594425.7702391,123191716.66726908,126432495.93074779,124476730.2945812,111151526.04401788,104694748.46192703,94977994.02712686,102732499.9846155
107594282.03357565,123191620.29350814,126432528.68497823,124476781.65028983,111151440.41092241,104694824.00707476,94978229.59359035,102732468.5619017
107594370.34770444,123191644.68574567,126432659.39657092,124476774.3280877,111151598.64101307,104694801.54249457,94978157.3045393,102732428.39554286
107594235.62333338,123191663.91591412,126432543.07022816,124476767.5261744,111151494.88559568,104694872.05301845,94978227.94608657,102732516.09141266
107594359.31071465,123191664.53204694,126432488.1296423,124476798.22465867,111151461.96241485,104694703.65964913,94978112.03206256,102732455.85704413
107594425.54276547,123191712.77344,126432522.76255141,124476817.36473998,111151619.15604408,104694828.17672671,94978174.43965147,102732466.4034953
107594425.20956913,123191675.61516307,126432535.05837943,124476878.22684214,111151433.34242134,104694731.54162394,94978144.41194312,102732507.08289939
107594511.61181934,123191664.44842146,126432557.7748396,124476823.33622539,111151519.63376571,104694724.70154823,94978091.89738578,102732533.42060561
107594315.26106071,123191622.80720246,126432591.6019987,124476792.05362615,111151496.84690535,104694762.9203608,94978202.06584628,102732482.54015774
107594231.58568777,123191676.59095998,126432492.41747494,124476902.61749966,111151518.8517328,104694814.43673721,94978107.93067953,102732455.22351587
107594362.1361305,123191663.50212795,126432537.07724267,124476855.37381917,111151546.82582058,104694880.77513273,94978166.67880273,102732536.2672291
107594354.10915804,123191735.41570999,126432562.77221878,124476812.1612853,111151523.7223711,104694814.54320574,94978099.84901471,102732599.32152271
107594361.37537791,123191737.80783491,126432456.93792099,124476938.37947157,111151427.59075548,104694772.92811331,94978146.60636182,102732403.97275744
107594333.34593087,123191594.47216411,126432544.72891574,124476740.26024938,111151453.25503533,104694750.26761861,94978113.0720746,102732510.92138854
107594345.03638577,123191679.4345238,126432519.14183371,124476813.66626248,111151520.29694925,104694736.06079075,94978130.53788686,102732402.32834083
107594349.81055388,123191742.20654754,126432529.04869884,124476823.61909583,111151586.2871533,104694752.23391353,94978191.19540815,102732401.43790613
107594321.16463771,123191633.63328981,126432579.55367829,124476794.45021401,111151415.6309222,104694747.12172373,94978158.16272847,102732590.89634463
107594370.01392554,123191683.0359216,126432555.10384548,124476929.81099644,111151506.76495644,104694805.38134724,94978136.72447115,102732421.41326626
107594381.51397716,123191699.3962452,126432599.73149167,124476770.44252592,111151435.33290726,104694846.1489348,94978052.9173655,102732520.20900919
107594413.68443993,123191673.9567083,126432591.25712793,124476734.20618387,111151590.23918572,104694750.93865883,94978122.9081019,102732417.68217365
107594316.67741774,123191662.68971775,126432518.9761471,124476891.02522327,111151488.34350343,104694780.18531848,94978098.25252855,102732499.29038726
107594305.26487185,123191702.0596585,126432576.51019317,124476754.33885846,111151428.14447848,104694761.81739968,94978087.60422659,102732549.62875387
107594342.67253193,123191618.21266142,126432549.76304029,124476819.2204591,111151540.63399132,104694803.56348847,94978134.88505815,102732529.15729772
107594384.41716948,123191732.24673742,126432663.14805101,124476847.28696148,111151465.56070419,104694749.28548664,94978122.9292907,102732543.19333751
107594291.69578029,123191649.24518646,126432502.43053398,124476758.91848761,111151598.71162531,104694873.02157153,94978193.45057997,102732506.79224828
107594290.03291224,123191584.47514464,126432561.44533256,124476819.46348599,111151522.17989014,104694729.24555561,94978101.78699647,102732465.89048284
107594321.13631634,123191761.37254246,126432594.65659684,124476868.10199271,111151367.0886029,104694711.28583495,94977994.33141573,102732475.18282022
107594292.6950983,123191658.02648424,126432548.26802829,124476782.63998744,111151574.37677257,104694739.40933348,94978090.51247118,102732391.88942532
107594332.12800983,123191621.82872334,126432474.43810529,124476798.04898241,111151527.55700101,104694686.45158072,94978197.73031345,102732449.78934382
107594309.06377481,123191665.54490684,126432466.62184578,124476845.49783994,111151559.70414309,104694789.62706937,94978186.91754462,102732476.52871482
107594340.03609033,123191651.00440413,126432532.74577259,124476869.59561777,111151526.45181035,104694844.51420504,94978091.065614,102732457.44135414
107594314.61500244,123191646.09241675,126432547.56886153,124476890.00617841,111151509.46197817,104694837.14146417,94978204.90869144,102732517.23528661
107594319.76728596,123191773.26431935,126432525.29876754,124476788.93114957,111151512.71793523,104694815.63013431,94978136.64845183,102732448.2513337
107594397.08857934,123191650.60163286,126432658.92555399,124476780.63076434,111151543.2948181,104694828.3436776,94978046.15856789,102732583.12401195
107594316.83834554,123191607.42538713,126432579.11178446,124476846.26030603,111151512.17862289,104694708.06143114,94978163.5897839,102732421.92936288
107594393.2411577,123191751.27608745,126432572.09173329,124476726.75166991,111151492.1264159,104694813.46514982,94978130.19226116,102732485.66081457
107594306.0359498,123191660.77831788,126432579.81585297,124476752.05523685,111151534.99513161,104694813.49887107,94978050.60746485,102732439.27979474
107594355.74559222,123191643.45775189,126432438.5961836,124476794.7359309,111151506.04013802,104694785.42867483,94978139.44896893,102732458.47786096
107594446.12115157,123191630.2402918,126432459.69882685,124476797.31747985,111151517.26061901,104694817.3699687,94978166.37436716,102732482.49928576
107594338.85833853,123191661.27721515,126432444.35405532,124476855.35536912,111151395.173817,104694866.15715939,94978119.91151139,102732515.50097094
107594295.68143988,123191632.2848179,126432509.58710396,124476768.4358577,111151433.65240288,104694777.72590834,94978164.40268463,102732441.6091705
107594366.4344921,123191764.30291986,126432517.415536,124476936.07635525,111151468.93259346,104694734.68261367,94978194.07090403,102732487.62486944
107594384.76007181,123191660.2623242,126432616.5428277,124476831.6211019,111151533.08583106,104694720.00852028,94978100.8579494,102732462.22225654
107594257.06030218,123191689.85569562,126432546.9977643,124476783.55210623,111151494.86325443,104694800.58610941,94978070.48349592,102732294.45823504
107594343.93737999,123191653.1692729,126432529.34081298,124476746.2585795,111151535.78920063,104694733.383282,94978268.20318006,102732435.35644884
107594325.82896209,123191635.23606321,126432531.46578911,124476725.69163388,111151457.10677366,104694842.25401676,94978104.81483956,102732382.45070647
107594377.04820633,123191678.10216373,126432545.03311142,124476827.30553035,111151401.97752236,104694810.73820288,94978116.21926881,102732489.59198353
107594339.38939576,123191758.10159022,126432499.58543494,124476814.96174267,111151468.85529327,104694729.14604425,94978071.52310081,102732457.54362836
107594229.3986067,123191638.85918356,126432589.88678691,124476748.27350147,111151459.76673746,104694728.89169653,94978179.24769095,102732425.69339505
107594301.48453155,123191719.32518564,126432575.59642085,124476660.78055303,111151563.34517913,104694803.76275483,94978115.87657228,102732343.61328676
107594273.07384132,123191659.7374891,126432512.31569456,124476906.32362783,111151538.06453235,104694797.3507601,94978107.52760677,102732508.94082096
107594334.97932611,123191769.906485,126432564.40823491,124476770.86873768,111151513.05567582,104694799.44675118,94978106.44442582,102732483.93127264
107594403.45509611,123191706.30168417,126432535.4574514,124476783.39305136,111151544.90560046,104694749.65296052,94978216.53816447,102732443.7721486
107594353.21210438,123191707.43711478,126432517.16901347,124476819.97271708,111151441.3893699,104694790.94592474,94978185.07325926,102732473.64543223
107594289.54976285,123191640.42423587,126432624.0454301,124476789.11403643,111151473.60685796,104694750.87454559,94978150.81711347,102732484.03884865
107594348.73102756,123191758.67663568,126432630.46549791,124476912.4366671,111151537.94347246,104694730.71811464,94978112.31999078,102732450.90909114
107594352.9641299,123191649.23233064,126432592.49639517,124476834.89131112,111151528.47895081,104694753.02025844,94978115.14125228,102732509.41296265
107594393.69240226,123191671.36520605,126432526.21229792,124476763.69624981,111151547.84691675,104694821.55061287,94978135.82016402,102732440.11579865
107594271.25718838,123191773.13234489,126432512.28180021,124476838.78259625,111151451.8183406,104694834.89171936,94978125.35915065,102732616.49422735
107594138.93606657,123191696.21974066,126432426.39747828,124476833.97104463,111151468.43938617,104694686.30509725,94978062.03026095,102732514.77283053
107594223.9113464,123191816.32708904,126432633.22845447,124476779.89054123,111151510.0013245,104694744.32568617,94978113.99896808,102732449.34398068
107594287.20629168,123191647.65872343,126432585.96535948,124476769.26001069,111151505.37768376,104694770.24921134,94978059.42819583,102732434.55223376
107594371.88369963,123191677.12952542,126432582.51052028,124476862.5564296,111151503.77133235,104694841.77334055,94978048.4238424,102732282.45823953
107594306.47182009,123191671.71640643,126432498.5441685,124476777.97516125,111151450.405949,104694833.62525411,94978058.26917484,102732488.05028898
107594402.16191685,123191629.10409436,126432504.00925393,124476789.17006326,111151404.04235628,104694856.0382935,94978243.56862794,102732511.86908907
107594412.97018161,123191695.78816447,126432489.89989218,124476718.09078795,111151497.27367641,104694854.62345347,94978150.23911895,102732559.64041342
107594348.38589469,123191547.72563994,126432540.16053647,124476889.10028152,111151455.5319721,104694726.16551363,94978196.28875025,102732483.7759233
107594371.41429321,123191633.2998808,126432550.07567304,124476780.21477757,111151453.18876673,104694803.30158386,94978069.67338984,102732403.6114251
107594388.15379247,123191611.95312369,126432529.06148174,124476858.48269509,111151489.82297665,104694764.19969173,94978150.84654161,102732422.52235241
107594397.60393535,123191688.16392,126432583.71237369,124476839.61650792,111151510.3152623,104694800.40044256,94978143.62941785,102732543.28240739
107594359.39647824,123191603.7121399,126432607.19265483,124476818.99294107,111151564.28607309,104694784.7285397,94977981.33725187,102732396.2504275
107594327.30974583,123191612.72465485,126432478.62724788,124476761.98589192,111151494.96147816,104694794.3357805,94978023.78247222,102732525.964863
107594383.40163341,123191646.61994982,126432524.30374475,124476830.77692582,111151501.96921362,104694733.0864099,94978042.3896621,102732588.45588897
107594349.3591092,123191683.4018673,126432553.66998708,124476776.43204036,111151481.79405999,104694720.05749637,94978125.92628504,102732470.51517105
107594415.74543849,123191648.09470256,126432682.15336072,124476767.52948754,111151548.60298957,104694707.09758517,94978090.08268261,102732513.28808476
107594335.29915313,123191597.96385595,126432415.70126025,124476787.95341134,111151508.14833102,104694768.27342276,94978085.93384552,102732500.23513517
107594287.21683808,123191616.95383531,126432511.18250744,124476766.86719704,111151504.50263606,104694801.29319066,94978204.85259359,102732413.34683156
107594411.23641661,123191633.76945858,126432590.98458591,124476779.53600015,111151645.76704584,104694723.52544558,94978093.70463492,102732507.39677806
107594276.38654467,123191678.21831587,126432525.30348806,124476840.61718442,111151465.82065637,104694725.34856105,94978249.92711553,102732446.96625102
107594329.60906391,123191719.69594808,126432582.93690509,124476772.33076745,111151443.51853049,104694853.58311397,94978080.71932279,102732550.8428928
107594378.11587818,123191606.75425789,126432634.72753976,124476891.60152495,111151565.4158407,104694799.52300432,94978148.8476497,102732478.73020981
107594398.95608562,123191632.93912321,126432439.09999478,124476760.5146153,111151505.09987448,104694778.5402448,94978058.72431499,102732472.45039469
107594360.06072526,123191718.45864506,126432535.82803361,124476740.54433659,111151528.0525708,104694876.43733741,94978050.35938767,102732546.54189749
107594260.41306263,123191618.37666313,126432548.22965385,124476816.19811754,111151534.25370075,104694617.92395757,94978057.76313986,102732379.00379473
107594306.6389904,123191589.13828203,126432491.89883007,124476893.1731659,111151547.41079324,104694719.43275937,94978205.64536747,102732414.6510414
107594286.2012307,123191705.64567904,126432575.16734251,124476846.41497196,111151456.26744828,104694677.20678788,94978179.72036944,102732521.87780727
107594241.81332305,123191654.07459283,126432582.44481951,124476802.14876457,111151526.22131361,104694680.69901799,94978123.72015773,102732508.2774222
107594352.0583295,123191678.03001234,126432614.60275738,124476794.60706799,111151454.69398509,104694764.97075583,94978079.55671078,102732477.33961292
107594396.45780681,123191684.33889803,126432567.81569591,124476826.94234852,111151519.9500298,104694795.5087335,94978214.14122914,102732452.51508902
107594401.51973759,123191732.45716494,126432652.00236417,124476725.05742565,111151516.00544773,104694760.10001257,94978106.7826942,102732389.433717
107594262.23183967,123191807.46578948,126432497.650925,124476735.35428034,111151497.65569948,104694920.49520172,94978141.85644339,102732550.11457464
107594381.50645521,123191669.64456984,126432581.97731125,124476800.52999511,111151408.20010835,104694781.01472637,94978140.69424623,102732529.27831237
107594257.90312068,123191593.1478258,126432547.56235866,124476776.90464222,111151481.17799254,104694672.24789974,94978183.24040955,102732446.79941946
107594379.86278504,123191592.21791859,126432622.32968077,124476707.56025402,111151557.3577947,104694690.39907806,94978117.09891446,102732578.25758092
107594310.11771569,123191632.891699,126432503.13917264,124476797.74909438,111151431.66050495,104694893.21667218,94978025.67760573,102732469.20512198
107594378.81075001,123191604.43271908,126432634.70075376,124476865.17510381,111151445.5490672,104694783.8519891,94978026.48197296,102732511.00061435
107594392.35031177,123191598.11603269,126432522.40810576,124476819.90980932,111151447.33100913,104694727.77761589,94978175.8447968,102732559.43226261
107594304.69467546,123191676.4277049,126432597.55744442,124476773.90560266,111151591.90801881,104694774.97470798,94978221.3476849,102732587.55607751
107594362.1795469,123191621.28452395,126432590.40916266,124476878.79158084,111151499.6713398,104694720.30902009,94978199.22619234,102732505.0376905
